bidding_profile,contribution,demand
"13, [7, 10]",5.0,13
"8, [7, 8]",5.0,13
"8, [7, 11]",4.0,10
"1, [5, 7]",1.0,7
"7, [1, 2]",4.0,7
"10, [4, 8]",3.0,6
"3, [9, 11]",1.0,17
"3, [1, 6]",1.0,7
"6, [6, 8]",2.0,10
"2, [3, 4]",3.0,20
"4, [15, 18]",1.0,11
"16, [3, 6]",4.0,15
"128, [3, 6]",2.0,15
"3, [3, 5]",1.0,20
"60, [15, 17]",10.0,12
"36, [17, 20]",10.0,11
"18, [18, 20]",7.0,20
"19, [16, 20]",8.0,18
"6, [2, 5]",3.0,17
"7, [2, 5]",2.0,11
"10, [1, 5]",2.0,
"9, [2, 7]",3.0,
"4, [1, 2]",3.0,
"9, [3, 5]",4.0,
"5, [1, 3]",3.0,
"5, [14, 14]",13.0,
"73, [15, 16]",5.0,
"3, [1, 1]",3.0,
"15, [15, 18]",5.0,
"130, [16, 17]",9.0,
"7, [6, 9]",2.0,
"5, [2, 4]",4.0,
"1, [5, 5]",1.0,
"10, [5, 11]",2.0,
"34, [14, 16]",14.0,
"89, [13, 18]",16.0,
"36, [16, 20]",8.0,
"16, [14, 15]",9.0,
"29, [16, 19]",10.0,
"81, [2, 3]",3.0,
"68, [1, 1]",4.0,
"85, [16, 17]",1.0,
"18, [13, 14]",16.0,
"72, [11, 16]",29.0,
"56, [13, 17]",13.0,
"100, [12, 16]",23.0,
"7, [1, 5]",2.0,
"123, [5, 9]",3.0,
"94, [13, 19]",6.0,
"81, [6, 11]",3.0,
"59, [1, 3]",3.0,
"10, [4, 7]",3.0,
"4, [1, 2]",2.0,
"2, [17, 17]",2.0,
"4, [3, 6]",1.0,
"106, [11, 14]",35.0,
"3, [1, 3]",3.0,
"8, [9, 12]",1.0,
"5, [1, 3]",3.0,
"28, [13, 16]",13.0,
"7, [1, 8]",2.0,
"12, [10, 17]",44.0,
"16, [1, 8]",2.0,
