bidding_profile,contribution,demand
"21, [5, 10]",5.0,19
"5, [1, 2]",4.0,9
"2, [13, 15]",1.0,15
"2, [11, 12]",4.0,16
"2, [10, 12]",2.0,11
"11, [1, 4]",8.0,19
"1, [9, 12]",1.0,16
"4, [11, 15]",1.0,16
"30, [1, 6]",7.0,7
"6, [7, 9]",2.0,20
"3, [1, 5]",1.0,13
"16, [17, 20]",6.0,5
"11, [7, 12]",4.0,5
"22, [15, 19]",9.0,18
"7, [2, 5]",2.0,20
"1, [9, 10]",2.0,16
"8, [10, 13]",3.0,18
"29, [14, 14]",29.0,5
"10, [14, 17]",4.0,20
"7, [4, 5]",5.0,19
"37, [15, 19]",12.0,
"29, [16, 18]",11.0,
"35, [5, 8]",1.0,
"13, [9, 12]",4.0,
"25, [16, 18]",11.0,
"1, [5, 8]",1.0,
"48, [9, 12]",1.0,
"12, [2, 3]",6.0,
"2, [19, 20]",1.0,
"4, [2, 2]",5.0,
"16, [1, 7]",3.0,
"8, [10, 13]",3.0,
"11, [3, 6]",5.0,
"38, [10, 10]",4.0,
"9, [15, 17]",4.0,
"15, [1, 2]",9.0,
"11, [4, 8]",3.0,
"28, [15, 18]",7.0,
"7, [4, 8]",3.0,
"18, [5, 9]",2.0,
"60, [16, 20]",11.0,
"22, [1, 3]",9.0,
"1, [13, 15]",1.0,
"38, [17, 20]",10.0,
"48, [8, 9]",2.0,
"13, [15, 17]",5.0,
"21, [9, 13]",1.0,
"10, [1, 3]",6.0,
"10, [5, 7]",5.0,
"4, [9, 12]",1.0,
"54, [19, 19]",2.0,
"3, [3, 6]",2.0,
"7, [8, 10]",4.0,
"10, [8, 13]",4.0,
"8, [3, 4]",4.0,
"12, [1, 4]",9.0,
"53, [17, 19]",6.0,
"2, [6, 9]",2.0,
"7, [17, 17]",8.0,
"36, [18, 20]",2.0,
"57, [9, 16]",4.0,
