bidding_profile,contribution,demand
"7, [16, 18]",6.0,20
"5, [19, 20]",5.0,7
"11, [1, 5]",3.0,12
"22, [5, 8]",11.0,6
"1, [1, 1]",1.0,19
"37, [2, 6]",11.0,11
"10, [12, 15]",5.0,5
"23, [1, 3]",9.0,9
"4, [14, 16]",2.0,8
"21, [18, 20]",1.0,20
"3, [9, 12]",1.0,13
"1, [8, 10]",1.0,5
"8, [4, 7]",3.0,7
"34, [4, 7]",10.0,16
"6, [15, 18]",4.0,10
"19, [16, 20]",6.0,19
"23, [8, 13]",5.0,15
"7, [15, 17]",3.0,20
"15, [1, 4]",6.0,19
"18, [14, 19]",7.0,18
"15, [7, 10]",4.0,
"34, [5, 8]",2.0,
"25, [13, 15]",1.0,
"2, [14, 19]",1.0,
"3, [18, 20]",1.0,
"5, [11, 16]",2.0,
"21, [10, 13]",6.0,
"10, [4, 8]",3.0,
"50, [1, 1]",10.0,
"21, [11, 13]",9.0,
"4, [13, 16]",2.0,
"27, [1, 4]",12.0,
"5, [18, 20]",2.0,
"5, [14, 16]",2.0,
"9, [13, 15]",3.0,
"44, [1, 4]",8.0,
"26, [16, 19]",7.0,
"15, [2, 5]",4.0,
"7, [12, 15]",2.0,
"12, [10, 12]",9.0,
"11, [11, 14]",4.0,
"10, [15, 17]",4.0,
"19, [13, 17]",4.0,
"28, [3, 6]",10.0,
"10, [13, 16]",6.0,
"27, [6, 10]",9.0,
"11, [4, 7]",4.0,
"9, [3, 5]",3.0,
"17, [15, 17]",6.0,
"2, [18, 20]",1.0,
"28, [15, 18]",4.0,
"4, [18, 20]",2.0,
"5, [18, 20]",2.0,
"4, [19, 20]",4.0,
"10, [15, 16]",6.0,
"55, [10, 12]",7.0,
"7, [4, 9]",2.0,
"48, [5, 7]",6.0,
"18, [12, 14]",6.0,
"9, [11, 13]",5.0,
"1, [6, 13]",1.0,
"55, [11, 18]",3.0,
"1, [12, 19]",3.0,
