bidding_profile,contribution,demand
"3, [2, 7]",1.0,13
"54, [13, 19]",8.0,15
"32, [5, 10]",10.0,20
"3, [16, 20]",2.0,6
"14, [7, 10]",4.0,17
"19, [15, 18]",5.0,10
"19, [16, 20]",5.0,15
"21, [12, 15]",6.0,19
"41, [2, 6]",2.0,16
"8, [15, 18]",2.0,10
"22, [1, 3]",11.0,18
"5, [1, 1]",9.0,18
"5, [5, 9]",1.0,11
"19, [8, 9]",2.0,13
"11, [12, 16]",7.0,8
"27, [14, 16]",9.0,17
"56, [20, 20]",5.0,6
"9, [17, 20]",4.0,20
"2, [10, 16]",1.0,18
"5, [11, 13]",3.0,14
"31, [13, 18]",8.0,
"15, [5, 10]",5.0,
"7, [10, 10]",7.0,
"25, [14, 18]",5.0,
"13, [14, 18]",5.0,
"35, [14, 18]",9.0,
"14, [9, 11]",5.0,
"3, [2, 7]",1.0,
"21, [10, 16]",3.0,
"7, [2, 7]",2.0,
"12, [8, 14]",3.0,
"2, [19, 20]",3.0,
"17, [16, 20]",6.0,
"14, [8, 12]",5.0,
"14, [9, 12]",6.0,
"4, [15, 19]",1.0,
"18, [1, 4]",11.0,
"6, [7, 8]",4.0,
"11, [5, 8]",3.0,
"48, [4, 6]",2.0,
"17, [9, 13]",5.0,
"36, [6, 10]",8.0,
"3, [9, 9]",4.0,
"2, [1, 2]",1.0,
"8, [7, 13]",2.0,
"17, [8, 13]",3.0,
"1, [2, 3]",2.0,
"25, [14, 20]",5.0,
"2, [5, 6]",4.0,
"2, [11, 14]",3.0,
"59, [12, 15]",3.0,
"8, [12, 13]",4.0,
"36, [13, 16]",7.0,
"37, [2, 8]",1.0,
"5, [1, 2]",4.0,
"6, [17, 20]",1.0,
"3, [12, 12]",3.0,
"3, [4, 6]",2.0,
"7, [14, 16]",3.0,
"8, [10, 11]",4.0,
"57, [11, 18]",8.0,
