bidding_profile,contribution,demand
"37, [59, 60]",3.0,13
"5, [36, 38]",3.0,16
"12, [43, 48]",4.0,12
"63, [3, 4]",1.0,12
"7, [23, 26]",3.0,14
"8, [21, 23]",3.0,14
"9, [31, 34]",3.0,6
"3, [66, 69]",2.0,11
"20, [5, 9]",5.0,19
"8, [29, 32]",6.0,19
"29, [19, 23]",6.0,5
"4, [59, 61]",2.0,18
"6, [60, 63]",3.0,13
"60, [21, 22]",5.0,6
"11, [9, 14]",5.0,16
"66, [14, 16]",2.0,11
"15, [57, 60]",4.0,18
"4, [59, 64]",2.0,7
"2, [36, 37]",1.0,19
"51, [4, 8]",3.0,19
"13, [21, 24]",6.0,7
"6, [53, 54]",1.0,10
"15, [51, 55]",3.0,17
"3, [26, 30]",4.0,17
"12, [21, 24]",3.0,8
"4, [33, 34]",6.0,13
"6, [43, 45]",2.0,20
"61, [7, 9]",7.0,15
"2, [7, 9]",2.0,18
"34, [51, 57]",4.0,11
"5, [38, 41]",2.0,18
"1, [2, 5]",1.0,7
"1, [20, 23]",1.0,18
"87, [2, 6]",1.0,13
"16, [48, 53]",3.0,6
"6, [68, 70]",2.0,7
"7, [59, 61]",3.0,15
"2, [67, 68]",2.0,8
"32, [72, 75]",4.0,5
"26, [15, 15]",1.0,15
"5, [40, 42]",4.0,7
"42, [15, 17]",1.0,15
"2, [73, 73]",2.0,16
"7, [45, 48]",3.0,9
"1, [50, 53]",1.0,15
"7, [21, 23]",6.0,16
"6, [62, 63]",3.0,13
"10, [55, 60]",4.0,12
"8, [61, 65]",2.0,19
"3, [48, 53]",1.0,9
"3, [62, 63]",3.0,5
"8, [54, 57]",4.0,5
"2, [48, 51]",1.0,9
"23, [69, 70]",15.0,8
"13, [1, 3]",7.0,19
"3, [15, 18]",1.0,19
"8, [54, 56]",3.0,14
"61, [27, 28]",43.0,6
"18, [19, 22]",6.0,17
"5, [8, 12]",3.0,10
"3, [63, 63]",3.0,5
"95, [7, 11]",4.0,7
"18, [1, 5]",4.0,8
"3, [47, 51]",1.0,12
"18, [30, 33]",6.0,6
"4, [21, 21]",6.0,5
"82, [56, 60]",2.0,8
"89, [51, 53]",2.0,5
