bidding_profile,contribution,demand
"1, [18, 20]",1.0,11
"1, [41, 42]",1.0,15
"1, [50, 53]",1.0,18
"9, [13, 16]",6.0,11
"7, [58, 64]",2.0,10
"14, [26, 29]",6.0,16
"9, [41, 46]",3.0,6
"7, [9, 15]",2.0,9
"9, [10, 12]",8.0,14
"9, [4, 5]",5.0,16
"40, [10, 13]",5.0,13
"4, [35, 39]",2.0,7
"1, [21, 21]",2.0,12
"11, [34, 36]",7.0,17
"6, [73, 74]",3.0,20
"8, [1, 4]",4.0,6
"22, [16, 21]",5.0,5
"11, [18, 23]",2.0,5
"21, [20, 24]",5.0,20
"14, [15, 19]",7.0,16
"9, [44, 45]",7.0,12
"22, [6, 10]",6.0,17
"6, [22, 23]",7.0,7
"8, [13, 15]",3.0,20
"14, [38, 44]",2.0,15
"1, [68, 69]",2.0,11
"12, [13, 18]",2.0,19
"4, [2, 2]",4.0,8
"3, [10, 14]",1.0,17
"2, [9, 11]",1.0,7
"3, [3, 5]",1.0,8
"4, [66, 67]",3.0,10
"14, [3, 6]",4.0,18
"17, [14, 19]",5.0,17
"5, [11, 14]",2.0,9
"10, [27, 29]",5.0,14
"12, [29, 31]",6.0,9
"17, [14, 18]",6.0,14
"4, [8, 14]",3.0,14
"7, [1, 2]",4.0,16
"4, [37, 40]",3.0,10
"3, [37, 40]",3.0,18
"77, [38, 39]",2.0,16
"5, [1, 1]",5.0,15
"13, [48, 52]",3.0,13
"24, [48, 51]",3.0,11
"3, [6, 10]",1.0,12
"7, [2, 4]",5.0,15
"6, [1, 4]",5.0,8
"1, [38, 38]",2.0,5
"1, [5, 7]",1.0,14
"9, [52, 54]",19.0,20
"1, [34, 37]",1.0,9
"20, [15, 21]",3.0,15
"9, [49, 51]",4.0,20
"5, [59, 62]",3.0,11
"39, [40, 42]",1.0,16
"6, [35, 40]",1.0,14
"5, [48, 49]",3.0,12
"2, [44, 45]",3.0,15
"3, [48, 48]",3.0,14
"5, [61, 63]",3.0,19
"4, [38, 39]",2.0,7
"8, [45, 48]",3.0,9
"10, [2, 6]",2.0,13
"3, [65, 69]",1.0,8
"20, [48, 53]",3.0,14
"36, [63, 65]",4.0,11
"28, [62, 66]",6.0,20
"13, [14, 18]",3.0,7
"3, [62, 65]",1.0,13
"3, [41, 42]",6.0,20
"5, [35, 36]",4.0,9
"9, [45, 49]",3.0,17
"28, [68, 73]",6.0,7
"14, [22, 24]",4.0,
"1, [36, 36]",2.0,
"24, [20, 24]",6.0,
"85, [30, 32]",2.0,
"14, [17, 21]",5.0,
"8, [12, 15]",3.0,
"12, [7, 10]",7.0,
"1, [65, 68]",1.0,
"6, [58, 61]",3.0,
"46, [16, 21]",8.0,
"28, [19, 25]",6.0,
"87, [64, 68]",4.0,
"74, [22, 24]",2.0,
"6, [38, 39]",4.0,
"10, [55, 61]",2.0,
"5, [7, 9]",2.0,
"4, [27, 30]",2.0,
"14, [25, 30]",5.0,
"3, [61, 63]",1.0,
"1, [66, 68]",1.0,
"58, [70, 74]",15.0,
"5, [20, 22]",3.0,
"7, [48, 51]",2.0,
"1, [65, 66]",2.0,
