bidding_profile,contribution,demand
"6, [66, 68]",6.0,13
"16, [30, 33]",4.0,16
"11, [47, 50]",6.0,18
"3, [38, 40]",1.0,12
"1, [74, 75]",1.0,5
"10, [34, 36]",5.0,6
"5, [20, 20]",2.0,9
"4, [46, 48]",2.0,7
"16, [49, 52]",8.0,12
"31, [35, 40]",7.0,16
"96, [27, 31]",8.0,9
"1, [68, 70]",1.0,15
"21, [71, 75]",8.0,19
"3, [30, 31]",2.0,10
"15, [75, 75]",28.0,12
"3, [33, 36]",1.0,9
"1, [73, 75]",1.0,14
"8, [20, 25]",3.0,11
"12, [58, 61]",4.0,14
"15, [51, 56]",6.0,10
"32, [14, 19]",1.0,5
"3, [17, 19]",3.0,16
"111, [36, 38]",3.0,12
"1, [39, 41]",1.0,17
"25, [52, 56]",6.0,8
"8, [38, 43]",1.0,13
"7, [9, 9]",7.0,20
"17, [41, 46]",4.0,20
"9, [22, 26]",2.0,5
"10, [41, 46]",2.0,7
"11, [36, 38]",5.0,14
"12, [66, 67]",6.0,11
"5, [35, 37]",2.0,10
"5, [8, 12]",1.0,14
"7, [32, 36]",1.0,18
"4, [22, 27]",1.0,15
"15, [19, 22]",5.0,20
"100, [41, 43]",2.0,7
"6, [32, 38]",1.0,5
"24, [1, 6]",11.0,15
"2, [61, 65]",1.0,13
"7, [19, 22]",4.0,5
"2, [50, 53]",1.0,10
"12, [64, 70]",2.0,8
"29, [25, 30]",5.0,6
"112, [55, 57]",1.0,11
"14, [30, 33]",6.0,17
"1, [13, 15]",1.0,7
"3, [13, 19]",1.0,16
"9, [62, 65]",4.0,18
"9, [67, 69]",4.0,10
"10, [42, 46]",2.0,11
"1, [46, 48]",1.0,13
"1, [39, 43]",1.0,18
"4, [62, 65]",1.0,15
"1, [2, 2]",1.0,14
"23, [71, 74]",6.0,7
"4, [71, 75]",1.0,11
"79, [4, 8]",17.0,8
"17, [51, 54]",5.0,15
"2, [38, 39]",1.0,16
"13, [28, 33]",4.0,13
"15, [26, 28]",8.0,6
"84, [56, 60]",1.0,7
"2, [28, 29]",3.0,16
"5, [71, 72]",4.0,8
"6, [2, 6]",2.0,12
"34, [28, 32]",8.0,16
"8, [45, 49]",3.0,8
"10, [70, 75]",2.0,10
"3, [33, 37]",1.0,19
"3, [59, 60]",3.0,7
"1, [7, 9]",1.0,6
"18, [44, 49]",3.0,8
"52, [54, 55]",1.0,20
"7, [69, 73]",2.0,
"106, [32, 33]",1.0,
"7, [62, 65]",1.0,
"10, [42, 45]",4.0,
"6, [50, 52]",3.0,
"3, [60, 65]",1.0,
"3, [66, 66]",5.0,
"5, [51, 52]",5.0,
"8, [23, 25]",1.0,
"18, [39, 39]",1.0,
"12, [2, 6]",3.0,
"1, [33, 34]",1.0,
"5, [61, 63]",2.0,
"50, [68, 70]",3.0,
"16, [66, 70]",5.0,
"107, [32, 36]",1.0,
"43, [25, 27]",1.0,
"5, [49, 51]",3.0,
"3, [15, 17]",1.0,
"16, [17, 23]",5.0,
"3, [2, 4]",2.0,
"73, [33, 36]",1.0,
"10, [2, 3]",1.0,
"4, [70, 73]",1.0,
"4, [55, 58]",1.0,
"31, [15, 18]",1.0,
"1, [45, 46]",2.0,
"100, [9, 14]",1.0,
"17, [54, 58]",2.0,
"5, [67, 71]",1.0,
"13, [25, 27]",9.0,
"3, [7, 10]",1.0,
"8, [67, 69]",4.0,
"26, [29, 34]",7.0,
"6, [13, 16]",3.0,
"6, [12, 14]",4.0,
"34, [50, 55]",6.0,
"19, [47, 50]",10.0,
"2, [7, 9]",1.0,
"12, [53, 57]",3.0,
"19, [11, 17]",6.0,
"12, [52, 55]",5.0,
"4, [5, 9]",2.0,
"5, [39, 43]",1.0,
"53, [48, 52]",2.0,
"6, [63, 67]",2.0,
"3, [32, 34]",1.0,
"6, [21, 23]",3.0,
"8, [28, 30]",5.0,
"110, [36, 38]",2.0,
"111, [71, 74]",8.0,
"6, [56, 61]",1.0,
"5, [41, 45]",1.0,
"24, [36, 41]",4.0,
"4, [70, 71]",2.0,
"25, [26, 32]",5.0,
"10, [65, 70]",3.0,
"9, [48, 52]",4.0,
"82, [21, 22]",1.0,
"34, [3, 4]",20.0,
"7, [55, 59]",2.0,
"1, [32, 34]",1.0,
"5, [43, 44]",4.0,
"9, [34, 35]",6.0,
"13, [43, 49]",3.0,
"3, [53, 57]",2.0,
"30, [64, 67]",1.0,
"3, [43, 46]",1.0,
"3, [23, 26]",1.0,
"3, [44, 44]",3.0,
"30, [36, 41]",3.0,
"10, [58, 62]",3.0,
"7, [72, 75]",2.0,
"3, [53, 55]",3.0,
"4, [57, 61]",1.0,
"22, [5, 8]",12.0,
"1, [34, 38]",3.0,
"3, [66, 67]",2.0,
"10, [61, 64]",5.0,
"3, [55, 58]",2.0,
"4, [42, 44]",4.0,
"55, [72, 74]",5.0,
"3, [47, 48]",2.0,
"1, [69, 73]",1.0,
"19, [65, 69]",7.0,
"41, [1, 2]",7.0,
"30, [52, 57]",5.0,
"18, [34, 40]",4.0,
"2, [7, 12]",1.0,
"12, [22, 27]",2.0,
"66, [48, 49]",4.0,
"89, [18, 19]",5.0,
"4, [5, 6]",4.0,
"1, [40, 43]",1.0,
"10, [68, 72]",3.0,
"5, [20, 24]",3.0,
"16, [28, 33]",3.0,
"21, [51, 54]",6.0,
"1, [24, 27]",1.0,
"22, [27, 30]",7.0,
"4, [22, 26]",1.0,
"64, [1, 4]",1.0,
"90, [41, 42]",5.0,
"3, [40, 42]",1.0,
"12, [50, 56]",3.0,
"18, [24, 27]",9.0,
"22, [26, 31]",8.0,
"1, [68, 69]",1.0,
"115, [12, 15]",1.0,
"5, [1, 3]",2.0,
"107, [14, 15]",3.0,
"3, [58, 59]",3.0,
"6, [26, 28]",2.0,
"20, [35, 40]",6.0,
"4, [20, 23]",3.0,
"31, [74, 75]",1.0,
"2, [40, 44]",1.0,
"4, [14, 15]",2.0,
"6, [59, 60]",3.0,
"10, [61, 64]",3.0,
"68, [11, 15]",15.0,
"21, [52, 55]",6.0,
"4, [38, 42]",1.0,
"74, [65, 66]",8.0,
"5, [9, 14]",5.0,
"4, [55, 58]",1.0,
"4, [58, 60]",2.0,
"8, [10, 10]",9.0,
"7, [14, 16]",3.0,
"10, [36, 38]",4.0,
"10, [50, 55]",2.0,
"2, [16, 17]",3.0,
"4, [46, 49]",1.0,
"98, [16, 19]",3.0,
"3, [60, 61]",2.0,
"91, [10, 16]",17.0,
"51, [60, 64]",1.0,
"8, [69, 73]",2.0,
"21, [47, 49]",9.0,
"3, [15, 17]",3.0,
"17, [48, 50]",10.0,
"14, [60, 64]",3.0,
"21, [50, 55]",6.0,
"3, [20, 23]",2.0,
"1, [22, 22]",1.0,
"96, [51, 53]",6.0,
"74, [53, 55]",5.0,
"10, [59, 63]",4.0,
"6, [27, 28]",4.0,
"5, [72, 73]",8.0,
"36, [52, 67]",3.0,
