bidding_profile,contribution,demand
"22, [51, 54]",10.0,6
"8, [7, 12]",2.0,18
"2, [48, 49]",1.0,16
"5, [43, 47]",1.0,18
"12, [41, 46]",2.0,10
"2, [72, 75]",1.0,15
"2, [8, 12]",1.0,18
"103, [55, 56]",1.0,19
"5, [47, 49]",3.0,14
"4, [16, 19]",3.0,11
"2, [33, 34]",2.0,16
"6, [59, 59]",8.0,13
"4, [49, 52]",1.0,11
"12, [43, 49]",3.0,13
"118, [61, 65]",2.0,17
"9, [20, 25]",3.0,8
"9, [19, 21]",3.0,10
"104, [30, 33]",1.0,8
"1, [3, 7]",1.0,14
"3, [29, 31]",2.0,15
"6, [2, 4]",4.0,6
"30, [26, 30]",7.0,16
"2, [57, 58]",1.0,11
"4, [75, 75]",1.0,9
"4, [1, 4]",2.0,11
"16, [16, 19]",5.0,15
"110, [3, 7]",1.0,12
"2, [4, 7]",1.0,20
"8, [69, 72]",5.0,20
"5, [33, 37]",1.0,12
"110, [24, 26]",1.0,19
"11, [28, 31]",5.0,19
"9, [13, 16]",7.0,19
"2, [48, 50]",1.0,5
"45, [51, 56]",9.0,19
"111, [58, 63]",1.0,20
"4, [23, 27]",2.0,20
"7, [73, 75]",3.0,15
"22, [35, 36]",18.0,16
"1, [73, 75]",1.0,20
"56, [40, 41]",3.0,20
"6, [14, 16]",5.0,17
"126, [52, 55]",2.0,13
"24, [62, 68]",6.0,11
"92, [29, 31]",6.0,5
"2, [73, 75]",1.0,10
"13, [13, 16]",8.0,19
"1, [44, 44]",2.0,17
"4, [5, 10]",1.0,8
"13, [31, 35]",3.0,19
"1, [56, 59]",1.0,5
"160, [53, 59]",10.0,6
"2, [30, 33]",2.0,20
"6, [67, 71]",3.0,7
"1, [32, 36]",1.0,14
"10, [27, 30]",3.0,20
"52, [8, 13]",1.0,10
"19, [38, 41]",6.0,6
"136, [66, 68]",5.0,19
"77, [5, 6]",2.0,15
"4, [63, 67]",1.0,12
"8, [15, 19]",2.0,18
"4, [4, 6]",2.0,7
"23, [6, 10]",6.0,18
"2, [54, 55]",2.0,14
"6, [21, 24]",2.0,7
"157, [53, 54]",3.0,10
"71, [20, 25]",1.0,19
"119, [5, 8]",2.0,13
"2, [57, 60]",1.0,7
"3, [1, 5]",1.0,14
"1, [1, 1]",2.0,7
"3, [33, 35]",1.0,14
"1, [1, 2]",2.0,15
"19, [7, 13]",4.0,8
"11, [16, 19]",6.0,
"102, [37, 39]",1.0,
"4, [72, 75]",1.0,
"11, [64, 68]",7.0,
"124, [12, 12]",2.0,
"5, [34, 39]",1.0,
"100, [20, 23]",1.0,
"8, [67, 71]",4.0,
"5, [66, 68]",3.0,
"2, [34, 37]",1.0,
"2, [14, 14]",8.0,
"8, [43, 45]",5.0,
"121, [6, 10]",8.0,
"2, [3, 5]",2.0,
"11, [26, 27]",7.0,
"2, [49, 51]",1.0,
"1, [1, 4]",1.0,
"15, [30, 34]",5.0,
"1, [61, 62]",1.0,
"48, [62, 67]",8.0,
"9, [22, 25]",3.0,
"1, [48, 50]",1.0,
"3, [44, 45]",2.0,
"3, [6, 6]",3.0,
"112, [1, 4]",2.0,
"19, [30, 35]",4.0,
"8, [61, 64]",2.0,
"117, [52, 56]",5.0,
"133, [73, 73]",2.0,
"3, [32, 33]",3.0,
"18, [53, 56]",10.0,
"6, [4, 9]",1.0,
"136, [31, 34]",3.0,
"98, [12, 14]",12.0,
"15, [52, 56]",5.0,
"5, [3, 7]",1.0,
"4, [41, 44]",2.0,
"3, [1, 5]",1.0,
"3, [1, 4]",1.0,
"46, [8, 13]",2.0,
"7, [42, 44]",5.0,
"30, [63, 67]",8.0,
"2, [32, 37]",1.0,
"5, [16, 18]",2.0,
"79, [24, 25]",2.0,
"19, [14, 17]",5.0,
"3, [24, 30]",1.0,
"14, [30, 33]",5.0,
"3, [10, 13]",1.0,
"5, [22, 22]",5.0,
"25, [16, 19]",7.0,
"99, [59, 61]",8.0,
"2, [57, 62]",1.0,
"3, [20, 24]",1.0,
"3, [49, 53]",1.0,
"1, [71, 73]",1.0,
"9, [46, 50]",2.0,
"26, [2, 5]",9.0,
"2, [48, 53]",1.0,
"46, [52, 55]",2.0,
"1, [21, 21]",2.0,
"21, [3, 7]",2.0,
"12, [24, 29]",2.0,
"74, [56, 61]",1.0,
"4, [50, 51]",2.0,
"1, [38, 41]",1.0,
"1, [66, 70]",1.0,
"6, [20, 24]",2.0,
"3, [70, 71]",5.0,
"18, [69, 75]",6.0,
"3, [41, 44]",1.0,
"29, [28, 33]",12.0,
"7, [36, 39]",4.0,
"18, [8, 14]",4.0,
"2, [67, 68]",3.0,
"16, [19, 24]",3.0,
"137, [72, 75]",1.0,
"4, [49, 53]",1.0,
"1, [72, 72]",1.0,
"155, [14, 17]",8.0,
"10, [44, 49]",3.0,
"5, [57, 62]",1.0,
"129, [5, 5]",2.0,
"7, [39, 40]",5.0,
"3, [65, 65]",6.0,
"107, [63, 64]",1.0,
"33, [28, 32]",11.0,
"2, [24, 29]",1.0,
"37, [52, 56]",10.0,
"3, [4, 7]",1.0,
"22, [51, 54]",6.0,
"18, [15, 18]",8.0,
"103, [36, 39]",2.0,
"7, [47, 51]",3.0,
"9, [46, 50]",2.0,
"13, [22, 26]",4.0,
"7, [69, 71]",3.0,
"144, [2, 2]",2.0,
"6, [24, 26]",2.0,
"3, [1, 3]",1.0,
"37, [39, 42]",2.0,
"4, [1, 4]",1.0,
"138, [39, 45]",6.0,
"23, [17, 22]",4.0,
"7, [53, 54]",4.0,
"6, [23, 25]",2.0,
"2, [1, 4]",2.0,
"2, [1, 4]",2.0,
"2, [44, 47]",1.0,
"13, [39, 43]",5.0,
"3, [57, 62]",1.0,
"1, [49, 51]",1.0,
"7, [70, 72]",5.0,
"6, [9, 11]",2.0,
"27, [7, 12]",5.0,
"9, [36, 40]",3.0,
"104, [18, 21]",4.0,
"6, [74, 74]",7.0,
"142, [56, 56]",1.0,
"2, [9, 9]",3.0,
"16, [26, 30]",6.0,
"9, [10, 14]",2.0,
"6, [24, 26]",2.0,
"5, [68, 72]",1.0,
"2, [67, 72]",1.0,
"6, [18, 20]",2.0,
"12, [66, 69]",5.0,
"12, [35, 40]",3.0,
"7, [50, 51]",10.0,
"92, [37, 41]",8.0,
"3, [8, 8]",4.0,
"1, [58, 62]",1.0,
"23, [44, 47]",4.0,
"3, [71, 74]",1.0,
"37, [51, 55]",10.0,
"4, [44, 48]",2.0,
"20, [15, 20]",8.0,
"8, [46, 50]",2.0,
"34, [61, 61]",1.0,
"22, [15, 19]",5.0,
"5, [70, 72]",2.0,
"31, [51, 54]",8.0,
"87, [24, 27]",2.0,
"12, [36, 38]",4.0,
"88, [14, 18]",6.0,
"86, [6, 11]",1.0,
"6, [46, 48]",2.0,
"4, [70, 73]",3.0,
"9, [52, 54]",6.0,
"69, [11, 17]",12.0,
"38, [30, 45]",6.0,
"143, [47, 62]",10.0,
"28, [60, 75]",2.0,
"17, [52, 67]",2.0,
"70, [23, 38]",1.0,
