bidding_profile,contribution,demand
"32, [25, 31]",7.0,8
"13, [65, 70]",4.0,14
"5, [4, 5]",3.0,9
"10, [44, 47]",4.0,16
"2, [7, 8]",1.0,19
"25, [46, 50]",1.0,19
"135, [25, 27]",10.0,20
"13, [16, 20]",3.0,11
"125, [63, 66]",2.0,18
"3, [41, 44]",2.0,6
"36, [9, 15]",7.0,7
"8, [56, 58]",3.0,11
"18, [4, 10]",3.0,5
"10, [28, 31]",4.0,20
"16, [19, 19]",1.0,9
"8, [13, 16]",6.0,15
"4, [49, 53]",1.0,15
"14, [31, 34]",5.0,18
"14, [53, 55]",6.0,16
"24, [24, 28]",6.0,15
"1, [22, 26]",1.0,20
"2, [64, 69]",1.0,7
"15, [20, 24]",5.0,12
"9, [39, 42]",3.0,7
"11, [6, 12]",3.0,20
"2, [8, 11]",1.0,13
"10, [51, 55]",3.0,9
"20, [29, 32]",5.0,12
"5, [22, 28]",1.0,12
"5, [54, 56]",2.0,16
"22, [26, 29]",6.0,20
"5, [22, 27]",1.0,9
"20, [39, 42]",6.0,10
"20, [1, 2]",7.0,17
"21, [66, 71]",5.0,8
"6, [33, 36]",4.0,20
"8, [70, 75]",2.0,16
"12, [20, 23]",5.0,12
"73, [12, 15]",5.0,8
"12, [56, 59]",5.0,14
"15, [66, 72]",3.0,7
"13, [16, 20]",3.0,17
"12, [48, 49]",8.0,5
"1, [31, 34]",1.0,10
"2, [63, 65]",2.0,7
"7, [42, 44]",5.0,8
"4, [49, 49]",6.0,19
"124, [2, 5]",5.0,13
"8, [60, 63]",4.0,8
"8, [67, 70]",2.0,6
"2, [53, 53]",3.0,20
"126, [50, 54]",6.0,15
"5, [65, 68]",4.0,8
"1, [31, 34]",1.0,19
"15, [15, 20]",3.0,5
"26, [24, 27]",7.0,5
"21, [61, 65]",5.0,6
"6, [3, 8]",1.0,20
"9, [16, 20]",4.0,9
"3, [36, 41]",5.0,10
"18, [29, 35]",5.0,11
"13, [16, 20]",3.0,16
"10, [23, 25]",8.0,17
"3, [63, 67]",1.0,19
"70, [16, 19]",2.0,8
"126, [42, 44]",3.0,17
"16, [21, 23]",6.0,15
"6, [49, 52]",4.0,6
"3, [13, 13]",3.0,10
"2, [66, 68]",1.0,6
"32, [44, 49]",6.0,7
"71, [50, 52]",2.0,10
"6, [16, 19]",4.0,5
"32, [48, 51]",8.0,6
"10, [44, 47]",4.0,11
"5, [1, 2]",3.0,
