bidding_profile,contribution,demand
"13, [3, 6]",7.0,8
"5, [58, 60]",2.0,17
"6, [56, 59]",2.0,6
"99, [63, 68]",1.0,5
"4, [68, 74]",1.0,19
"12, [23, 23]",18.0,16
"3, [13, 17]",1.0,9
"10, [12, 16]",2.0,12
"2, [14, 19]",1.0,14
"102, [73, 75]",5.0,8
"1, [9, 9]",1.0,17
"35, [24, 25]",13.0,6
"6, [36, 38]",2.0,6
"1, [67, 67]",1.0,14
"60, [10, 15]",1.0,17
"1, [40, 44]",1.0,16
"39, [17, 19]",1.0,12
"2, [5, 9]",1.0,9
"3, [24, 24]",4.0,13
"2, [36, 41]",1.0,12
"2, [56, 59]",2.0,19
"6, [54, 56]",2.0,6
"1, [17, 18]",1.0,5
"8, [72, 74]",5.0,13
"12, [66, 72]",2.0,20
"9, [4, 5]",7.0,8
"7, [14, 15]",5.0,5
"16, [1, 3]",3.0,15
"2, [66, 71]",1.0,11
"33, [57, 62]",3.0,11
"51, [12, 12]",1.0,19
"44, [24, 28]",12.0,15
"18, [71, 75]",5.0,10
"62, [51, 56]",5.0,5
"44, [45, 46]",3.0,14
"6, [68, 70]",2.0,8
"2, [6, 9]",1.0,17
"16, [27, 30]",5.0,20
"78, [25, 31]",7.0,14
"10, [29, 32]",3.0,7
"25, [65, 65]",1.0,14
"40, [4, 4]",3.0,9
"39, [73, 75]",5.0,12
"2, [28, 32]",1.0,16
"19, [50, 52]",9.0,16
"2, [1, 2]",1.0,20
"11, [13, 17]",4.0,18
"9, [46, 49]",3.0,8
"5, [1, 5]",1.0,5
"4, [13, 17]",2.0,19
"3, [33, 35]",1.0,5
"4, [31, 33]",2.0,9
"8, [6, 8]",3.0,20
"3, [60, 62]",2.0,19
"4, [60, 63]",2.0,13
"4, [40, 41]",2.0,16
"36, [24, 28]",9.0,17
"4, [34, 39]",1.0,18
"18, [59, 64]",3.0,18
"2, [68, 74]",1.0,14
"2, [56, 57]",2.0,6
"78, [20, 20]",1.0,20
"13, [11, 13]",7.0,5
"21, [26, 28]",11.0,18
"34, [19, 25]",7.0,6
"3, [52, 54]",3.0,8
"7, [41, 47]",1.0,5
"12, [32, 36]",4.0,10
"5, [13, 17]",1.0,14
"1, [41, 43]",1.0,20
"7, [47, 52]",2.0,16
"13, [39, 41]",3.0,12
"1, [59, 62]",1.0,11
"10, [36, 40]",2.0,7
