bidding_profile,contribution,demand
"2, [32, 38]",1.0,20
"3, [33, 35]",1.0,11
"3, [44, 44]",4.0,7
"36, [62, 62]",1.0,13
"4, [37, 39]",1.0,19
"3, [5, 6]",1.0,12
"6, [34, 36]",4.0,7
"11, [55, 58]",5.0,7
"6, [19, 19]",8.0,12
"11, [21, 25]",6.0,20
"2, [44, 46]",2.0,19
"2, [53, 53]",5.0,8
"14, [41, 46]",3.0,8
"12, [66, 68]",5.0,11
"7, [62, 65]",2.0,14
"5, [44, 45]",3.0,11
"9, [29, 35]",2.0,20
"8, [37, 41]",2.0,19
"51, [47, 51]",9.0,15
"82, [72, 75]",1.0,9
"9, [69, 72]",4.0,6
"3, [66, 68]",2.0,7
"7, [39, 42]",4.0,11
"1, [24, 26]",1.0,17
"2, [4, 7]",1.0,7
"5, [1, 3]",5.0,16
"14, [56, 60]",4.0,6
"5, [41, 44]",2.0,11
"6, [66, 70]",3.0,10
"26, [3, 4]",7.0,14
"2, [31, 34]",1.0,13
"3, [22, 23]",3.0,7
"24, [12, 13]",1.0,9
"80, [50, 51]",3.0,19
"22, [55, 60]",4.0,12
"3, [46, 52]",1.0,15
"7, [21, 21]",9.0,10
"12, [39, 43]",5.0,16
"6, [40, 45]",1.0,17
"31, [73, 75]",11.0,10
"5, [67, 70]",4.0,20
"12, [2, 5]",8.0,15
"7, [29, 31]",4.0,13
"19, [8, 8]",5.0,11
"3, [46, 50]",1.0,14
"96, [55, 58]",6.0,8
"20, [49, 55]",6.0,13
"16, [73, 75]",8.0,16
"5, [29, 32]",3.0,5
"13, [9, 13]",6.0,13
"85, [10, 14]",22.0,13
"7, [41, 42]",5.0,10
"7, [51, 54]",4.0,12
"20, [6, 9]",6.0,17
"3, [68, 70]",1.0,7
"2, [11, 12]",2.0,11
"3, [38, 41]",2.0,12
"19, [71, 75]",1.0,11
"3, [72, 75]",1.0,14
"6, [29, 30]",4.0,11
"1, [16, 16]",2.0,18
"1, [63, 66]",1.0,6
"1, [69, 73]",2.0,18
"22, [55, 59]",5.0,11
"11, [35, 38]",4.0,8
"1, [46, 50]",1.0,11
"14, [67, 70]",5.0,6
"1, [12, 16]",1.0,20
"20, [65, 68]",5.0,10
"2, [8, 13]",1.0,16
"4, [23, 26]",3.0,16
"78, [53, 56]",4.0,11
"12, [17, 21]",14.0,19
"4, [50, 53]",1.0,9
"15, [1, 3]",7.0,7
"1, [13, 17]",1.0,
"40, [65, 70]",3.0,
"29, [16, 18]",16.0,
"100, [42, 45]",2.0,
"26, [19, 21]",10.0,
"3, [34, 38]",9.0,
"11, [42, 47]",2.0,
"3, [12, 14]",1.0,
"5, [11, 17]",1.0,
"2, [34, 36]",2.0,
"3, [20, 25]",1.0,
"85, [16, 22]",16.0,
"2, [46, 50]",1.0,
"7, [64, 66]",5.0,
"2, [14, 16]",1.0,
"2, [37, 39]",1.0,
"12, [20, 21]",9.0,
"23, [37, 37]",2.0,
"4, [11, 14]",1.0,
"30, [28, 34]",5.0,
"12, [22, 26]",3.0,
"7, [64, 66]",6.0,
"31, [22, 28]",1.0,
"12, [64, 65]",6.0,
"3, [58, 62]",1.0,
"100, [47, 50]",2.0,
"10, [50, 53]",3.0,
"40, [28, 30]",4.0,
"15, [1, 4]",8.0,
"27, [32, 37]",1.0,
"62, [36, 36]",2.0,
"4, [71, 74]",1.0,
"19, [40, 45]",5.0,
"2, [30, 34]",1.0,
"4, [72, 75]",1.0,
"2, [65, 67]",1.0,
"66, [38, 42]",1.0,
"23, [48, 51]",6.0,
"1, [67, 68]",1.0,
"4, [60, 62]",3.0,
"4, [25, 29]",1.0,
"8, [11, 15]",2.0,
"5, [25, 29]",2.0,
"7, [38, 40]",3.0,
"5, [74, 75]",5.0,
"106, [63, 65]",11.0,
"20, [34, 40]",6.0,
"6, [55, 60]",3.0,
"19, [62, 68]",3.0,
"102, [27, 32]",1.0,
"66, [1, 4]",3.0,
"3, [5, 9]",1.0,
"8, [38, 44]",2.0,
"8, [22, 27]",3.0,
"36, [43, 44]",4.0,
"8, [53, 57]",4.0,
"2, [14, 15]",1.0,
"5, [30, 35]",2.0,
"5, [56, 59]",4.0,
"9, [69, 74]",2.0,
"2, [27, 30]",1.0,
"5, [29, 31]",2.0,
"5, [39, 41]",3.0,
"12, [69, 73]",3.0,
"86, [36, 37]",1.0,
"8, [56, 59]",6.0,
"2, [34, 35]",4.0,
"4, [43, 44]",4.0,
"18, [20, 23]",5.0,
"8, [44, 46]",4.0,
"1, [51, 52]",2.0,
"44, [49, 50]",6.0,
"8, [57, 61]",2.0,
"101, [58, 62]",2.0,
"22, [43, 46]",4.0,
"4, [1, 2]",2.0,
"9, [63, 66]",4.0,
"12, [28, 31]",3.0,
"96, [1, 2]",5.0,
"4, [56, 58]",3.0,
"3, [14, 17]",1.0,
"10, [40, 44]",3.0,
"16, [68, 73]",5.0,
"84, [27, 30]",1.0,
"53, [2, 5]",4.0,
"94, [6, 7]",2.0,
"1, [58, 59]",1.0,
"5, [68, 70]",2.0,
"3, [39, 42]",1.0,
"3, [17, 20]",1.0,
"34, [42, 43]",4.0,
"2, [66, 70]",1.0,
"52, [20, 24]",9.0,
"4, [68, 70]",2.0,
"3, [71, 73]",1.0,
"25, [65, 71]",4.0,
"98, [19, 24]",2.0,
"12, [68, 72]",3.0,
"8, [61, 67]",3.0,
"1, [17, 21]",14.0,
"4, [31, 35]",1.0,
"24, [18, 21]",11.0,
"2, [13, 16]",1.0,
"68, [52, 52]",5.0,
"10, [7, 8]",5.0,
"10, [2, 6]",5.0,
"7, [65, 66]",4.0,
