bidding_profile,contribution,demand
"2, [46, 49]",1.0,13
"65, [68, 73]",4.0,15
"12, [30, 36]",4.0,14
"20, [3, 6]",5.0,11
"4, [14, 16]",2.0,18
"10, [62, 64]",5.0,7
"10, [70, 74]",2.0,13
"15, [29, 34]",7.0,17
"60, [31, 33]",7.0,15
"86, [44, 47]",5.0,19
"44, [31, 32]",8.0,14
"78, [43, 45]",9.0,10
"50, [72, 75]",4.0,12
"4, [12, 15]",1.0,10
"1, [25, 28]",1.0,16
"4, [52, 56]",1.0,12
"15, [29, 33]",3.0,14
"6, [69, 72]",4.0,6
"21, [37, 42]",1.0,11
"38, [66, 67]",11.0,20
"18, [24, 30]",3.0,5
"16, [32, 36]",6.0,16
"9, [1, 2]",7.0,5
"30, [8, 13]",9.0,14
"1, [54, 56]",1.0,13
"27, [31, 36]",9.0,18
"10, [2, 4]",7.0,12
"4, [42, 46]",1.0,19
"57, [20, 24]",15.0,19
"2, [17, 18]",3.0,6
"10, [71, 75]",4.0,7
"16, [12, 17]",6.0,9
"58, [1, 4]",1.0,17
"55, [7, 9]",2.0,19
"1, [34, 35]",2.0,10
"40, [21, 25]",9.0,12
"4, [61, 64]",1.0,6
"19, [9, 11]",13.0,17
"7, [68, 70]",7.0,19
"6, [31, 34]",3.0,8
"1, [16, 16]",1.0,5
"7, [39, 41]",5.0,19
"20, [30, 33]",9.0,20
"75, [74, 75]",2.0,10
"3, [44, 44]",4.0,10
"8, [50, 55]",3.0,12
"87, [36, 40]",2.0,13
"3, [9, 12]",1.0,15
"3, [59, 62]",1.0,11
"6, [73, 75]",4.0,20
"34, [63, 64]",1.0,13
"16, [44, 47]",9.0,19
"2, [60, 60]",3.0,13
"5, [56, 61]",1.0,15
"2, [70, 71]",1.0,8
"2, [37, 39]",1.0,12
"14, [67, 73]",4.0,13
"15, [9, 12]",5.0,12
"39, [67, 71]",8.0,6
"1, [52, 53]",1.0,9
"8, [12, 17]",4.0,12
"2, [41, 43]",2.0,19
"32, [9, 14]",15.0,7
"2, [5, 7]",1.0,15
"31, [49, 53]",5.0,11
"2, [25, 28]",1.0,15
"16, [58, 63]",3.0,8
"1, [55, 57]",1.0,13
"2, [17, 20]",2.0,10
"24, [1, 7]",7.0,13
"5, [64, 69]",2.0,16
"9, [38, 40]",3.0,9
"7, [15, 19]",4.0,10
"3, [41, 47]",1.0,7
"11, [29, 33]",7.0,10
"3, [72, 75]",2.0,
"6, [59, 63]",3.0,
"2, [5, 7]",1.0,
"5, [7, 13]",2.0,
"4, [7, 11]",2.0,
"23, [20, 23]",6.0,
"1, [18, 21]",1.0,
"12, [1, 4]",7.0,
"6, [57, 59]",4.0,
"4, [63, 66]",2.0,
"21, [9, 15]",4.0,
"2, [71, 72]",1.0,
"5, [61, 67]",3.0,
"70, [9, 14]",12.0,
"2, [55, 58]",1.0,
"40, [51, 52]",2.0,
"3, [61, 63]",2.0,
"20, [30, 33]",9.0,
"2, [46, 49]",1.0,
"1, [10, 12]",1.0,
"1, [63, 67]",1.0,
"4, [65, 65]",4.0,
"5, [36, 40]",2.0,
"49, [28, 34]",10.0,
"3, [1, 2]",5.0,
"6, [69, 71]",5.0,
"6, [44, 45]",5.0,
"15, [13, 15]",5.0,
"18, [10, 12]",7.0,
"83, [22, 22]",8.0,
"54, [14, 19]",2.0,
"12, [13, 18]",2.0,
"11, [70, 73]",4.0,
"7, [10, 12]",3.0,
"3, [4, 6]",1.0,
"64, [43, 45]",5.0,
"6, [53, 58]",1.0,
"2, [54, 60]",1.0,
"8, [63, 64]",5.0,
"7, [42, 45]",3.0,
"11, [10, 13]",5.0,
"16, [11, 16]",4.0,
"2, [6, 9]",1.0,
"18, [50, 56]",7.0,
"8, [67, 68]",6.0,
"20, [26, 29]",5.0,
"3, [41, 43]",3.0,
"32, [38, 38]",1.0,
"1, [39, 39]",5.0,
"28, [31, 34]",5.0,
"13, [71, 74]",4.0,
"2, [47, 49]",1.0,
"5, [58, 60]",3.0,
"4, [36, 39]",1.0,
"4, [52, 57]",1.0,
"2, [62, 64]",2.0,
"11, [70, 74]",4.0,
"7, [32, 35]",2.0,
"7, [1, 5]",2.0,
"3, [52, 54]",1.0,
"8, [43, 48]",3.0,
"31, [9, 12]",15.0,
"89, [35, 36]",2.0,
"14, [26, 30]",4.0,
"6, [60, 63]",3.0,
"2, [1, 1]",5.0,
"28, [32, 35]",7.0,
"4, [60, 63]",3.0,
"4, [52, 55]",1.0,
"8, [40, 42]",5.0,
"9, [14, 16]",5.0,
"1, [6, 7]",1.0,
"4, [5, 8]",1.0,
"2, [59, 60]",3.0,
"36, [33, 38]",6.0,
"3, [5, 7]",1.0,
"35, [40, 43]",3.0,
"75, [57, 62]",4.0,
"33, [10, 15]",15.0,
"20, [48, 51]",8.0,
"6, [48, 51]",2.0,
"5, [4, 5]",3.0,
"2, [16, 17]",3.0,
"10, [1, 4]",6.0,
"30, [51, 55]",7.0,
"9, [17, 23]",2.0,
"3, [33, 34]",4.0,
"75, [5, 7]",1.0,
"16, [10, 11]",12.0,
"9, [15, 18]",3.0,
"28, [70, 75]",2.0,
"2, [75, 75]",2.0,
"66, [69, 71]",5.0,
"5, [15, 18]",3.0,
"13, [59, 65]",2.0,
"3, [37, 43]",1.0,
"15, [24, 27]",5.0,
"5, [60, 66]",1.0,
"5, [42, 46]",1.0,
"5, [37, 43]",1.0,
"15, [3, 6]",5.0,
"9, [57, 60]",3.0,
"1, [14, 16]",1.0,
"8, [43, 44]",7.0,
"17, [32, 35]",7.0,
"7, [3, 9]",1.0,
"12, [41, 44]",4.0,
"21, [31, 36]",7.0,
"5, [14, 16]",2.0,
"17, [28, 31]",9.0,
"10, [57, 60]",3.0,
"12, [66, 68]",6.0,
"3, [18, 20]",2.0,
"42, [68, 71]",3.0,
"3, [32, 34]",3.0,
"18, [48, 52]",5.0,
"9, [21, 25]",5.0,
"36, [4, 9]",2.0,
"18, [71, 73]",1.0,
"54, [12, 14]",7.0,
"8, [33, 36]",2.0,
"9, [31, 33]",6.0,
"16, [47, 50]",2.0,
"4, [36, 40]",2.0,
"1, [73, 74]",2.0,
"15, [35, 40]",1.0,
"30, [14, 16]",3.0,
"7, [32, 36]",2.0,
"17, [11, 14]",8.0,
"68, [3, 6]",3.0,
"26, [23, 29]",5.0,
"11, [7, 10]",3.0,
"12, [20, 23]",6.0,
