bidding_profile,contribution,demand
"91, [49, 51]",12.0,9
"5, [21, 23]",2.0,13
"13, [11, 14]",5.0,9
"25, [1, 5]",7.0,18
"3, [15, 16]",2.0,6
"10, [60, 65]",3.0,6
"6, [64, 66]",5.0,10
"65, [19, 23]",1.0,14
"25, [8, 10]",11.0,19
"8, [26, 30]",2.0,9
"96, [7, 9]",9.0,9
"27, [31, 35]",7.0,17
"10, [35, 39]",2.0,5
"21, [26, 29]",7.0,6
"13, [19, 22]",7.0,19
"9, [61, 63]",3.0,20
"8, [59, 62]",2.0,20
"53, [68, 69]",15.0,15
"39, [16, 20]",14.0,9
"48, [69, 73]",18.0,7
"52, [25, 30]",13.0,18
"53, [6, 11]",9.0,6
"9, [40, 43]",6.0,8
"46, [71, 75]",12.0,16
"17, [30, 32]",9.0,18
"30, [5, 10]",11.0,17
"1, [54, 57]",1.0,17
"9, [5, 7]",7.0,9
"34, [50, 56]",1.0,20
"9, [71, 75]",2.0,9
"65, [27, 31]",1.0,5
"31, [46, 49]",8.0,8
"1, [44, 44]",2.0,8
"12, [34, 37]",1.0,20
"56, [49, 54]",12.0,15
"20, [32, 38]",4.0,13
"19, [46, 48]",8.0,13
"23, [51, 54]",8.0,8
"5, [60, 61]",3.0,11
"6, [29, 31]",3.0,8
"9, [57, 59]",4.0,14
"1, [7, 7]",1.0,10
"69, [6, 7]",10.0,5
"69, [69, 72]",18.0,15
"24, [22, 26]",11.0,18
"74, [13, 14]",3.0,15
"6, [19, 22]",2.0,6
"18, [65, 69]",4.0,9
"57, [56, 62]",3.0,20
"42, [52, 55]",14.0,19
"21, [10, 12]",7.0,14
"37, [23, 27]",10.0,10
"8, [42, 45]",4.0,5
"15, [17, 18]",9.0,5
"2, [39, 42]",1.0,16
"3, [60, 61]",4.0,13
"55, [25, 31]",9.0,14
"27, [41, 45]",7.0,13
"4, [5, 7]",2.0,19
"8, [24, 25]",13.0,14
"7, [28, 32]",14.0,7
"6, [60, 63]",3.0,20
"53, [33, 36]",1.0,14
"1, [59, 61]",1.0,20
"20, [29, 33]",4.0,10
"49, [27, 30]",14.0,18
"5, [63, 68]",2.0,17
"2, [10, 12]",1.0,18
"18, [54, 59]",4.0,8
"2, [55, 61]",1.0,20
"6, [31, 31]",8.0,11
"2, [21, 23]",1.0,6
"27, [70, 72]",10.0,7
"29, [25, 28]",9.0,15
"6, [19, 20]",3.0,13
"18, [65, 69]",5.0,
"2, [19, 24]",1.0,
"12, [36, 39]",3.0,
"6, [74, 75]",4.0,
"4, [3, 4]",2.0,
"21, [62, 63]",14.0,
"32, [63, 69]",2.0,
"11, [17, 20]",4.0,
"5, [13, 15]",2.0,
"3, [22, 24]",2.0,
"43, [43, 47]",2.0,
"6, [28, 33]",1.0,
"33, [49, 52]",3.0,
"41, [68, 72]",16.0,
"9, [23, 27]",2.0,
"23, [22, 24]",10.0,
"9, [18, 19]",6.0,
"18, [56, 59]",3.0,
"16, [22, 24]",6.0,
"4, [61, 62]",3.0,
"18, [19, 23]",8.0,
"29, [54, 55]",5.0,
"28, [27, 32]",9.0,
"29, [23, 27]",7.0,
"26, [26, 31]",13.0,
"5, [19, 20]",8.0,
"75, [36, 36]",5.0,
"2, [15, 20]",1.0,
"54, [19, 21]",6.0,
"49, [21, 26]",9.0,
"31, [16, 18]",14.0,
"16, [27, 30]",7.0,
"3, [38, 41]",1.0,
"5, [12, 16]",1.0,
"67, [30, 34]",9.0,
"2, [15, 15]",5.0,
"16, [33, 39]",3.0,
"24, [64, 67]",10.0,
"3, [35, 40]",1.0,
"7, [48, 52]",4.0,
"14, [17, 19]",5.0,
"1, [61, 62]",1.0,
"16, [1, 3]",6.0,
"77, [33, 34]",4.0,
"5, [34, 38]",2.0,
"47, [48, 50]",4.0,
"14, [14, 18]",4.0,
"3, [31, 35]",2.0,
"14, [18, 20]",3.0,
"9, [18, 22]",4.0,
"13, [47, 50]",6.0,
"11, [53, 58]",3.0,
"32, [5, 10]",7.0,
"39, [24, 27]",14.0,
"2, [35, 37]",2.0,
"5, [58, 61]",4.0,
"10, [73, 74]",7.0,
"5, [20, 22]",2.0,
"6, [22, 23]",4.0,
"22, [29, 32]",16.0,
"7, [63, 67]",2.0,
"19, [56, 60]",4.0,
"16, [37, 41]",4.0,
"11, [1, 3]",8.0,
"13, [17, 19]",6.0,
"13, [51, 53]",7.0,
"14, [37, 39]",6.0,
"6, [42, 47]",1.0,
"9, [41, 42]",5.0,
"15, [43, 46]",6.0,
"12, [56, 62]",5.0,
"15, [40, 42]",6.0,
"2, [38, 41]",2.0,
"30, [7, 13]",8.0,
"94, [55, 56]",4.0,
"13, [31, 33]",8.0,
"95, [35, 36]",1.0,
"10, [20, 21]",7.0,
"14, [38, 39]",8.0,
"33, [8, 11]",9.0,
"4, [27, 31]",2.0,
"6, [32, 37]",1.0,
"10, [48, 48]",10.0,
"54, [6, 9]",1.0,
"6, [36, 40]",3.0,
"9, [61, 62]",5.0,
"14, [46, 48]",12.0,
"24, [42, 45]",6.0,
"28, [38, 42]",7.0,
"13, [58, 61]",5.0,
"1, [37, 37]",1.0,
"6, [34, 37]",2.0,
"9, [23, 24]",13.0,
"10, [29, 30]",6.0,
"10, [21, 24]",4.0,
"2, [10, 12]",2.0,
"20, [24, 25]",12.0,
"68, [2, 2]",4.0,
"3, [1, 5]",1.0,
"23, [47, 49]",10.0,
"73, [18, 21]",1.0,
"3, [13, 17]",1.0,
"24, [2, 4]",9.0,
"11, [41, 44]",6.0,
"6, [11, 15]",4.0,
"22, [24, 26]",10.0,
"57, [33, 38]",5.0,
"27, [4, 8]",9.0,
"49, [49, 54]",9.0,
"55, [46, 52]",9.0,
"7, [15, 19]",2.0,
"11, [59, 62]",3.0,
"13, [21, 25]",3.0,
"3, [14, 18]",2.0,
"11, [6, 11]",4.0,
"33, [16, 19]",9.0,
"18, [50, 52]",14.0,
"45, [9, 15]",10.0,
"43, [56, 59]",5.0,
"5, [8, 13]",2.0,
"29, [69, 73]",7.0,
"82, [7, 10]",8.0,
"33, [2, 8]",1.0,
"9, [6, 7]",11.0,
"4, [32, 36]",1.0,
"16, [72, 74]",6.0,
"20, [4, 6]",6.0,
"89, [39, 44]",8.0,
"4, [21, 23]",2.0,
"14, [1, 3]",7.0,
"95, [68, 71]",4.0,
