bidding_profile,contribution,demand
"2, [68, 70]",1.0,18
"5, [25, 27]",3.0,11
"64, [48, 52]",2.0,17
"83, [8, 11]",19.0,16
"6, [66, 67]",6.0,13
"14, [9, 13]",5.0,10
"7, [45, 48]",2.0,6
"2, [3, 6]",1.0,20
"9, [55, 57]",4.0,17
"34, [72, 75]",2.0,20
"8, [39, 42]",2.0,16
"2, [38, 40]",2.0,18
"7, [17, 20]",2.0,12
"7, [16, 19]",2.0,16
"22, [63, 66]",16.0,14
"3, [67, 71]",1.0,8
"2, [40, 45]",1.0,5
"189, [65, 67]",7.0,20
"13, [3, 6]",4.0,8
"8, [61, 66]",3.0,5
"2, [31, 34]",1.0,14
"44, [23, 26]",1.0,16
"3, [53, 55]",1.0,13
"12, [60, 65]",2.0,18
"29, [36, 42]",6.0,8
"146, [36, 41]",5.0,15
"1, [39, 41]",1.0,10
"20, [36, 38]",8.0,16
"18, [25, 27]",6.0,5
"5, [72, 74]",2.0,12
"55, [51, 54]",1.0,8
"7, [1, 4]",3.0,15
"9, [46, 51]",2.0,11
"12, [66, 68]",7.0,9
"2, [50, 52]",1.0,5
"3, [3, 7]",1.0,17
"1, [71, 74]",1.0,11
"4, [16, 19]",1.0,14
"4, [48, 51]",2.0,13
"4, [39, 41]",2.0,6
"40, [44, 47]",13.0,8
"5, [58, 60]",2.0,6
"5, [60, 64]",2.0,19
"3, [15, 18]",2.0,17
"84, [59, 62]",1.0,16
"29, [24, 28]",7.0,6
"1, [13, 16]",1.0,15
"90, [14, 16]",3.0,10
"6, [65, 67]",5.0,9
"185, [72, 75]",1.0,9
"19, [65, 68]",5.0,7
"153, [44, 46]",14.0,13
"8, [24, 26]",8.0,13
"3, [57, 58]",2.0,16
"1, [41, 43]",1.0,11
"6, [20, 25]",2.0,15
"110, [24, 26]",6.0,20
"47, [52, 54]",1.0,6
"3, [50, 52]",1.0,10
"3, [60, 62]",1.0,5
"50, [51, 54]",1.0,16
"219, [61, 62]",3.0,15
"7, [3, 7]",2.0,20
"213, [1, 1]",7.0,14
"2, [60, 62]",1.0,11
"2, [71, 73]",1.0,9
"4, [21, 26]",1.0,5
"6, [59, 65]",1.0,13
"8, [8, 9]",5.0,11
"54, [23, 23]",1.0,6
"65, [10, 12]",9.0,9
"4, [21, 23]",2.0,7
"78, [56, 61]",1.0,9
"4, [25, 25]",8.0,10
"10, [12, 17]",2.0,12
"25, [36, 39]",8.0,
"3, [21, 23]",2.0,
"11, [12, 18]",3.0,
"10, [15, 19]",3.0,
"1, [53, 53]",1.0,
"4, [21, 24]",3.0,
"4, [47, 51]",2.0,
"3, [41, 45]",1.0,
"15, [66, 69]",4.0,
"3, [28, 32]",2.0,
"3, [3, 3]",4.0,
"15, [19, 21]",6.0,
"3, [62, 64]",1.0,
"7, [19, 21]",3.0,
"19, [10, 12]",8.0,
"2, [69, 70]",1.0,
"3, [7, 9]",1.0,
"144, [64, 67]",7.0,
"15, [64, 67]",5.0,
"8, [20, 22]",3.0,
"2, [42, 43]",1.0,
"36, [25, 30]",6.0,
"4, [24, 25]",2.0,
"2, [28, 30]",1.0,
"6, [47, 50]",2.0,
"205, [73, 74]",4.0,
"10, [61, 64]",4.0,
"4, [49, 54]",1.0,
"10, [4, 7]",4.0,
"3, [4, 8]",2.0,
"4, [58, 62]",1.0,
"4, [72, 74]",2.0,
"7, [59, 63]",2.0,
"47, [17, 18]",1.0,
"146, [1, 4]",4.0,
"1, [50, 52]",1.0,
"2, [7, 8]",1.0,
"117, [13, 17]",3.0,
"196, [58, 58]",1.0,
"2, [39, 43]",1.0,
"29, [19, 22]",4.0,
"12, [18, 23]",3.0,
"3, [48, 52]",1.0,
"16, [56, 60]",4.0,
"12, [18, 20]",6.0,
"5, [53, 55]",2.0,
"148, [7, 10]",1.0,
"200, [38, 43]",1.0,
"217, [21, 27]",3.0,
"65, [72, 75]",2.0,
"4, [52, 55]",1.0,
"11, [48, 54]",2.0,
"32, [32, 37]",6.0,
"3, [49, 52]",1.0,
"167, [41, 41]",1.0,
"13, [65, 71]",5.0,
"7, [2, 5]",4.0,
"1, [7, 11]",1.0,
"8, [3, 7]",2.0,
"2, [16, 18]",1.0,
"17, [19, 24]",3.0,
"48, [66, 71]",3.0,
"15, [1, 6]",3.0,
"3, [58, 64]",1.0,
"6, [10, 12]",3.0,
"6, [11, 11]",8.0,
"46, [28, 29]",4.0,
"9, [1, 5]",2.0,
"2, [42, 43]",1.0,
"16, [44, 46]",7.0,
"10, [48, 52]",2.0,
"4, [25, 27]",3.0,
"10, [47, 51]",2.0,
"2, [34, 34]",3.0,
"11, [5, 8]",3.0,
"6, [11, 16]",1.0,
"6, [5, 8]",3.0,
"1, [40, 40]",1.0,
"11, [54, 59]",3.0,
"16, [1, 4]",7.0,
"2, [15, 17]",1.0,
"216, [2, 7]",5.0,
"104, [10, 11]",4.0,
"4, [19, 22]",2.0,
"156, [38, 42]",1.0,
"5, [55, 58]",3.0,
"221, [71, 75]",1.0,
"13, [15, 21]",3.0,
"4, [40, 41]",2.0,
"214, [68, 73]",1.0,
"5, [39, 43]",1.0,
"6, [36, 38]",2.0,
"6, [25, 27]",3.0,
"5, [1, 3]",3.0,
"3, [18, 23]",2.0,
"37, [11, 15]",9.0,
"10, [65, 68]",7.0,
"16, [9, 11]",15.0,
"7, [47, 51]",2.0,
"113, [43, 45]",14.0,
"12, [1, 4]",3.0,
"1, [27, 29]",1.0,
"2, [41, 46]",1.0,
"3, [33, 33]",10.0,
"23, [12, 18]",4.0,
"3, [70, 72]",1.0,
"2, [17, 19]",1.0,
"28, [18, 24]",4.0,
"206, [2, 4]",4.0,
"2, [58, 60]",1.0,
"55, [7, 10]",1.0,
"1, [12, 15]",1.0,
"2, [51, 54]",1.0,
"4, [41, 44]",1.0,
"4, [41, 43]",2.0,
"34, [12, 13]",3.0,
"3, [16, 17]",2.0,
"193, [35, 36]",1.0,
"26, [9, 10]",13.0,
"3, [39, 42]",1.0,
"4, [55, 60]",2.0,
"2, [57, 61]",1.0,
"14, [2, 6]",4.0,
"5, [42, 47]",1.0,
"15, [12, 15]",7.0,
"54, [25, 25]",2.0,
"63, [21, 25]",2.0,
"8, [17, 21]",2.0,
"4, [47, 50]",1.0,
"5, [71, 75]",1.0,
"15, [54, 56]",5.0,
"3, [74, 75]",2.0,
"67, [18, 20]",2.0,
"3, [60, 63]",2.0,
"58, [6, 7]",1.0,
"3, [74, 75]",2.0,
"175, [38, 41]",1.0,
"4, [1, 2]",3.0,
"2, [71, 74]",1.0,
"61, [25, 27]",6.0,
"4, [27, 31]",1.0,
"4, [48, 52]",1.0,
"47, [43, 47]",11.0,
"3, [4, 6]",1.0,
"4, [62, 64]",2.0,
"1, [40, 41]",2.0,
"6, [28, 31]",3.0,
"5, [40, 45]",1.0,
"3, [52, 58]",1.0,
"3, [71, 75]",1.0,
"6, [53, 68]",1.0,
"22, [57, 72]",2.0,
"10, [4, 19]",1.0,
"77, [25, 40]",8.0,
"16, [1, 16]",1.0,
"130, [43, 58]",14.0,
