bidding_profile,contribution,demand
"5, [9, 11]",2.0,12
"5, [38, 42]",3.0,9
"2, [4, 4]",3.0,6
"56, [40, 42]",3.0,14
"144, [64, 69]",2.0,15
"1, [1, 1]",5.0,10
"6, [62, 65]",2.0,14
"7, [23, 26]",3.0,14
"1, [43, 43]",1.0,11
"13, [68, 69]",12.0,8
"2, [57, 60]",7.0,18
"7, [7, 9]",4.0,5
"15, [29, 33]",5.0,5
"5, [37, 41]",1.0,17
"2, [67, 69]",1.0,11
"19, [3, 6]",4.0,12
"9, [35, 37]",4.0,20
"13, [29, 34]",3.0,10
"17, [55, 58]",8.0,13
"129, [1, 5]",5.0,10
"118, [21, 21]",1.0,11
"18, [15, 17]",8.0,8
"5, [69, 72]",2.0,14
"33, [50, 51]",18.0,6
"8, [2, 5]",3.0,18
"10, [63, 67]",2.0,6
"15, [60, 64]",3.0,8
"3, [41, 43]",2.0,13
"35, [47, 52]",1.0,12
"1, [24, 27]",1.0,9
"4, [47, 49]",2.0,15
"3, [1, 1]",4.0,14
"47, [14, 15]",8.0,18
"10, [38, 42]",4.0,15
"8, [56, 59]",3.0,19
"20, [38, 42]",4.0,5
"20, [45, 47]",11.0,19
"3, [64, 66]",1.0,8
"1, [73, 75]",1.0,16
"35, [44, 47]",14.0,14
"3, [4, 5]",4.0,17
"4, [6, 9]",3.0,11
"2, [48, 49]",2.0,10
"37, [50, 53]",10.0,13
"15, [19, 23]",5.0,11
"7, [5, 8]",3.0,6
"8, [1, 3]",3.0,17
"1, [3, 4]",2.0,5
"6, [45, 45]",10.0,11
"8, [64, 67]",2.0,20
"4, [8, 11]",3.0,13
"2, [30, 30]",4.0,17
"98, [24, 24]",2.0,17
"2, [30, 34]",1.0,12
"3, [63, 66]",1.0,10
"6, [1, 2]",4.0,8
"2, [3, 4]",1.0,15
"8, [14, 15]",6.0,11
"9, [46, 49]",6.0,12
"10, [66, 70]",2.0,16
"2, [35, 37]",2.0,19
"5, [39, 42]",2.0,5
"1, [29, 31]",1.0,5
"47, [56, 59]",5.0,5
"3, [73, 75]",2.0,19
"3, [39, 39]",3.0,9
"12, [66, 71]",2.0,5
"38, [16, 20]",2.0,19
"9, [37, 38]",5.0,16
"15, [57, 59]",7.0,15
"15, [6, 10]",3.0,10
"1, [32, 32]",3.0,11
"3, [73, 75]",2.0,14
"6, [15, 20]",1.0,20
"2, [65, 70]",1.0,14
"9, [61, 64]",4.0,
"3, [49, 52]",1.0,
"6, [43, 45]",2.0,
"5, [42, 46]",2.0,
"124, [13, 15]",2.0,
"6, [74, 75]",7.0,
"5, [36, 37]",4.0,
"53, [56, 61]",10.0,
"1, [3, 6]",1.0,
"45, [48, 48]",1.0,
"1, [71, 73]",1.0,
"2, [53, 55]",2.0,
"5, [16, 17]",8.0,
"7, [52, 53]",4.0,
"2, [71, 73]",2.0,
"16, [14, 20]",3.0,
"15, [68, 72]",3.0,
"2, [22, 25]",1.0,
"42, [57, 57]",4.0,
"2, [21, 25]",1.0,
"9, [15, 18]",3.0,
"5, [62, 66]",1.0,
"89, [10, 15]",2.0,
"102, [13, 15]",8.0,
"19, [59, 63]",4.0,
"14, [15, 18]",5.0,
"9, [59, 62]",3.0,
"6, [29, 31]",4.0,
"2, [27, 32]",1.0,
"6, [8, 11]",2.0,
"5, [57, 58]",4.0,
"2, [2, 6]",1.0,
"1, [53, 56]",1.0,
"3, [65, 66]",2.0,
"2, [61, 64]",2.0,
"36, [55, 58]",10.0,
"7, [24, 27]",2.0,
"10, [39, 43]",2.0,
"10, [60, 65]",3.0,
"9, [47, 49]",5.0,
"6, [4, 6]",2.0,
"3, [63, 64]",2.0,
"19, [51, 53]",9.0,
"66, [4, 6]",4.0,
"21, [56, 58]",7.0,
"38, [1, 1]",2.0,
"4, [24, 28]",1.0,
"4, [10, 12]",2.0,
"43, [11, 15]",8.0,
"5, [24, 28]",2.0,
"8, [47, 48]",4.0,
"17, [57, 59]",10.0,
"12, [54, 58]",3.0,
"5, [26, 30]",1.0,
"8, [53, 59]",2.0,
"79, [24, 26]",3.0,
"6, [9, 11]",2.0,
"72, [67, 68]",1.0,
"3, [27, 30]",1.0,
"4, [2, 2]",4.0,
"2, [29, 30]",2.0,
"6, [18, 21]",3.0,
"17, [39, 41]",3.0,
"41, [59, 63]",5.0,
"1, [31, 33]",1.0,
"31, [57, 63]",9.0,
"6, [34, 38]",3.0,
"2, [70, 72]",2.0,
"5, [59, 62]",3.0,
"1, [29, 33]",1.0,
"6, [4, 9]",1.0,
"85, [1, 4]",3.0,
"30, [12, 16]",6.0,
"92, [35, 41]",1.0,
"85, [2, 2]",2.0,
"41, [69, 75]",11.0,
"37, [69, 75]",7.0,
"11, [23, 26]",3.0,
"12, [30, 34]",5.0,
"2, [65, 66]",2.0,
"12, [25, 28]",1.0,
"3, [25, 29]",1.0,
"4, [34, 36]",4.0,
"3, [22, 26]",1.0,
"98, [72, 73]",1.0,
"2, [49, 50]",1.0,
"23, [45, 50]",10.0,
"14, [61, 65]",5.0,
"41, [57, 62]",9.0,
"6, [1, 2]",3.0,
"13, [62, 66]",1.0,
"10, [39, 42]",3.0,
"4, [43, 46]",1.0,
"1, [31, 35]",1.0,
