bidding_profile,contribution,demand
"42, [35, 38]",3.0,18
"4, [45, 48]",2.0,18
"66, [17, 21]",1.0,8
"7, [22, 27]",2.0,6
"11, [1, 4]",7.0,11
"4, [57, 58]",5.0,20
"38, [8, 10]",14.0,13
"18, [61, 64]",6.0,18
"17, [60, 66]",1.0,16
"3, [16, 19]",1.0,16
"70, [9, 14]",6.0,18
"3, [69, 71]",1.0,20
"99, [50, 53]",9.0,17
"24, [10, 13]",6.0,9
"5, [52, 55]",3.0,10
"2, [26, 27]",1.0,8
"12, [65, 71]",4.0,5
"2, [17, 18]",1.0,6
"66, [24, 25]",3.0,17
"3, [26, 29]",2.0,20
"11, [69, 72]",3.0,17
"2, [70, 72]",2.0,16
"107, [19, 23]",2.0,9
"63, [19, 23]",5.0,6
"22, [67, 68]",1.0,5
"1, [19, 19]",2.0,8
"5, [46, 48]",3.0,18
"2, [52, 53]",3.0,13
"25, [66, 67]",1.0,13
"1, [49, 50]",1.0,6
"2, [36, 39]",1.0,15
"72, [23, 25]",1.0,10
"12, [20, 21]",8.0,8
"46, [41, 44]",1.0,13
"9, [32, 34]",4.0,6
"82, [9, 11]",1.0,5
"21, [11, 13]",8.0,8
"7, [69, 73]",2.0,7
"13, [45, 49]",3.0,17
"13, [1, 5]",3.0,13
"85, [34, 37]",4.0,8
"7, [29, 31]",4.0,18
"13, [22, 26]",3.0,13
"6, [44, 50]",1.0,11
"3, [1, 3]",2.0,7
"43, [15, 15]",2.0,7
"1, [59, 63]",1.0,16
"110, [7, 9]",14.0,13
"3, [35, 38]",1.0,12
"27, [1, 4]",7.0,17
"6, [27, 29]",2.0,5
"1, [59, 60]",1.0,7
"2, [45, 46]",3.0,12
"3, [9, 11]",1.0,14
"7, [32, 36]",2.0,15
"1, [55, 58]",1.0,14
"92, [17, 19]",1.0,20
"7, [74, 75]",10.0,5
"8, [43, 45]",4.0,11
"3, [1, 2]",2.0,17
"4, [58, 62]",1.0,19
"44, [18, 23]",1.0,8
"5, [28, 31]",4.0,18
"24, [66, 72]",5.0,5
"6, [57, 60]",4.0,14
"108, [60, 64]",1.0,12
"41, [55, 58]",1.0,8
"21, [9, 13]",12.0,20
"5, [65, 67]",2.0,6
"99, [47, 52]",1.0,16
"3, [19, 21]",3.0,10
"10, [57, 61]",2.0,14
"2, [56, 59]",1.0,6
"15, [23, 29]",3.0,18
"8, [69, 74]",3.0,13
"6, [13, 15]",5.0,
"3, [51, 54]",2.0,
"1, [73, 75]",1.0,
"7, [38, 42]",4.0,
"2, [22, 23]",2.0,
"10, [37, 40]",4.0,
"5, [60, 60]",1.0,
"100, [25, 30]",2.0,
"3, [27, 29]",1.0,
"93, [26, 27]",1.0,
"42, [14, 15]",1.0,
"31, [50, 56]",8.0,
"14, [21, 25]",6.0,
"6, [33, 35]",3.0,
"4, [42, 47]",1.0,
"76, [6, 9]",26.0,
"18, [69, 69]",1.0,
"2, [72, 74]",1.0,
"4, [65, 69]",2.0,
"12, [49, 54]",2.0,
"99, [2, 3]",2.0,
"2, [40, 43]",1.0,
"2, [49, 49]",2.0,
"17, [21, 24]",5.0,
"10, [53, 56]",3.0,
"3, [61, 63]",3.0,
"10, [21, 24]",3.0,
"6, [3, 9]",2.0,
"5, [33, 37]",1.0,
"2, [40, 44]",1.0,
"10, [57, 60]",5.0,
"92, [56, 56]",1.0,
"3, [68, 68]",4.0,
"4, [1, 2]",2.0,
"3, [15, 16]",2.0,
"6, [50, 54]",3.0,
"3, [1, 2]",2.0,
"24, [14, 18]",5.0,
"6, [43, 46]",4.0,
"8, [69, 72]",4.0,
"2, [40, 42]",1.0,
"25, [74, 75]",13.0,
"6, [60, 65]",1.0,
"12, [31, 34]",8.0,
"36, [74, 75]",18.0,
"6, [54, 56]",3.0,
"7, [1, 4]",2.0,
"21, [12, 18]",5.0,
"3, [44, 47]",1.0,
"9, [29, 31]",3.0,
"20, [29, 33]",4.0,
"10, [32, 36]",6.0,
"1, [68, 72]",1.0,
"21, [59, 60]",1.0,
"11, [32, 37]",2.0,
"5, [55, 59]",1.0,
"14, [46, 51]",3.0,
"7, [36, 42]",3.0,
"16, [29, 33]",2.0,
"4, [32, 36]",2.0,
"9, [52, 53]",5.0,
"4, [55, 58]",1.0,
"2, [49, 49]",2.0,
"15, [26, 30]",3.0,
"6, [12, 13]",8.0,
"7, [68, 72]",4.0,
"2, [18, 21]",1.0,
"3, [45, 47]",1.0,
"3, [70, 75]",1.0,
"2, [12, 14]",1.0,
"3, [3, 7]",1.0,
"2, [49, 51]",1.0,
"8, [36, 39]",4.0,
"3, [25, 26]",3.0,
"2, [47, 49]",1.0,
"2, [64, 66]",2.0,
"111, [1, 2]",2.0,
"14, [11, 16]",3.0,
"73, [12, 14]",1.0,
"10, [34, 38]",5.0,
"3, [41, 46]",1.0,
"3, [20, 21]",3.0,
"2, [16, 20]",1.0,
"10, [49, 52]",1.0,
"14, [57, 63]",4.0,
"65, [55, 56]",1.0,
"1, [8, 8]",2.0,
"14, [9, 12]",6.0,
"10, [66, 67]",6.0,
"1, [17, 19]",1.0,
"15, [35, 41]",3.0,
"64, [6, 9]",25.0,
"4, [49, 50]",2.0,
"13, [13, 15]",6.0,
"4, [53, 55]",2.0,
"4, [23, 28]",1.0,
"32, [31, 34]",9.0,
"7, [13, 16]",4.0,
"16, [38, 42]",4.0,
"94, [66, 66]",1.0,
"15, [57, 60]",4.0,
"2, [61, 62]",2.0,
"25, [65, 70]",6.0,
"23, [17, 22]",1.0,
"4, [18, 22]",1.0,
"14, [14, 17]",5.0,
"12, [66, 68]",6.0,
"28, [10, 12]",10.0,
"95, [42, 47]",12.0,
"4, [71, 74]",2.0,
"104, [64, 64]",2.0,
"63, [21, 26]",4.0,
"4, [38, 42]",1.0,
"4, [34, 36]",3.0,
"82, [69, 73]",3.0,
"9, [57, 59]",7.0,
"56, [36, 41]",2.0,
"1, [38, 39]",1.0,
"1, [38, 38]",2.0,
"20, [13, 16]",7.0,
"1, [1, 1]",1.0,
"87, [47, 50]",2.0,
"43, [50, 53]",7.0,
"11, [64, 68]",3.0,
"1, [11, 12]",2.0,
"1, [61, 62]",2.0,
"93, [71, 74]",1.0,
"5, [44, 49]",1.0,
"2, [33, 34]",3.0,
"1, [2, 2]",1.0,
"19, [35, 39]",5.0,
"4, [24, 29]",1.0,
"3, [49, 50]",2.0,
"23, [35, 41]",4.0,
"4, [22, 25]",1.0,
"13, [67, 72]",3.0,
"5, [33, 35]",2.0,
"2, [16, 18]",1.0,
"99, [16, 22]",2.0,
"3, [42, 42]",3.0,
"68, [51, 53]",7.0,
"19, [44, 49]",3.0,
