bidding_profile,contribution,demand
"4, [11, 13]",2.0,9
"20, [39, 40]",11.0,6
"6, [39, 41]",3.0,6
"122, [58, 64]",2.0,20
"179, [62, 67]",1.0,12
"6, [55, 57]",2.0,18
"10, [5, 6]",6.0,6
"21, [71, 75]",9.0,17
"230, [4, 8]",7.0,10
"219, [9, 13]",2.0,8
"101, [29, 33]",1.0,11
"231, [20, 24]",1.0,17
"8, [2, 5]",6.0,7
"13, [38, 42]",3.0,12
"5, [25, 29]",1.0,20
"22, [22, 24]",12.0,14
"11, [39, 43]",4.0,20
"1, [25, 28]",1.0,9
"87, [51, 54]",3.0,9
"4, [52, 54]",3.0,10
"7, [6, 10]",3.0,12
"6, [39, 42]",5.0,17
"7, [8, 14]",2.0,20
"4, [61, 64]",1.0,13
"181, [60, 64]",1.0,16
"4, [14, 17]",1.0,7
"35, [48, 54]",6.0,16
"3, [21, 23]",1.0,10
"4, [29, 34]",2.0,20
"10, [40, 42]",5.0,8
"169, [3, 6]",2.0,17
"2, [61, 66]",1.0,18
"17, [66, 71]",3.0,14
"8, [32, 36]",2.0,9
"8, [31, 33]",3.0,8
"77, [42, 48]",7.0,6
"237, [2, 2]",1.0,14
"3, [63, 66]",2.0,20
"1, [61, 65]",1.0,15
"1, [13, 17]",1.0,5
"1, [36, 37]",1.0,12
"7, [26, 32]",1.0,14
"2, [24, 27]",1.0,7
"136, [44, 49]",1.0,18
"2, [9, 14]",1.0,5
"6, [52, 57]",2.0,16
"2, [10, 11]",1.0,8
"2, [55, 56]",3.0,20
"61, [12, 14]",1.0,11
"1, [47, 47]",1.0,6
"2, [53, 54]",3.0,11
"3, [62, 65]",1.0,20
"13, [3, 8]",4.0,6
"79, [1, 3]",4.0,10
"1, [33, 35]",1.0,10
"11, [72, 75]",3.0,19
"179, [70, 73]",1.0,20
"3, [61, 63]",1.0,7
"99, [16, 16]",1.0,6
"14, [39, 40]",12.0,15
"126, [23, 26]",1.0,16
"2, [56, 58]",1.0,17
"139, [8, 11]",1.0,19
"183, [70, 74]",1.0,10
"4, [51, 53]",2.0,8
"2, [54, 54]",2.0,14
"170, [8, 8]",2.0,6
"9, [59, 63]",2.0,12
"4, [25, 28]",1.0,13
"2, [23, 26]",1.0,8
"3, [60, 65]",1.0,19
"18, [3, 6]",7.0,6
"6, [59, 61]",2.0,20
"61, [5, 10]",2.0,11
"35, [37, 41]",9.0,19
"3, [62, 64]",1.0,
"210, [30, 30]",1.0,
"9, [16, 18]",5.0,
"10, [55, 59]",3.0,
"3, [53, 55]",2.0,
"109, [11, 12]",1.0,
"17, [6, 8]",6.0,
"1, [50, 53]",1.0,
"9, [42, 44]",4.0,
"235, [30, 33]",2.0,
"4, [59, 61]",2.0,
"111, [71, 73]",13.0,
"3, [50, 51]",3.0,
"60, [38, 42]",13.0,
"24, [1, 3]",8.0,
"2, [11, 14]",1.0,
"18, [43, 47]",5.0,
"2, [19, 21]",1.0,
"31, [3, 6]",8.0,
"14, [66, 70]",3.0,
"247, [39, 42]",14.0,
"2, [56, 59]",1.0,
"2, [51, 56]",1.0,
"9, [32, 38]",3.0,
"19, [3, 8]",8.0,
"4, [13, 17]",1.0,
"32, [11, 14]",1.0,
"10, [44, 47]",4.0,
"2, [37, 40]",1.0,
"5, [24, 28]",1.0,
"106, [68, 68]",1.0,
"2, [25, 29]",1.0,
"193, [30, 35]",1.0,
"111, [39, 45]",4.0,
"22, [43, 49]",4.0,
"4, [35, 40]",1.0,
"5, [9, 13]",1.0,
"4, [57, 60]",2.0,
"7, [35, 41]",1.0,
"4, [74, 75]",4.0,
"7, [14, 17]",3.0,
"4, [13, 14]",2.0,
"10, [32, 35]",3.0,
"113, [66, 69]",5.0,
"3, [24, 29]",1.0,
"10, [40, 42]",10.0,
"51, [22, 25]",1.0,
"68, [40, 43]",4.0,
"6, [73, 75]",2.0,
"4, [29, 32]",1.0,
"206, [24, 27]",1.0,
"52, [51, 56]",2.0,
"15, [41, 44]",9.0,
"9, [49, 52]",3.0,
"3, [65, 67]",1.0,
"2, [41, 46]",1.0,
"7, [4, 7]",2.0,
"5, [55, 59]",3.0,
"5, [8, 12]",2.0,
"24, [40, 43]",6.0,
"2, [33, 34]",1.0,
"15, [72, 74]",5.0,
"11, [28, 31]",7.0,
"12, [12, 16]",3.0,
"9, [14, 17]",3.0,
"2, [32, 33]",2.0,
"2, [35, 38]",1.0,
"3, [58, 61]",2.0,
"1, [63, 64]",1.0,
"4, [20, 23]",1.0,
"171, [10, 15]",2.0,
"242, [21, 22]",2.0,
"2, [26, 27]",1.0,
"9, [5, 8]",7.0,
"2, [26, 28]",1.0,
"4, [11, 14]",1.0,
"4, [57, 59]",2.0,
"1, [61, 64]",1.0,
"4, [55, 59]",1.0,
"2, [18, 21]",1.0,
"1, [58, 58]",1.0,
"8, [68, 71]",2.0,
"15, [67, 71]",4.0,
"4, [28, 33]",1.0,
"254, [11, 16]",1.0,
"2, [9, 12]",2.0,
"42, [1, 7]",7.0,
"7, [45, 46]",4.0,
"28, [56, 59]",2.0,
"54, [38, 41]",14.0,
"10, [15, 19]",2.0,
"7, [32, 35]",3.0,
"3, [41, 43]",1.0,
"144, [53, 57]",3.0,
"9, [42, 43]",5.0,
"247, [65, 66]",2.0,
"9, [1, 4]",4.0,
"12, [6, 9]",3.0,
"153, [61, 63]",1.0,
"8, [63, 66]",2.0,
"240, [30, 32]",2.0,
"2, [48, 51]",2.0,
"13, [13, 18]",3.0,
"4, [24, 28]",1.0,
"8, [66, 69]",3.0,
"10, [67, 68]",5.0,
"9, [43, 46]",4.0,
"2, [65, 68]",1.0,
"11, [68, 71]",5.0,
"51, [40, 44]",12.0,
"118, [7, 8]",2.0,
"3, [18, 21]",1.0,
"2, [58, 64]",1.0,
"5, [33, 37]",1.0,
"3, [35, 37]",1.0,
"12, [37, 40]",3.0,
"6, [31, 34]",4.0,
"3, [35, 37]",1.0,
"41, [15, 20]",8.0,
"2, [14, 14]",2.0,
"3, [34, 36]",1.0,
"254, [55, 56]",1.0,
"26, [2, 5]",8.0,
"19, [27, 30]",13.0,
"214, [8, 13]",2.0,
"4, [21, 24]",1.0,
"134, [8, 11]",1.0,
"206, [25, 30]",1.0,
"3, [65, 67]",1.0,
"4, [25, 30]",1.0,
"26, [4, 8]",6.0,
"1, [54, 54]",3.0,
"29, [72, 75]",10.0,
"7, [8, 10]",2.0,
"71, [40, 45]",12.0,
"113, [74, 75]",3.0,
"1, [25, 28]",1.0,
"6, [54, 55]",3.0,
"7, [67, 69]",3.0,
"3, [23, 27]",1.0,
"24, [34, 37]",1.0,
"1, [53, 53]",3.0,
"1, [54, 57]",1.0,
"3, [70, 72]",1.0,
"6, [57, 60]",2.0,
"89, [53, 55]",3.0,
"9, [73, 74]",5.0,
"8, [68, 74]",3.0,
"50, [22, 26]",11.0,
"7, [30, 33]",2.0,
"32, [9, 24]",2.0,
"107, [17, 32]",8.0,
"32, [46, 61]",2.0,
"23, [56, 71]",2.0,
"12, [36, 51]",1.0,
"218, [48, 63]",16.0,
"23, [52, 67]",2.0,
"77, [6, 21]",6.0,
"14, [20, 35]",1.0,
