bidding_profile,contribution,demand
"7, [17, 18]",4.0,10
"156, [57, 58]",8.0,5
"1, [45, 46]",2.0,8
"3, [35, 37]",1.0,12
"2, [20, 23]",1.0,13
"2, [74, 75]",1.0,7
"55, [37, 41]",3.0,5
"3, [24, 24]",5.0,17
"3, [40, 44]",1.0,14
"18, [21, 26]",1.0,13
"4, [65, 68]",1.0,18
"15, [34, 38]",4.0,8
"3, [5, 7]",1.0,10
"1, [52, 56]",1.0,13
"5, [64, 70]",1.0,19
"3, [22, 26]",1.0,14
"3, [51, 53]",2.0,7
"3, [71, 75]",3.0,15
"18, [12, 15]",11.0,9
"2, [46, 49]",2.0,13
"3, [52, 53]",3.0,6
"4, [65, 69]",1.0,17
"19, [1, 4]",8.0,14
"5, [24, 25]",6.0,17
"2, [67, 72]",1.0,6
"4, [21, 25]",1.0,8
"146, [22, 25]",4.0,20
"11, [8, 10]",4.0,7
"9, [13, 14]",9.0,15
"4, [53, 54]",2.0,14
"3, [59, 59]",3.0,10
"20, [63, 66]",6.0,9
"12, [58, 61]",5.0,11
"5, [46, 48]",2.0,11
"8, [16, 17]",6.0,20
"11, [63, 65]",7.0,6
"41, [44, 45]",1.0,20
"3, [54, 57]",1.0,18
"84, [6, 7]",5.0,8
"60, [46, 47]",1.0,18
"2, [67, 72]",1.0,18
"58, [8, 9]",3.0,10
"4, [36, 39]",1.0,15
"13, [24, 29]",4.0,8
"9, [15, 16]",6.0,12
"110, [28, 31]",34.0,20
"4, [26, 30]",1.0,17
"106, [49, 52]",4.0,14
"4, [58, 61]",1.0,19
"29, [30, 32]",18.0,12
"3, [8, 10]",1.0,14
"9, [41, 41]",5.0,12
"31, [63, 66]",11.0,18
"4, [3, 6]",1.0,10
"1, [36, 37]",1.0,20
"11, [57, 61]",4.0,8
"1, [66, 70]",1.0,18
"6, [44, 48]",2.0,17
"116, [1, 2]",1.0,12
"4, [21, 25]",1.0,20
"3, [64, 67]",1.0,20
"34, [32, 35]",21.0,5
"12, [42, 48]",3.0,13
"11, [17, 21]",3.0,18
"14, [50, 52]",5.0,8
"116, [49, 51]",6.0,12
"30, [11, 14]",9.0,7
"23, [43, 44]",4.0,12
"2, [66, 68]",1.0,15
"48, [70, 72]",2.0,18
"2, [66, 68]",1.0,17
"4, [15, 15]",6.0,9
"10, [13, 14]",9.0,18
"17, [31, 35]",21.0,11
"10, [51, 55]",2.0,15
"3, [6, 9]",1.0,
"7, [37, 38]",5.0,
"4, [32, 32]",6.0,
"19, [39, 41]",15.0,
"16, [41, 41]",6.0,
"4, [55, 58]",1.0,
"11, [18, 23]",2.0,
"5, [51, 56]",2.0,
"24, [15, 20]",4.0,
"9, [30, 33]",3.0,
"6, [3, 8]",2.0,
"2, [65, 66]",1.0,
"9, [16, 19]",6.0,
"7, [71, 75]",2.0,
"83, [5, 8]",2.0,
"1, [20, 23]",1.0,
"5, [41, 45]",3.0,
"3, [7, 10]",1.0,
"3, [48, 52]",2.0,
"22, [56, 59]",9.0,
"13, [56, 61]",5.0,
"3, [25, 27]",1.0,
"14, [11, 12]",12.0,
"5, [59, 60]",4.0,
"44, [70, 75]",9.0,
"7, [17, 18]",4.0,
"2, [73, 75]",2.0,
"6, [24, 29]",1.0,
"30, [57, 61]",7.0,
"33, [55, 60]",13.0,
"153, [26, 28]",1.0,
"4, [66, 70]",1.0,
"4, [74, 75]",2.0,
"18, [70, 73]",8.0,
"6, [57, 59]",2.0,
"2, [74, 75]",1.0,
"5, [52, 55]",3.0,
"10, [18, 20]",4.0,
"12, [13, 15]",6.0,
