bidding_profile,contribution,demand
"10, [69, 72]",3.0,17
"1, [70, 73]",1.0,5
"9, [55, 57]",3.0,20
"24, [11, 15]",3.0,18
"51, [27, 31]",5.0,18
"72, [28, 28]",2.0,11
"1, [55, 56]",2.0,16
"9, [63, 65]",4.0,6
"24, [6, 10]",9.0,11
"8, [44, 45]",4.0,11
"7, [33, 35]",4.0,9
"9, [72, 75]",4.0,5
"22, [43, 47]",1.0,8
"8, [23, 28]",2.0,7
"10, [2, 4]",4.0,6
"13, [35, 40]",1.0,9
"68, [15, 16]",1.0,5
"16, [17, 22]",3.0,7
"7, [67, 72]",3.0,16
"2, [15, 17]",1.0,12
"15, [52, 57]",5.0,5
"2, [1, 4]",1.0,7
"53, [53, 56]",4.0,6
"7, [47, 51]",3.0,16
"5, [72, 74]",2.0,7
"4, [28, 30]",2.0,11
"30, [33, 39]",12.0,12
"8, [71, 74]",2.0,19
"1, [57, 59]",1.0,16
"16, [13, 13]",3.0,17
"24, [1, 3]",14.0,17
"25, [9, 15]",5.0,16
"6, [10, 13]",5.0,19
"4, [61, 63]",3.0,9
"54, [9, 11]",1.0,6
"19, [46, 49]",5.0,13
"8, [66, 69]",2.0,10
"9, [35, 37]",4.0,6
"20, [48, 51]",8.0,18
"26, [27, 32]",8.0,20
"73, [16, 16]",3.0,15
"5, [24, 26]",4.0,6
"70, [75, 75]",1.0,11
"44, [29, 33]",3.0,19
"8, [24, 28]",3.0,8
"5, [6, 6]",10.0,16
"10, [50, 52]",5.0,7
"2, [20, 21]",1.0,14
"2, [12, 15]",1.0,8
"4, [66, 71]",1.0,6
"52, [57, 62]",2.0,12
"10, [35, 39]",5.0,20
"1, [17, 20]",1.0,17
"8, [53, 56]",3.0,18
"3, [15, 16]",2.0,17
"1, [21, 24]",1.0,9
"10, [40, 43]",5.0,17
"2, [45, 47]",1.0,16
"3, [43, 45]",1.0,13
"7, [6, 9]",4.0,13
"39, [16, 21]",7.0,17
"4, [14, 15]",2.0,14
