bidding_profile,contribution,demand
"10, [60, 64]",2.0,14
"1, [26, 26]",3.0,18
"71, [31, 35]",3.0,18
"16, [45, 49]",4.0,5
"55, [31, 35]",11.0,7
"3, [10, 13]",1.0,14
"103, [54, 57]",4.0,16
"7, [45, 48]",2.0,8
"12, [32, 35]",3.0,12
"126, [29, 30]",1.0,6
"96, [49, 51]",4.0,16
"1, [68, 69]",1.0,9
"136, [58, 61]",1.0,14
"1, [70, 71]",2.0,5
"3, [1, 3]",3.0,19
"3, [42, 45]",2.0,20
"11, [37, 43]",3.0,20
"61, [46, 48]",4.0,7
"9, [19, 22]",7.0,6
"5, [60, 62]",3.0,10
"2, [66, 68]",1.0,18
"28, [24, 27]",8.0,9
"6, [41, 43]",3.0,19
"3, [49, 51]",2.0,11
"16, [37, 39]",7.0,7
"15, [36, 42]",3.0,12
"20, [37, 37]",2.0,6
"18, [36, 40]",2.0,6
"1, [71, 71]",2.0,5
"2, [6, 9]",1.0,12
"1, [38, 38]",5.0,18
"2, [69, 75]",1.0,12
"7, [59, 60]",4.0,13
"6, [46, 47]",5.0,5
"9, [27, 31]",3.0,12
"1, [40, 43]",1.0,8
"10, [45, 46]",5.0,18
"3, [9, 11]",1.0,5
"4, [29, 33]",1.0,8
"2, [62, 63]",1.0,13
"38, [46, 48]",4.0,12
"3, [62, 65]",2.0,13
"2, [66, 70]",1.0,19
"14, [54, 57]",4.0,12
"3, [65, 68]",1.0,20
"3, [73, 74]",2.0,9
"19, [13, 16]",21.0,12
"3, [29, 34]",1.0,10
"2, [40, 41]",1.0,20
"42, [11, 14]",27.0,7
"9, [47, 49]",6.0,16
"79, [70, 71]",1.0,20
"113, [57, 60]",1.0,5
"9, [6, 9]",3.0,15
"6, [69, 70]",3.0,5
"10, [69, 74]",3.0,12
"93, [42, 46]",1.0,17
"2, [24, 25]",4.0,11
"11, [44, 46]",5.0,16
"6, [39, 45]",2.0,13
"29, [44, 45]",3.0,6
"1, [10, 11]",1.0,10
"12, [4, 7]",4.0,16
"25, [58, 59]",1.0,9
"39, [37, 42]",6.0,11
"121, [65, 70]",1.0,14
"9, [6, 11]",3.0,7
"9, [44, 49]",3.0,12
"9, [62, 64]",3.0,8
"3, [67, 69]",1.0,7
"2, [45, 47]",1.0,8
"4, [37, 41]",1.0,11
"111, [61, 66]",2.0,9
"3, [34, 35]",2.0,15
"23, [12, 15]",10.0,5
"125, [5, 9]",3.0,
"2, [34, 34]",3.0,
"4, [19, 22]",3.0,
"2, [68, 73]",1.0,
"1, [36, 37]",1.0,
"4, [5, 8]",1.0,
"1, [10, 13]",1.0,
"2, [20, 20]",5.0,
"1, [30, 32]",1.0,
"3, [62, 64]",2.0,
"70, [55, 55]",1.0,
"11, [46, 48]",6.0,
"22, [15, 17]",7.0,
"7, [23, 25]",3.0,
"2, [63, 65]",1.0,
"58, [13, 17]",6.0,
"69, [40, 45]",3.0,
"7, [35, 38]",2.0,
"14, [33, 37]",3.0,
"3, [62, 66]",2.0,
"108, [6, 12]",5.0,
"12, [48, 53]",4.0,
"13, [53, 57]",3.0,
"1, [9, 10]",1.0,
"4, [55, 57]",4.0,
"6, [34, 40]",1.0,
"3, [42, 45]",1.0,
"6, [43, 43]",8.0,
"82, [7, 11]",1.0,
"88, [54, 54]",2.0,
"7, [1, 4]",4.0,
"11, [62, 65]",3.0,
"2, [37, 40]",1.0,
"50, [61, 67]",2.0,
"10, [70, 75]",2.0,
"2, [41, 42]",3.0,
"4, [33, 36]",1.0,
"18, [1, 4]",5.0,
"7, [62, 65]",2.0,
"24, [26, 29]",6.0,
"133, [63, 66]",1.0,
"30, [16, 20]",6.0,
"31, [25, 28]",8.0,
"14, [68, 74]",2.0,
"11, [25, 28]",8.0,
"15, [20, 24]",3.0,
"8, [34, 37]",3.0,
"8, [57, 60]",3.0,
"12, [60, 66]",2.0,
"5, [27, 29]",3.0,
"1, [35, 36]",1.0,
"27, [15, 17]",10.0,
"20, [56, 62]",3.0,
"13, [51, 55]",4.0,
"25, [17, 19]",9.0,
"4, [58, 63]",1.0,
"127, [64, 64]",1.0,
"6, [68, 71]",2.0,
"1, [63, 65]",1.0,
"28, [23, 26]",12.0,
"4, [61, 67]",1.0,
"17, [46, 49]",5.0,
"24, [58, 62]",1.0,
"12, [1, 4]",5.0,
"4, [3, 8]",1.0,
"36, [10, 14]",1.0,
"6, [61, 64]",3.0,
"5, [54, 56]",3.0,
"4, [26, 30]",7.0,
"6, [21, 24]",3.0,
"54, [6, 7]",5.0,
"10, [40, 43]",3.0,
"5, [5, 9]",1.0,
"17, [13, 19]",6.0,
"135, [5, 6]",3.0,
"13, [53, 58]",1.0,
"53, [64, 70]",1.0,
"3, [71, 74]",1.0,
"29, [14, 19]",13.0,
"30, [1, 4]",8.0,
"5, [25, 28]",4.0,
"26, [12, 15]",13.0,
"2, [43, 43]",3.0,
"89, [51, 57]",2.0,
"12, [24, 26]",4.0,
"2, [8, 9]",1.0,
"64, [17, 20]",1.0,
"1, [66, 68]",1.0,
"1, [44, 44]",1.0,
"4, [7, 10]",1.0,
"2, [10, 11]",1.0,
"24, [23, 26]",8.0,
"3, [73, 75]",1.0,
"1, [9, 10]",1.0,
"2, [2, 4]",1.0,
"134, [3, 5]",1.0,
"3, [15, 17]",3.0,
"7, [35, 41]",1.0,
"26, [16, 21]",10.0,
"21, [51, 56]",4.0,
"9, [49, 53]",2.0,
"24, [52, 52]",3.0,
"6, [55, 58]",2.0,
"6, [16, 17]",10.0,
"3, [62, 63]",3.0,
"4, [44, 46]",3.0,
"10, [55, 57]",4.0,
"1, [65, 69]",1.0,
"5, [63, 67]",3.0,
"3, [65, 68]",1.0,
"6, [57, 59]",2.0,
"119, [65, 67]",1.0,
"2, [59, 61]",1.0,
"2, [73, 75]",1.0,
"3, [29, 33]",1.0,
"4, [45, 49]",1.0,
"64, [2, 2]",1.0,
"121, [70, 72]",1.0,
"28, [18, 24]",8.0,
"21, [23, 26]",9.0,
"41, [38, 42]",1.0,
"47, [12, 17]",23.0,
"6, [72, 75]",2.0,
"7, [59, 60]",4.0,
"15, [48, 52]",4.0,
"12, [1, 2]",10.0,
"16, [59, 65]",4.0,
"4, [3, 3]",4.0,
"4, [74, 75]",3.0,
"4, [74, 75]",6.0,
"3, [29, 31]",1.0,
"93, [21, 22]",4.0,
"102, [29, 29]",1.0,
"19, [41, 44]",2.0,
"7, [59, 64]",2.0,
"2, [30, 32]",1.0,
"8, [3, 9]",3.0,
"9, [68, 72]",3.0,
"3, [70, 72]",1.0,
"8, [69, 73]",2.0,
"2, [30, 32]",1.0,
"37, [25, 30]",7.0,
"4, [9, 13]",1.0,
"109, [8, 14]",1.0,
"5, [41, 44]",2.0,
"4, [71, 75]",1.0,
"5, [66, 70]",1.0,
"6, [27, 30]",2.0,
"11, [32, 35]",3.0,
"2, [62, 63]",3.0,
"28, [60, 75]",4.0,
"16, [60, 75]",2.0,
"40, [45, 60]",6.0,
"29, [60, 75]",2.0,
"44, [51, 66]",2.0,
