bidding_profile,contribution,demand
"41, [7, 10]",16.0,20
"7, [29, 30]",4.0,18
"4, [4, 6]",2.0,17
"102, [7, 8]",9.0,18
"10, [69, 73]",5.0,18
"4, [9, 15]",1.0,19
"20, [46, 50]",5.0,14
"18, [60, 63]",5.0,13
"81, [70, 73]",22.0,15
"134, [27, 32]",5.0,17
"9, [35, 36]",9.0,6
"93, [46, 48]",1.0,7
"3, [56, 60]",1.0,15
"5, [48, 52]",3.0,19
"15, [27, 28]",8.0,20
"5, [41, 43]",5.0,12
"11, [13, 16]",4.0,18
"4, [46, 48]",2.0,9
"11, [6, 9]",7.0,8
"2, [43, 44]",3.0,8
"6, [22, 27]",1.0,17
"81, [74, 74]",13.0,12
"43, [25, 28]",16.0,11
"3, [11, 14]",1.0,9
"28, [56, 58]",11.0,17
"24, [47, 52]",4.0,10
"134, [48, 52]",4.0,18
"2, [37, 41]",1.0,10
"2, [49, 49]",6.0,13
"27, [6, 7]",14.0,7
"38, [47, 51]",9.0,18
"2, [64, 66]",1.0,12
"3, [51, 54]",1.0,8
"85, [47, 52]",4.0,13
"131, [38, 39]",9.0,16
"10, [1, 4]",6.0,11
"3, [35, 38]",1.0,20
"46, [6, 10]",3.0,18
"5, [56, 56]",5.0,6
"2, [18, 19]",3.0,20
"23, [46, 49]",8.0,18
"17, [1, 4]",7.0,12
"16, [11, 12]",11.0,11
"18, [48, 51]",5.0,7
"8, [18, 19]",5.0,12
"17, [43, 47]",5.0,10
"18, [30, 34]",4.0,13
"8, [37, 38]",12.0,10
"88, [42, 45]",6.0,8
"37, [36, 40]",9.0,16
"7, [8, 14]",11.0,10
"9, [68, 71]",3.0,7
"22, [51, 57]",5.0,9
"1, [65, 69]",1.0,8
"1, [73, 74]",2.0,16
"106, [55, 57]",9.0,18
"9, [6, 9]",3.0,17
"13, [42, 43]",8.0,16
"3, [42, 42]",3.0,9
"12, [16, 19]",3.0,12
"16, [45, 50]",6.0,19
"35, [53, 57]",8.0,15
"53, [27, 31]",12.0,8
"15, [52, 56]",7.0,12
"5, [44, 46]",5.0,14
"94, [45, 46]",5.0,13
"5, [61, 62]",3.0,5
"16, [44, 45]",8.0,5
"22, [37, 40]",9.0,15
"3, [31, 32]",2.0,19
"3, [28, 30]",2.0,17
"19, [25, 27]",7.0,5
"6, [1, 3]",2.0,20
"132, [59, 62]",4.0,10
"30, [72, 75]",9.0,18
"19, [49, 53]",7.0,
"28, [12, 16]",6.0,
"3, [9, 13]",1.0,
"5, [22, 22]",11.0,
"20, [23, 24]",8.0,
"77, [36, 41]",4.0,
"12, [44, 46]",8.0,
"20, [7, 10]",10.0,
"14, [32, 35]",4.0,
"14, [2, 6]",3.0,
"14, [30, 36]",3.0,
"6, [63, 68]",2.0,
"76, [60, 64]",5.0,
"3, [3, 8]",1.0,
"11, [5, 6]",14.0,
