bidding_profile,contribution,demand
"64, [71, 73]",5.0,9
"11, [37, 39]",7.0,12
"51, [48, 51]",5.0,18
"29, [5, 8]",1.0,19
"7, [27, 29]",3.0,13
"3, [62, 67]",2.0,12
"19, [23, 27]",5.0,14
"28, [26, 32]",5.0,13
"18, [72, 75]",5.0,7
"19, [37, 40]",7.0,19
"5, [50, 54]",3.0,15
"24, [38, 43]",4.0,19
"27, [51, 53]",3.0,6
"20, [16, 19]",5.0,11
"3, [44, 47]",1.0,7
"13, [18, 24]",3.0,10
"30, [58, 61]",11.0,15
"4, [41, 44]",1.0,18
"87, [2, 5]",2.0,5
"6, [53, 57]",2.0,5
"8, [18, 20]",3.0,10
"9, [7, 9]",8.0,14
"3, [16, 16]",1.0,17
"2, [5, 6]",1.0,17
"18, [20, 25]",3.0,7
"1, [30, 30]",1.0,5
"71, [23, 28]",6.0,5
"72, [2, 4]",1.0,12
"70, [14, 15]",1.0,9
"46, [48, 50]",2.0,19
"52, [26, 29]",5.0,9
"1, [30, 30]",1.0,11
"15, [72, 75]",4.0,5
"9, [27, 30]",5.0,9
"7, [39, 44]",2.0,19
"2, [73, 75]",1.0,17
"5, [53, 56]",3.0,7
"6, [4, 10]",1.0,6
"7, [64, 66]",3.0,15
"5, [49, 51]",4.0,6
"3, [20, 25]",1.0,7
"6, [52, 54]",2.0,8
"22, [23, 26]",6.0,10
"6, [56, 58]",3.0,10
"29, [57, 60]",2.0,9
"4, [21, 22]",3.0,6
"1, [59, 62]",1.0,14
"89, [40, 40]",1.0,20
"14, [38, 41]",7.0,20
"20, [29, 30]",1.0,15
"91, [21, 22]",1.0,7
"3, [31, 35]",1.0,15
"22, [1, 4]",6.0,15
"13, [24, 28]",5.0,10
"12, [27, 31]",5.0,5
"11, [68, 72]",3.0,13
"11, [48, 53]",2.0,14
"69, [27, 28]",3.0,20
"9, [73, 75]",3.0,19
"17, [10, 11]",11.0,16
"3, [26, 27]",4.0,16
"13, [34, 38]",1.0,13
"6, [7, 9]",2.0,8
"6, [41, 46]",2.0,20
"24, [14, 18]",7.0,20
"89, [14, 17]",3.0,8
"30, [67, 68]",1.0,8
"7, [56, 59]",2.0,14
"3, [25, 29]",1.0,15
"4, [25, 31]",1.0,14
"7, [49, 50]",5.0,11
"4, [29, 34]",1.0,17
"3, [39, 42]",1.0,13
"62, [32, 34]",1.0,6
"8, [26, 28]",3.0,8
"27, [24, 29]",5.0,
"6, [6, 9]",3.0,
"92, [19, 21]",3.0,
"5, [73, 75]",3.0,
"80, [73, 75]",3.0,
"82, [32, 32]",1.0,
"12, [13, 16]",7.0,
"2, [19, 24]",1.0,
"80, [17, 21]",4.0,
"8, [13, 16]",5.0,
"2, [4, 7]",1.0,
"5, [18, 21]",2.0,
"11, [9, 15]",4.0,
"11, [23, 26]",3.0,
"58, [12, 16]",15.0,
"17, [3, 5]",5.0,
"1, [36, 36]",2.0,
"7, [71, 74]",2.0,
"4, [57, 60]",2.0,
"1, [46, 48]",1.0,
"2, [41, 44]",1.0,
"1, [30, 31]",1.0,
"3, [49, 52]",2.0,
"3, [34, 36]",1.0,
"40, [75, 75]",2.0,
"11, [55, 59]",2.0,
"3, [13, 16]",1.0,
"27, [15, 18]",7.0,
"6, [1, 6]",3.0,
"2, [67, 70]",1.0,
"25, [11, 14]",15.0,
"3, [18, 19]",4.0,
"8, [43, 47]",2.0,
"11, [1, 2]",6.0,
"11, [68, 71]",6.0,
"1, [29, 29]",1.0,
"1, [32, 35]",1.0,
"6, [3, 5]",2.0,
"3, [41, 44]",2.0,
"9, [8, 11]",4.0,
"6, [62, 64]",6.0,
"2, [17, 21]",1.0,
"2, [2, 6]",1.0,
"12, [44, 50]",2.0,
"25, [71, 75]",5.0,
"93, [40, 42]",1.0,
"2, [43, 44]",1.0,
"2, [29, 33]",1.0,
"9, [3, 6]",4.0,
"27, [31, 31]",1.0,
"2, [52, 54]",2.0,
"1, [29, 31]",1.0,
"3, [4, 9]",1.0,
"6, [51, 53]",2.0,
"13, [15, 19]",6.0,
"18, [60, 65]",6.0,
"29, [47, 52]",12.0,
"4, [40, 43]",1.0,
"14, [10, 12]",23.0,
"18, [69, 74]",3.0,
"14, [64, 66]",5.0,
"1, [42, 44]",1.0,
"2, [21, 25]",1.0,
"2, [1, 5]",1.0,
"27, [32, 37]",1.0,
"2, [42, 44]",1.0,
"78, [1, 3]",1.0,
"38, [40, 40]",1.0,
"6, [21, 25]",2.0,
"1, [31, 32]",1.0,
"7, [15, 18]",4.0,
"1, [31, 33]",1.0,
"30, [13, 18]",7.0,
"5, [6, 8]",2.0,
"1, [64, 64]",2.0,
"21, [68, 72]",9.0,
"3, [54, 54]",3.0,
"1, [31, 33]",1.0,
"10, [37, 41]",4.0,
"9, [57, 62]",2.0,
"8, [2, 5]",2.0,
"5, [20, 24]",2.0,
"14, [23, 26]",4.0,
"2, [69, 69]",5.0,
"11, [25, 27]",5.0,
"6, [70, 71]",5.0,
"2, [34, 39]",1.0,
"8, [48, 50]",3.0,
"3, [67, 69]",2.0,
"2, [2, 8]",1.0,
"5, [40, 42]",2.0,
"3, [43, 48]",1.0,
"74, [48, 49]",2.0,
"8, [60, 63]",6.0,
"14, [49, 52]",5.0,
"3, [43, 46]",1.0,
"9, [64, 66]",5.0,
"12, [56, 59]",3.0,
"25, [36, 38]",9.0,
"6, [43, 48]",2.0,
"2, [5, 8]",1.0,
"1, [9, 12]",1.0,
"10, [1, 5]",2.0,
"10, [13, 16]",8.0,
"86, [36, 40]",5.0,
"7, [61, 63]",6.0,
"3, [66, 68]",1.0,
"19, [27, 31]",5.0,
"79, [74, 75]",1.0,
"8, [54, 57]",3.0,
"6, [17, 19]",2.0,
"4, [32, 37]",1.0,
"3, [27, 32]",1.0,
"41, [2, 5]",2.0,
"7, [17, 19]",3.0,
"9, [49, 51]",3.0,
"2, [3, 4]",1.0,
"51, [11, 13]",7.0,
"1, [26, 26]",4.0,
"16, [59, 61]",8.0,
"5, [23, 27]",1.0,
"2, [5, 7]",1.0,
"5, [47, 49]",3.0,
"4, [47, 50]",1.0,
"5, [50, 54]",3.0,
"18, [59, 62]",8.0,
"4, [19, 23]",1.0,
"19, [27, 31]",4.0,
"43, [3, 8]",4.0,
"1, [30, 34]",1.0,
"4, [33, 38]",1.0,
"9, [49, 54]",2.0,
"3, [38, 42]",5.0,
"2, [30, 34]",1.0,
"4, [52, 54]",3.0,
"16, [15, 21]",7.0,
"20, [62, 65]",3.0,
"3, [66, 71]",1.0,
"1, [21, 21]",2.0,
"10, [36, 39]",7.0,
"49, [29, 32]",1.0,
"28, [30, 31]",1.0,
"1, [31, 35]",1.0,
"23, [58, 63]",6.0,
"1, [44, 46]",1.0,
"7, [11, 16]",2.0,
"4, [74, 75]",3.0,
"86, [41, 43]",2.0,
"3, [40, 42]",1.0,
"53, [6, 11]",3.0,
"78, [24, 39]",6.0,
"6, [45, 60]",1.0,
"27, [48, 63]",4.0,
"61, [60, 75]",5.0,
"39, [48, 63]",5.0,
"35, [59, 74]",3.0,
"48, [24, 39]",5.0,
"11, [17, 32]",1.0,
