bidding_profile,contribution,demand
"4, [24, 27]",2.0,9
"3, [42, 44]",1.0,17
"5, [60, 64]",1.0,8
"25, [60, 65]",6.0,17
"4, [33, 36]",3.0,7
"2, [14, 17]",1.0,19
"5, [30, 32]",2.0,17
"10, [24, 27]",7.0,10
"17, [63, 66]",6.0,16
"9, [34, 36]",4.0,18
"7, [51, 55]",2.0,7
"2, [67, 71]",1.0,11
"7, [33, 35]",4.0,10
"9, [34, 38]",2.0,12
"17, [63, 65]",6.0,6
"9, [24, 28]",2.0,6
"16, [50, 53]",5.0,9
"16, [24, 28]",8.0,13
"1, [67, 70]",1.0,18
"23, [62, 66]",5.0,6
"110, [17, 20]",1.0,19
"6, [32, 34]",2.0,14
"72, [24, 27]",7.0,15
"5, [18, 21]",3.0,6
"8, [49, 53]",3.0,8
"7, [47, 51]",2.0,11
"4, [32, 37]",2.0,6
"4, [17, 21]",1.0,20
"13, [38, 42]",5.0,9
"6, [70, 73]",3.0,5
"25, [18, 22]",6.0,14
"3, [1, 1]",6.0,7
"14, [1, 5]",3.0,20
"25, [49, 55]",4.0,16
"1, [53, 55]",1.0,20
"60, [22, 25]",10.0,9
"4, [36, 39]",1.0,15
"11, [10, 13]",3.0,15
"1, [67, 69]",1.0,13
"3, [34, 35]",2.0,15
"1, [73, 75]",1.0,14
"3, [39, 41]",1.0,6
"13, [7, 11]",3.0,18
"3, [10, 14]",1.0,17
"106, [19, 25]",14.0,7
"17, [63, 66]",5.0,7
"52, [32, 35]",1.0,14
"72, [71, 75]",1.0,6
"2, [36, 37]",1.0,15
"1, [36, 39]",1.0,11
"4, [15, 18]",1.0,14
"4, [12, 16]",1.0,14
"1, [69, 72]",1.0,16
"16, [29, 32]",4.0,6
"7, [40, 41]",5.0,14
"22, [27, 32]",1.0,9
"19, [65, 71]",3.0,11
"2, [37, 40]",1.0,6
"26, [65, 67]",1.0,12
"19, [3, 6]",7.0,7
"2, [47, 47]",3.0,20
"2, [35, 37]",1.0,19
"1, [68, 71]",1.0,5
"77, [2, 4]",6.0,14
"13, [56, 58]",6.0,17
"5, [65, 69]",2.0,10
"11, [32, 36]",3.0,13
"9, [63, 66]",4.0,12
"7, [61, 63]",3.0,13
"2, [65, 68]",1.0,17
"2, [36, 38]",1.0,18
"14, [24, 25]",6.0,12
"34, [20, 23]",12.0,5
"11, [22, 25]",6.0,6
"3, [70, 71]",2.0,8
"120, [58, 62]",3.0,
"11, [8, 14]",3.0,
"4, [26, 30]",1.0,
"26, [40, 45]",8.0,
"6, [38, 40]",5.0,
"11, [47, 51]",3.0,
"14, [47, 48]",4.0,
"2, [8, 12]",1.0,
"4, [9, 12]",1.0,
"12, [32, 35]",3.0,
"1, [62, 62]",3.0,
"3, [46, 49]",1.0,
"1, [43, 46]",11.0,
"2, [44, 45]",1.0,
"2, [36, 38]",1.0,
"22, [23, 26]",9.0,
"94, [26, 26]",1.0,
"1, [15, 18]",1.0,
"8, [7, 9]",3.0,
"18, [42, 46]",1.0,
"1, [73, 75]",1.0,
"4, [32, 36]",1.0,
"6, [27, 32]",1.0,
"16, [51, 56]",3.0,
"53, [69, 71]",1.0,
"15, [59, 61]",6.0,
"6, [61, 64]",4.0,
"8, [58, 61]",2.0,
"90, [61, 64]",1.0,
"63, [37, 42]",2.0,
"15, [31, 36]",3.0,
"11, [23, 25]",5.0,
"12, [49, 53]",5.0,
"57, [6, 8]",3.0,
"12, [5, 11]",5.0,
"10, [6, 11]",3.0,
"4, [60, 63]",2.0,
"5, [53, 58]",1.0,
"2, [73, 74]",1.0,
"7, [29, 32]",2.0,
"2, [42, 47]",1.0,
"18, [44, 48]",5.0,
"4, [72, 75]",1.0,
"74, [36, 37]",1.0,
"128, [41, 42]",2.0,
"118, [49, 52]",4.0,
"4, [69, 72]",1.0,
"15, [59, 63]",3.0,
"110, [19, 21]",4.0,
"1, [27, 30]",1.0,
"125, [50, 54]",3.0,
"4, [9, 12]",2.0,
"4, [39, 43]",2.0,
"1, [27, 27]",1.0,
"2, [71, 73]",1.0,
"2, [2, 3]",3.0,
"3, [50, 51]",5.0,
"5, [65, 69]",2.0,
"114, [51, 54]",4.0,
"4, [15, 21]",1.0,
"16, [4, 8]",4.0,
"12, [62, 67]",5.0,
"2, [60, 63]",1.0,
"11, [12, 14]",1.0,
"17, [21, 23]",9.0,
"3, [15, 17]",1.0,
"3, [4, 4]",7.0,
"5, [13, 17]",1.0,
"107, [33, 38]",1.0,
"2, [69, 72]",1.0,
"8, [49, 51]",5.0,
"9, [8, 12]",3.0,
"3, [8, 11]",1.0,
"4, [66, 69]",1.0,
"118, [72, 72]",1.0,
"11, [63, 66]",4.0,
"7, [47, 49]",3.0,
"8, [62, 65]",6.0,
"94, [34, 35]",1.0,
"3, [41, 43]",1.0,
"14, [24, 28]",4.0,
"8, [24, 28]",2.0,
"111, [59, 60]",1.0,
"94, [18, 22]",6.0,
"1, [35, 39]",1.0,
"3, [57, 60]",1.0,
"54, [29, 34]",3.0,
"88, [48, 53]",4.0,
"14, [29, 35]",2.0,
"4, [16, 19]",1.0,
"3, [46, 48]",1.0,
"11, [61, 66]",2.0,
"2, [54, 55]",1.0,
"3, [40, 40]",3.0,
"11, [9, 13]",3.0,
"73, [56, 59]",6.0,
"5, [64, 66]",3.0,
"7, [70, 72]",6.0,
"1, [42, 45]",1.0,
"2, [31, 32]",1.0,
"45, [21, 23]",8.0,
"6, [44, 47]",3.0,
"70, [71, 75]",1.0,
"5, [14, 18]",1.0,
"84, [47, 49]",5.0,
"31, [9, 14]",3.0,
"49, [22, 26]",10.0,
"6, [50, 51]",3.0,
"14, [8, 13]",3.0,
"20, [68, 73]",1.0,
"57, [51, 57]",4.0,
"36, [57, 61]",3.0,
"2, [67, 72]",1.0,
"91, [69, 70]",1.0,
"4, [71, 74]",1.0,
"5, [34, 37]",2.0,
"3, [24, 25]",5.0,
"23, [21, 22]",12.0,
"1, [34, 35]",1.0,
"13, [2, 5]",7.0,
"6, [60, 64]",2.0,
"3, [1, 3]",1.0,
"15, [36, 39]",1.0,
"3, [1, 4]",1.0,
"2, [4, 7]",1.0,
"126, [69, 74]",1.0,
"3, [14, 17]",1.0,
"15, [32, 38]",3.0,
"14, [34, 38]",4.0,
"120, [16, 16]",1.0,
"10, [3, 6]",4.0,
"3, [65, 68]",1.0,
"10, [21, 21]",11.0,
"103, [15, 15]",1.0,
"15, [30, 36]",4.0,
"8, [11, 12]",1.0,
"4, [60, 63]",2.0,
"10, [43, 47]",2.0,
"3, [69, 73]",1.0,
"2, [71, 75]",1.0,
"103, [24, 27]",9.0,
"11, [2, 5]",7.0,
"10, [22, 28]",3.0,
"17, [61, 62]",6.0,
"74, [65, 67]",3.0,
"37, [34, 37]",1.0,
"4, [50, 51]",4.0,
"2, [2, 4]",1.0,
"1, [38, 38]",2.0,
"1, [54, 57]",1.0,
"117, [1, 16]",8.0,
"116, [8, 23]",3.0,
"45, [24, 39]",4.0,
"88, [60, 75]",5.0,
"36, [60, 75]",5.0,
"42, [2, 17]",6.0,
"12, [52, 67]",1.0,
