bidding_profile,contribution,demand
"10, [31, 33]",4.0,7
"15, [28, 33]",4.0,18
"4, [68, 73]",2.0,9
"36, [74, 79]",6.0,18
"3, [33, 36]",2.0,5
"3, [15, 17]",1.0,17
"89, [2, 6]",1.0,18
"30, [43, 47]",11.0,12
"7, [57, 58]",6.0,13
"25, [56, 60]",6.0,18
"62, [2, 2]",2.0,15
"26, [95, 96]",1.0,12
"102, [68, 71]",2.0,10
"10, [85, 91]",4.0,10
"8, [24, 26]",7.0,7
"34, [62, 65]",1.0,12
"11, [55, 58]",3.0,19
"17, [64, 67]",2.0,17
"14, [56, 59]",5.0,14
"5, [66, 68]",2.0,14
"1, [66, 69]",1.0,19
"44, [39, 42]",5.0,5
"6, [72, 77]",2.0,16
"11, [26, 32]",4.0,11
"2, [28, 30]",1.0,7
"9, [58, 63]",4.0,18
"16, [24, 28]",4.0,9
"3, [30, 34]",2.0,14
"3, [68, 72]",1.0,8
"70, [13, 18]",1.0,9
"2, [95, 96]",1.0,15
"8, [84, 87]",2.0,6
"17, [70, 75]",4.0,8
"11, [91, 97]",4.0,18
"58, [49, 51]",2.0,8
"4, [15, 21]",1.0,14
"10, [79, 84]",3.0,7
"5, [38, 43]",1.0,18
"48, [68, 74]",2.0,10
"23, [64, 69]",5.0,12
"3, [78, 78]",3.0,7
"23, [14, 18]",1.0,7
"17, [51, 53]",6.0,20
"3, [49, 51]",1.0,10
"4, [66, 68]",3.0,5
"3, [42, 44]",1.0,17
"11, [58, 61]",3.0,14
"4, [93, 96]",2.0,17
"2, [36, 39]",1.0,19
"1, [65, 66]",1.0,8
"15, [83, 87]",3.0,17
"1, [94, 94]",1.0,13
"7, [78, 82]",2.0,13
"4, [81, 83]",3.0,5
"10, [64, 70]",2.0,7
"16, [24, 27]",5.0,16
"9, [56, 62]",2.0,19
"40, [10, 10]",2.0,11
"3, [38, 39]",2.0,12
"107, [19, 20]",13.0,11
"10, [95, 100]",2.0,16
"53, [26, 30]",5.0,6
"2, [11, 14]",1.0,13
"2, [69, 71]",2.0,19
"9, [49, 51]",1.0,8
"5, [14, 15]",1.0,14
"12, [58, 61]",4.0,12
"5, [1, 2]",3.0,12
"3, [41, 45]",1.0,17
"55, [10, 13]",2.0,10
"1, [12, 13]",2.0,7
"10, [24, 27]",7.0,6
"3, [92, 94]",2.0,18
"6, [10, 15]",2.0,16
"12, [2, 7]",5.0,7
"88, [87, 90]",3.0,8
"7, [22, 22]",8.0,11
"5, [36, 41]",1.0,14
"12, [8, 11]",3.0,17
"3, [80, 83]",1.0,16
"19, [80, 85]",4.0,8
"26, [97, 100]",10.0,17
"1, [63, 65]",1.0,19
"13, [6, 7]",7.0,20
"25, [56, 60]",5.0,16
"27, [20, 26]",13.0,5
"9, [86, 89]",3.0,14
"4, [39, 39]",5.0,9
"50, [20, 25]",12.0,8
"47, [90, 94]",10.0,20
"3, [41, 46]",1.0,13
"1, [83, 83]",3.0,16
"9, [30, 33]",3.0,17
"14, [22, 24]",8.0,15
"2, [94, 96]",1.0,14
"15, [87, 91]",3.0,17
"1, [86, 88]",1.0,13
"13, [56, 59]",2.0,9
"18, [79, 83]",4.0,17
"36, [2, 5]",5.0,10
"41, [6, 9]",5.0,
"16, [20, 22]",6.0,
"44, [69, 72]",3.0,
"3, [37, 40]",1.0,
