bidding_profile,contribution,demand
"5, [98, 100]",2.0,17
"22, [1, 6]",7.0,18
"2, [47, 50]",1.0,14
"1, [92, 95]",1.0,19
"24, [57, 58]",17.0,7
"173, [77, 80]",8.0,15
"3, [14, 17]",1.0,12
"30, [54, 57]",11.0,6
"2, [46, 47]",1.0,6
"17, [3, 6]",5.0,16
"8, [79, 82]",3.0,8
"1, [71, 75]",1.0,17
"12, [83, 85]",5.0,19
"4, [60, 64]",1.0,11
"9, [73, 77]",2.0,11
"7, [23, 26]",3.0,9
"157, [86, 87]",1.0,12
"7, [11, 14]",3.0,10
"19, [3, 7]",4.0,19
"41, [74, 76]",21.0,8
"210, [46, 50]",1.0,14
"8, [97, 100]",2.0,13
"1, [33, 34]",1.0,13
"231, [80, 83]",1.0,20
"1, [29, 32]",1.0,6
"3, [96, 99]",1.0,8
"4, [19, 22]",3.0,5
"5, [5, 11]",1.0,19
"12, [2, 4]",5.0,13
"6, [88, 89]",3.0,20
"263, [95, 98]",1.0,16
"246, [96, 98]",1.0,16
"8, [1, 6]",2.0,12
"1, [25, 25]",3.0,16
"3, [31, 35]",1.0,6
"180, [94, 99]",3.0,11
"9, [28, 28]",2.0,17
"1, [71, 73]",1.0,19
"1, [33, 36]",1.0,7
"6, [22, 25]",2.0,5
"2, [96, 100]",1.0,18
"164, [19, 22]",3.0,18
"4, [88, 91]",1.0,6
"2, [52, 57]",1.0,7
"1, [99, 100]",2.0,19
"159, [14, 15]",1.0,15
"77, [40, 44]",1.0,10
"3, [22, 24]",1.0,9
"156, [72, 73]",1.0,14
"6, [69, 75]",1.0,20
"8, [90, 92]",4.0,7
"23, [41, 44]",11.0,5
"5, [16, 20]",1.0,5
"207, [88, 89]",1.0,15
"32, [81, 87]",5.0,14
"3, [8, 13]",1.0,6
"147, [61, 64]",2.0,20
"218, [34, 35]",1.0,20
"6, [5, 11]",1.0,16
"143, [100, 100]",1.0,16
"75, [75, 80]",14.0,5
"2, [86, 91]",1.0,19
"222, [43, 47]",6.0,5
"33, [43, 47]",9.0,14
"21, [3, 9]",3.0,12
"179, [95, 99]",2.0,15
"4, [89, 92]",2.0,7
"3, [26, 29]",2.0,6
