bidding_profile,contribution,demand
"110, [59, 60]",1.0,12
"13, [36, 38]",7.0,15
"33, [96, 100]",7.0,13
"3, [93, 96]",1.0,8
"4, [67, 68]",5.0,11
"22, [82, 86]",7.0,7
"29, [6, 9]",4.0,16
"4, [13, 17]",1.0,8
"79, [19, 22]",1.0,13
"105, [5, 9]",6.0,16
"20, [29, 32]",13.0,9
"9, [19, 23]",3.0,16
"46, [59, 61]",7.0,14
"83, [60, 63]",4.0,19
"3, [21, 22]",2.0,5
"8, [9, 14]",2.0,10
"4, [14, 16]",3.0,13
"8, [57, 60]",2.0,7
"19, [59, 64]",4.0,11
"5, [36, 37]",3.0,20
"15, [4, 8]",4.0,6
"7, [21, 24]",4.0,5
"91, [91, 95]",3.0,13
"7, [76, 79]",2.0,6
"10, [61, 63]",5.0,5
"11, [56, 58]",6.0,19
"9, [19, 23]",3.0,5
"1, [86, 87]",2.0,17
"1, [43, 45]",1.0,13
"14, [7, 9]",7.0,19
"1, [7, 9]",1.0,9
"31, [51, 57]",8.0,19
"1, [38, 41]",1.0,18
"30, [2, 5]",8.0,6
"3, [20, 23]",2.0,6
"28, [97, 99]",3.0,9
"126, [44, 50]",1.0,20
"1, [42, 44]",1.0,18
"47, [73, 78]",4.0,10
"9, [82, 83]",7.0,8
"2, [76, 78]",1.0,10
"8, [37, 37]",9.0,17
"3, [76, 78]",2.0,7
"6, [1, 3]",3.0,19
"4, [21, 22]",2.0,13
"14, [1, 4]",4.0,15
"9, [41, 47]",2.0,20
"9, [4, 7]",4.0,18
"15, [1, 4]",7.0,8
"35, [29, 35]",6.0,9
"59, [31, 35]",7.0,5
"8, [55, 60]",2.0,18
"6, [69, 75]",1.0,20
"5, [3, 7]",1.0,7
"4, [46, 50]",2.0,20
"11, [56, 57]",6.0,12
"1, [76, 76]",2.0,14
"21, [80, 83]",7.0,7
"7, [15, 18]",2.0,7
"4, [54, 56]",2.0,16
"17, [27, 28]",12.0,14
"3, [19, 22]",2.0,19
"9, [94, 95]",6.0,20
"1, [52, 55]",1.0,16
"18, [2, 4]",9.0,20
"103, [39, 40]",3.0,14
"14, [60, 63]",6.0,8
"15, [55, 56]",9.0,6
"16, [49, 50]",9.0,7
"5, [77, 80]",3.0,16
"4, [71, 75]",2.0,9
"137, [94, 97]",2.0,20
"26, [36, 42]",6.0,12
"8, [28, 32]",4.0,18
"12, [76, 81]",3.0,9
"7, [57, 62]",3.0,12
"4, [30, 30]",5.0,13
"1, [10, 10]",1.0,15
"13, [10, 14]",3.0,20
"9, [38, 42]",2.0,17
"113, [20, 24]",2.0,18
"23, [59, 64]",4.0,8
"92, [10, 11]",2.0,19
"10, [12, 17]",2.0,10
"28, [58, 62]",6.0,9
"5, [41, 46]",2.0,10
"2, [17, 20]",1.0,17
"6, [9, 11]",2.0,20
"44, [6, 9]",7.0,6
"22, [15, 20]",4.0,15
"11, [13, 18]",3.0,9
"42, [56, 61]",9.0,14
"6, [86, 90]",3.0,16
"11, [30, 33]",7.0,11
"88, [41, 45]",3.0,7
"92, [4, 9]",6.0,10
"5, [67, 68]",3.0,11
"94, [16, 21]",4.0,6
"115, [73, 77]",4.0,10
"7, [20, 22]",3.0,18
"24, [26, 27]",13.0,
"10, [23, 27]",2.0,
"3, [19, 21]",2.0,
"95, [49, 51]",4.0,
"2, [12, 14]",1.0,
"21, [94, 99]",4.0,
"4, [20, 22]",2.0,
"4, [11, 14]",1.0,
"4, [59, 62]",3.0,
"100, [71, 72]",2.0,
"6, [28, 30]",6.0,
"14, [59, 61]",5.0,
"10, [4, 10]",2.0,
"20, [56, 58]",10.0,
"94, [94, 98]",3.0,
"1, [18, 21]",1.0,
"3, [39, 42]",1.0,
"96, [84, 87]",2.0,
"13, [55, 59]",7.0,
"69, [28, 29]",10.0,
"8, [33, 38]",2.0,
"1, [90, 90]",2.0,
"1, [30, 30]",4.0,
"48, [54, 59]",9.0,
"24, [29, 32]",6.0,
"11, [79, 82]",5.0,
"13, [55, 58]",6.0,
"12, [85, 90]",3.0,
"28, [72, 75]",7.0,
"61, [14, 18]",3.0,
"10, [74, 76]",7.0,
"9, [91, 97]",2.0,
"82, [41, 42]",3.0,
"3, [4, 7]",1.0,
"25, [10, 13]",5.0,
"3, [84, 87]",1.0,
"18, [78, 84]",4.0,
"30, [54, 59]",5.0,
"6, [22, 24]",2.0,
"160, [62, 67]",2.0,
"1, [19, 19]",3.0,
"21, [79, 83]",5.0,
"7, [38, 42]",2.0,
"12, [20, 25]",2.0,
"12, [43, 48]",4.0,
"20, [53, 57]",6.0,
"17, [55, 58]",7.0,
"4, [27, 29]",3.0,
"47, [69, 73]",2.0,
"11, [67, 71]",3.0,
"44, [27, 33]",12.0,
"8, [69, 73]",2.0,
"9, [94, 96]",6.0,
"19, [65, 68]",5.0,
"2, [40, 42]",2.0,
"19, [60, 65]",6.0,
"20, [81, 83]",4.0,
"3, [73, 77]",1.0,
"1, [13, 16]",1.0,
"125, [1, 5]",8.0,
"3, [3, 5]",1.0,
"27, [3, 9]",8.0,
"3, [46, 48]",1.0,
"16, [97, 100]",5.0,
"19, [88, 91]",8.0,
"27, [50, 55]",6.0,
"117, [99, 100]",3.0,
"54, [53, 53]",10.0,
"4, [22, 25]",1.0,
"4, [72, 72]",5.0,
"5, [94, 95]",3.0,
"3, [82, 82]",3.0,
"1, [92, 95]",1.0,
"30, [73, 78]",3.0,
"1, [41, 43]",3.0,
"40, [5, 10]",9.0,
"53, [8, 9]",5.0,
"7, [1, 2]",4.0,
"7, [91, 94]",2.0,
"16, [48, 49]",8.0,
"10, [73, 76]",4.0,
"26, [80, 83]",7.0,
"45, [30, 34]",8.0,
"29, [55, 60]",8.0,
"5, [83, 85]",2.0,
"6, [18, 21]",2.0,
"28, [8, 13]",5.0,
"8, [77, 78]",4.0,
"32, [54, 57]",9.0,
"6, [38, 42]",2.0,
"122, [81, 84]",1.0,
"1, [86, 86]",1.0,
"14, [23, 28]",3.0,
"5, [65, 65]",7.0,
"3, [33, 35]",1.0,
"141, [76, 79]",3.0,
"1, [20, 21]",1.0,
"83, [94, 96]",1.0,
"4, [11, 12]",3.0,
"2, [43, 47]",1.0,
"3, [82, 83]",3.0,
"26, [81, 86]",6.0,
"5, [53, 54]",5.0,
"99, [95, 100]",5.0,
"1, [95, 98]",1.0,
"10, [16, 20]",2.0,
"9, [6, 9]",3.0,
"7, [2, 2]",7.0,
"11, [62, 66]",4.0,
"25, [52, 54]",9.0,
"4, [9, 15]",2.0,
"2, [94, 94]",7.0,
"52, [50, 55]",10.0,
"3, [76, 79]",2.0,
"3, [4, 5]",4.0,
"3, [65, 68]",2.0,
"2, [72, 74]",1.0,
"2, [91, 94]",2.0,
"10, [66, 71]",4.0,
"11, [50, 52]",7.0,
"9, [87, 89]",2.0,
"12, [20, 25]",2.0,
"4, [20, 23]",2.0,
"25, [46, 46]",1.0,
"17, [64, 67]",13.0,
"11, [93, 95]",6.0,
"6, [18, 23]",1.0,
"10, [7, 10]",8.0,
"5, [24, 25]",3.0,
"5, [24, 27]",2.0,
"24, [50, 52]",9.0,
"14, [20, 25]",3.0,
"7, [40, 42]",3.0,
"104, [81, 86]",2.0,
"2, [66, 68]",1.0,
"27, [87, 90]",4.0,
"6, [25, 30]",1.0,
"4, [62, 67]",1.0,
"23, [95, 98]",8.0,
"15, [50, 56]",5.0,
"120, [44, 45]",1.0,
"14, [44, 48]",3.0,
"14, [30, 31]",8.0,
"3, [62, 63]",3.0,
"4, [19, 25]",2.0,
"1, [75, 76]",2.0,
"4, [79, 79]",6.0,
"1, [96, 100]",1.0,
"5, [46, 48]",2.0,
"16, [78, 82]",5.0,
"5, [91, 92]",3.0,
"90, [57, 60]",9.0,
"22, [51, 53]",11.0,
"56, [68, 71]",4.0,
"30, [53, 56]",3.0,
"4, [58, 59]",3.0,
"3, [46, 49]",1.0,
"5, [76, 81]",1.0,
"21, [81, 86]",5.0,
"11, [24, 27]",4.0,
"12, [53, 55]",6.0,
"3, [10, 12]",2.0,
"5, [80, 82]",2.0,
"11, [10, 14]",3.0,
"5, [18, 22]",2.0,
"24, [32, 36]",2.0,
"1, [19, 19]",2.0,
"96, [65, 66]",1.0,
"47, [54, 59]",1.0,
"41, [5, 9]",10.0,
"1, [81, 81]",1.0,
"1, [88, 89]",1.0,
"4, [8, 8]",4.0,
"70, [1, 7]",5.0,
"23, [29, 31]",8.0,
"18, [14, 19]",3.0,
"48, [25, 27]",4.0,
"12, [93, 97]",3.0,
"5, [98, 100]",5.0,
"19, [52, 54]",8.0,
"27, [4, 7]",9.0,
"5, [96, 98]",5.0,
"6, [23, 24]",3.0,
"2, [89, 92]",1.0,
"28, [28, 34]",5.0,
"110, [3, 7]",5.0,
"52, [13, 16]",3.0,
"9, [78, 80]",3.0,
"12, [43, 47]",3.0,
"1, [98, 99]",1.0,
"110, [24, 28]",1.0,
"2, [91, 93]",1.0,
"11, [16, 21]",3.0,
"3, [87, 89]",1.0,
"9, [42, 46]",3.0,
"4, [27, 30]",1.0,
"6, [39, 44]",1.0,
"24, [59, 62]",6.0,
"23, [28, 29]",13.0,
"14, [14, 19]",3.0,
"42, [81, 100]",4.0,
"20, [77, 96]",3.0,
"27, [25, 44]",3.0,
"20, [78, 97]",1.0,
"156, [1, 20]",8.0,
"151, [37, 56]",12.0,
"37, [24, 43]",3.0,
"36, [65, 84]",3.0,
"50, [9, 28]",4.0,
"53, [81, 100]",6.0,
