bidding_profile,contribution,demand
"16, [7, 12]",5.0,16
"93, [13, 15]",1.0,20
"9, [88, 90]",7.0,12
"5, [17, 20]",2.0,12
"6, [80, 83]",5.0,14
"46, [72, 77]",7.0,11
"9, [3, 5]",9.0,13
"6, [10, 16]",2.0,11
"17, [40, 44]",8.0,15
"9, [81, 84]",3.0,18
"16, [82, 86]",10.0,9
"19, [84, 86]",7.0,19
"2, [68, 71]",1.0,8
"3, [62, 65]",1.0,18
"50, [30, 36]",4.0,20
"13, [86, 92]",2.0,14
"3, [35, 36]",2.0,14
"5, [1, 2]",6.0,16
"3, [39, 39]",3.0,16
"56, [87, 89]",5.0,15
"16, [54, 56]",7.0,14
"20, [60, 64]",4.0,13
"9, [36, 40]",4.0,11
"134, [31, 36]",3.0,11
"63, [14, 17]",7.0,9
"14, [61, 64]",4.0,15
"1, [87, 88]",1.0,8
"15, [29, 34]",6.0,8
"41, [68, 69]",1.0,11
"27, [46, 48]",3.0,15
"6, [79, 80]",4.0,8
"47, [74, 79]",10.0,6
"20, [9, 13]",6.0,9
"141, [90, 94]",4.0,6
"26, [86, 89]",7.0,6
"11, [73, 77]",5.0,12
"7, [79, 81]",5.0,10
"10, [66, 68]",5.0,14
"55, [75, 80]",12.0,8
"22, [92, 93]",10.0,18
"31, [29, 31]",2.0,14
"6, [7, 13]",1.0,11
"2, [34, 37]",2.0,16
"12, [91, 93]",8.0,12
"81, [56, 57]",5.0,20
"3, [61, 64]",1.0,14
"1, [51, 54]",1.0,7
"28, [74, 76]",13.0,16
"3, [27, 31]",1.0,17
"3, [28, 28]",5.0,11
"8, [55, 55]",9.0,10
"7, [12, 15]",3.0,9
"2, [24, 28]",1.0,16
"7, [22, 28]",2.0,16
"5, [81, 85]",2.0,17
"24, [93, 95]",10.0,19
"5, [86, 88]",2.0,8
"58, [81, 84]",8.0,6
"8, [15, 15]",10.0,14
"11, [92, 94]",6.0,9
"21, [77, 81]",9.0,17
"16, [6, 9]",4.0,11
"5, [66, 68]",3.0,14
"30, [99, 100]",15.0,12
"20, [72, 73]",11.0,15
"37, [9, 9]",9.0,15
"4, [61, 62]",3.0,7
"18, [29, 34]",4.0,14
"18, [58, 62]",5.0,17
"10, [90, 93]",5.0,14
"18, [72, 73]",16.0,7
"110, [61, 66]",3.0,19
"145, [12, 15]",9.0,5
"26, [29, 33]",6.0,7
"4, [3, 3]",12.0,11
"14, [94, 97]",4.0,5
"2, [49, 50]",2.0,11
"2, [21, 24]",1.0,8
"102, [1, 3]",9.0,14
"8, [63, 65]",7.0,20
