bidding_profile,contribution,demand
"207, [19, 25]",4.0,5
"103, [80, 85]",1.0,12
"261, [25, 29]",2.0,18
"8, [64, 65]",4.0,18
"12, [1, 5]",3.0,17
"13, [8, 10]",8.0,13
"2, [30, 33]",1.0,10
"233, [92, 98]",1.0,18
"7, [3, 8]",2.0,11
"12, [89, 91]",6.0,5
"5, [2, 3]",3.0,14
"15, [16, 19]",6.0,17
"37, [19, 24]",8.0,18
"5, [62, 64]",2.0,11
"2, [86, 89]",2.0,13
"8, [31, 32]",4.0,17
"52, [27, 27]",1.0,20
"12, [69, 75]",2.0,14
"5, [24, 27]",3.0,12
"4, [66, 71]",1.0,6
"7, [44, 50]",1.0,16
"5, [38, 44]",1.0,13
"4, [35, 35]",6.0,16
"8, [18, 21]",3.0,15
"2, [63, 64]",1.0,18
"14, [72, 74]",8.0,6
"8, [23, 26]",3.0,13
"17, [41, 45]",4.0,10
"2, [32, 33]",1.0,12
"35, [8, 12]",7.0,10
"5, [47, 48]",5.0,8
"5, [86, 90]",1.0,15
"5, [21, 23]",2.0,12
"4, [60, 64]",2.0,10
"4, [31, 32]",1.0,10
"247, [54, 60]",43.0,15
"142, [6, 8]",2.0,7
"3, [32, 34]",1.0,6
"300, [53, 55]",1.0,6
"9, [51, 53]",4.0,20
"6, [82, 84]",4.0,10
"269, [93, 96]",5.0,10
"10, [32, 36]",2.0,17
"8, [3, 6]",2.0,17
"31, [18, 23]",7.0,14
"10, [60, 65]",2.0,19
"7, [16, 19]",2.0,6
"39, [99, 100]",1.0,10
"7, [87, 88]",4.0,9
"8, [32, 35]",2.0,10
"25, [72, 77]",12.0,17
"5, [85, 89]",1.0,19
"6, [17, 18]",3.0,10
"7, [51, 52]",6.0,17
"14, [1, 5]",4.0,17
"153, [10, 12]",2.0,15
"7, [15, 19]",2.0,8
"5, [48, 52]",2.0,11
"2, [79, 81]",1.0,10
"45, [21, 25]",1.0,8
"5, [91, 91]",8.0,8
"19, [1, 5]",4.0,15
"190, [6, 10]",3.0,6
"14, [91, 94]",4.0,8
"4, [88, 90]",2.0,17
"4, [29, 33]",2.0,15
"181, [38, 43]",1.0,17
"168, [74, 74]",5.0,20
"20, [64, 68]",4.0,13
"2, [37, 38]",1.0,7
"7, [77, 80]",2.0,17
"162, [46, 48]",5.0,6
"10, [82, 85]",4.0,13
"3, [10, 13]",2.0,9
"4, [65, 68]",1.0,16
"12, [58, 64]",2.0,20
"2, [9, 10]",1.0,7
"5, [4, 7]",3.0,15
"23, [30, 35]",1.0,8
"29, [90, 96]",5.0,19
"12, [28, 34]",2.0,17
"54, [39, 43]",3.0,18
"2, [81, 81]",2.0,19
"5, [61, 65]",3.0,20
"140, [47, 51]",6.0,14
"141, [79, 82]",1.0,6
"10, [59, 65]",3.0,18
"7, [37, 40]",2.0,12
"17, [19, 22]",6.0,6
"3, [37, 41]",1.0,13
"8, [11, 12]",4.0,12
"6, [65, 70]",3.0,20
"25, [93, 96]",8.0,13
"12, [19, 23]",3.0,13
"1, [85, 89]",1.0,18
"2, [82, 85]",1.0,12
"5, [11, 13]",5.0,18
"5, [64, 67]",3.0,17
"38, [87, 89]",1.0,15
"37, [75, 80]",7.0,11
"45, [18, 24]",7.0,
"13, [49, 55]",2.0,
"37, [77, 80]",1.0,
"246, [83, 88]",1.0,
"7, [12, 14]",3.0,
"150, [3, 7]",1.0,
"105, [3, 3]",2.0,
"5, [48, 54]",1.0,
"3, [31, 32]",3.0,
"3, [11, 14]",1.0,
"109, [57, 59]",2.0,
"10, [47, 49]",4.0,
"8, [71, 74]",3.0,
"1, [39, 43]",1.0,
"258, [51, 53]",1.0,
"37, [71, 74]",13.0,
"279, [85, 85]",1.0,
"33, [55, 57]",12.0,
"6, [5, 11]",1.0,
"12, [59, 62]",3.0,
"2, [34, 37]",1.0,
"6, [35, 37]",4.0,
"3, [10, 11]",4.0,
"2, [66, 67]",4.0,
"26, [45, 49]",4.0,
"277, [7, 8]",1.0,
"70, [72, 77]",12.0,
"4, [85, 89]",1.0,
"6, [5, 6]",3.0,
"22, [44, 49]",4.0,
"9, [25, 29]",2.0,
"14, [9, 12]",4.0,
"24, [28, 30]",2.0,
"275, [77, 78]",2.0,
"12, [89, 94]",2.0,
"124, [61, 65]",2.0,
"117, [1, 3]",1.0,
"2, [28, 30]",1.0,
"1, [49, 53]",1.0,
"6, [88, 90]",5.0,
"3, [45, 48]",2.0,
"2, [78, 81]",2.0,
"4, [82, 84]",2.0,
"9, [66, 70]",4.0,
"4, [27, 32]",1.0,
"14, [93, 95]",8.0,
"8, [28, 32]",2.0,
"201, [44, 47]",1.0,
"11, [1, 4]",3.0,
"1, [85, 86]",1.0,
"147, [26, 30]",3.0,
"140, [15, 17]",2.0,
"20, [82, 88]",3.0,
"10, [96, 100]",3.0,
"7, [83, 86]",4.0,
"10, [21, 27]",2.0,
"7, [26, 32]",1.0,
"6, [34, 37]",3.0,
"4, [27, 29]",2.0,
"21, [73, 78]",8.0,
"14, [94, 96]",6.0,
"5, [18, 22]",1.0,
"5, [51, 51]",5.0,
"2, [98, 100]",1.0,
"5, [23, 27]",2.0,
"7, [91, 94]",4.0,
"98, [2, 5]",2.0,
"4, [62, 67]",1.0,
"245, [43, 49]",14.0,
"3, [77, 79]",1.0,
"3, [97, 99]",2.0,
"19, [82, 87]",5.0,
"1, [15, 18]",1.0,
"163, [8, 11]",2.0,
"20, [81, 83]",7.0,
"12, [95, 97]",5.0,
"3, [86, 89]",1.0,
"5, [65, 67]",3.0,
"3, [61, 65]",2.0,
"3, [3, 7]",1.0,
"5, [1, 3]",3.0,
"5, [37, 39]",2.0,
