bidding_profile,contribution,demand
"5, [11, 13]",2.0,10
"18, [93, 95]",7.0,20
"6, [95, 98]",5.0,20
"61, [10, 15]",11.0,20
"9, [67, 73]",3.0,17
"49, [62, 67]",1.0,16
"7, [90, 93]",2.0,15
"29, [79, 81]",22.0,11
"7, [30, 33]",1.0,20
"57, [29, 32]",1.0,19
"3, [30, 33]",1.0,8
"12, [24, 26]",6.0,14
"52, [52, 55]",3.0,18
"2, [43, 43]",2.0,6
"18, [51, 55]",6.0,11
"15, [46, 48]",9.0,17
"6, [59, 61]",2.0,12
"4, [27, 30]",1.0,6
"4, [56, 59]",1.0,15
"4, [81, 85]",1.0,5
"2, [61, 64]",1.0,20
"2, [85, 87]",1.0,14
"3, [6, 10]",2.0,14
"49, [39, 42]",3.0,17
"61, [8, 14]",1.0,17
"2, [61, 64]",1.0,17
"6, [60, 64]",2.0,6
"16, [14, 17]",8.0,12
"7, [48, 54]",1.0,6
"3, [75, 78]",1.0,8
"7, [7, 10]",2.0,11
"6, [52, 56]",2.0,18
"1, [72, 72]",3.0,13
"21, [45, 49]",9.0,16
"95, [39, 44]",3.0,11
"13, [65, 70]",11.0,17
"34, [80, 84]",8.0,5
"3, [84, 86]",1.0,15
"8, [69, 72]",2.0,6
"72, [55, 58]",2.0,9
"54, [90, 90]",1.0,9
"1, [75, 78]",1.0,10
"5, [61, 65]",1.0,11
"7, [13, 17]",3.0,13
"4, [36, 37]",3.0,11
"7, [91, 95]",2.0,13
"4, [70, 74]",1.0,12
"35, [55, 57]",3.0,16
"4, [55, 57]",2.0,6
"6, [53, 58]",1.0,5
"6, [68, 73]",2.0,17
"118, [10, 11]",10.0,12
"4, [55, 56]",2.0,14
"23, [12, 14]",9.0,17
"19, [94, 96]",8.0,20
"4, [83, 86]",1.0,7
"2, [69, 70]",3.0,20
"2, [62, 65]",1.0,20
"16, [3, 8]",3.0,20
"2, [88, 91]",2.0,12
"17, [64, 67]",11.0,10
"121, [19, 22]",12.0,6
"49, [68, 70]",1.0,20
"30, [48, 51]",1.0,7
"2, [41, 41]",2.0,11
"58, [88, 90]",2.0,20
"5, [9, 11]",2.0,12
"2, [84, 87]",1.0,13
"6, [88, 93]",3.0,18
"4, [4, 7]",3.0,17
"6, [8, 12]",2.0,19
"3, [51, 53]",3.0,19
"4, [54, 54]",6.0,11
"46, [8, 8]",1.0,19
"93, [59, 63]",4.0,11
"3, [25, 28]",1.0,8
"2, [23, 26]",1.0,10
"5, [60, 65]",1.0,5
"6, [3, 6]",2.0,19
"65, [90, 95]",2.0,13
"1, [87, 87]",1.0,14
"38, [71, 76]",7.0,20
"6, [37, 41]",3.0,20
"15, [88, 91]",4.0,16
"4, [83, 86]",1.0,13
"1, [15, 16]",2.0,5
"4, [42, 45]",1.0,11
"3, [48, 52]",1.0,15
"28, [12, 14]",10.0,14
"56, [66, 67]",4.0,16
"1, [6, 8]",1.0,8
"3, [50, 53]",1.0,8
"2, [42, 44]",2.0,19
"4, [30, 33]",1.0,14
"8, [59, 61]",4.0,12
"30, [71, 73]",15.0,7
"20, [93, 97]",12.0,15
"23, [1, 3]",8.0,13
"8, [39, 42]",2.0,17
"78, [36, 37]",1.0,7
"12, [35, 39]",3.0,
"2, [40, 41]",2.0,
"1, [38, 38]",3.0,
"96, [57, 61]",6.0,
"8, [39, 42]",3.0,
"46, [56, 59]",2.0,
"29, [51, 56]",5.0,
"5, [32, 38]",2.0,
"65, [3, 8]",2.0,
"22, [13, 17]",6.0,
"25, [11, 14]",8.0,
"77, [91, 94]",2.0,
"4, [84, 88]",1.0,
"27, [94, 97]",4.0,
"111, [24, 28]",2.0,
"131, [68, 68]",2.0,
"11, [97, 100]",4.0,
"6, [16, 21]",2.0,
"4, [73, 77]",2.0,
"13, [73, 79]",2.0,
"5, [43, 49]",1.0,
"3, [75, 80]",1.0,
"7, [97, 99]",3.0,
"1, [87, 91]",1.0,
"71, [57, 60]",1.0,
"21, [35, 41]",3.0,
"93, [76, 77]",1.0,
"13, [14, 17]",7.0,
"19, [13, 14]",10.0,
"13, [32, 35]",11.0,
"2, [66, 69]",1.0,
"5, [84, 88]",1.0,
"6, [43, 45]",2.0,
"3, [36, 38]",2.0,
"3, [41, 45]",1.0,
"3, [29, 32]",1.0,
"1, [29, 32]",1.0,
"2, [24, 27]",1.0,
"98, [79, 84]",19.0,
"23, [47, 51]",7.0,
"9, [22, 27]",2.0,
"2, [21, 23]",1.0,
"12, [41, 46]",2.0,
"9, [4, 7]",5.0,
"5, [55, 59]",2.0,
"10, [8, 12]",2.0,
"19, [94, 98]",9.0,
"5, [16, 18]",3.0,
"2, [22, 24]",1.0,
"1, [28, 31]",1.0,
"21, [12, 16]",7.0,
"18, [14, 17]",7.0,
"32, [76, 77]",1.0,
"8, [21, 24]",2.0,
"91, [73, 78]",3.0,
"12, [96, 99]",5.0,
"20, [63, 64]",11.0,
"40, [20, 23]",12.0,
"10, [10, 15]",2.0,
"2, [21, 22]",2.0,
"86, [26, 27]",1.0,
"2, [86, 88]",1.0,
"21, [81, 83]",8.0,
"9, [4, 6]",3.0,
"4, [64, 67]",1.0,
"120, [57, 59]",1.0,
"1, [61, 64]",1.0,
"3, [55, 59]",2.0,
"1, [18, 21]",1.0,
"13, [58, 58]",15.0,
"12, [98, 100]",4.0,
"8, [67, 71]",2.0,
"4, [28, 33]",1.0,
"15, [11, 16]",4.0,
"12, [88, 88]",5.0,
"133, [64, 67]",6.0,
