bidding_profile,contribution,demand
"34, [15, 20]",3.0,12
"10, [59, 65]",4.0,14
"2, [26, 31]",1.0,10
"9, [71, 75]",3.0,7
"2, [92, 93]",2.0,10
"3, [61, 64]",1.0,7
"8, [68, 72]",2.0,9
"1, [52, 55]",1.0,15
"47, [11, 15]",3.0,11
"8, [57, 60]",3.0,17
"1, [87, 89]",4.0,7
"12, [35, 36]",9.0,19
"5, [94, 95]",3.0,10
"11, [93, 97]",5.0,18
"4, [32, 33]",4.0,17
"32, [55, 59]",7.0,10
"34, [56, 58]",4.0,13
"18, [81, 84]",2.0,15
"1, [71, 74]",1.0,16
"25, [48, 54]",7.0,9
"12, [48, 50]",4.0,12
"16, [58, 63]",5.0,19
"15, [26, 31]",4.0,16
"42, [97, 99]",3.0,5
"16, [5, 9]",6.0,16
"27, [62, 66]",9.0,17
"10, [97, 100]",3.0,15
"18, [63, 67]",9.0,11
"1, [36, 36]",5.0,6
"48, [76, 81]",1.0,9
"22, [49, 55]",4.0,13
"30, [15, 20]",5.0,8
"53, [38, 44]",12.0,7
"2, [96, 97]",3.0,12
"28, [67, 72]",9.0,16
"5, [32, 36]",5.0,6
"15, [42, 45]",5.0,17
"30, [97, 100]",3.0,9
"11, [11, 14]",3.0,16
"7, [26, 27]",4.0,17
"46, [22, 25]",3.0,17
"8, [16, 18]",7.0,10
"4, [79, 83]",1.0,16
"3, [40, 42]",1.0,11
"17, [53, 55]",6.0,8
"2, [67, 67]",2.0,6
"15, [2, 5]",9.0,14
"27, [57, 62]",8.0,20
"29, [55, 57]",2.0,16
"18, [30, 33]",1.0,11
"5, [63, 65]",4.0,17
"24, [12, 18]",4.0,18
"45, [98, 100]",20.0,17
"29, [85, 88]",8.0,18
"5, [94, 96]",3.0,9
"55, [70, 74]",3.0,9
"32, [1, 5]",8.0,11
"16, [52, 55]",5.0,7
"3, [10, 12]",1.0,10
"43, [48, 50]",10.0,7
"5, [14, 17]",3.0,18
"12, [12, 17]",4.0,12
"6, [71, 73]",2.0,8
"4, [30, 31]",3.0,5
"11, [59, 61]",5.0,17
"15, [40, 43]",8.0,14
"3, [79, 83]",1.0,16
