bidding_profile,contribution,demand
"3, [3, 6]",2.0,13
"161, [58, 60]",6.0,14
"3, [56, 59]",1.0,8
"38, [63, 68]",7.0,8
"54, [77, 83]",9.0,9
"10, [23, 23]",11.0,20
"14, [13, 17]",8.0,16
"30, [12, 16]",8.0,6
"8, [14, 19]",2.0,8
"9, [73, 77]",2.0,19
"60, [9, 9]",1.0,14
"16, [24, 25]",9.0,16
"1, [36, 38]",1.0,6
"174, [67, 67]",2.0,19
"44, [10, 15]",9.0,6
"9, [40, 44]",4.0,19
"3, [17, 19]",1.0,16
"174, [5, 9]",3.0,6
"81, [93, 94]",1.0,15
"70, [71, 73]",3.0,15
"21, [62, 67]",1.0,11
"13, [3, 9]",2.0,18
"168, [78, 80]",3.0,10
"2, [17, 18]",1.0,14
"3, [72, 74]",1.0,6
"148, [86, 92]",1.0,15
"10, [76, 77]",9.0,16
"4, [1, 1]",6.0,14
"3, [17, 19]",1.0,5
"16, [13, 18]",7.0,11
"5, [94, 99]",1.0,9
"1, [50, 50]",1.0,5
"18, [11, 15]",5.0,18
"11, [22, 27]",8.0,15
"6, [74, 79]",2.0,20
"2, [49, 51]",1.0,5
"156, [23, 25]",7.0,17
"4, [91, 92]",2.0,7
"22, [38, 41]",6.0,11
"12, [24, 28]",4.0,5
"2, [49, 50]",1.0,8
"6, [59, 59]",10.0,5
"1, [4, 4]",2.0,6
"1, [73, 77]",1.0,10
"39, [28, 32]",3.0,19
"1, [95, 99]",1.0,5
"104, [32, 32]",1.0,20
"14, [89, 90]",7.0,18
"13, [70, 74]",3.0,11
"7, [46, 49]",4.0,5
"29, [1, 5]",6.0,13
"20, [13, 17]",5.0,7
"10, [33, 35]",5.0,13
"6, [88, 90]",2.0,15
"84, [31, 31]",1.0,7
"6, [32, 37]",1.0,11
"6, [83, 86]",5.0,6
"24, [89, 92]",6.0,19
"3, [40, 41]",4.0,13
"2, [93, 97]",1.0,6
"4, [81, 84]",1.0,14
"6, [70, 75]",1.0,7
"5, [90, 96]",2.0,14
"54, [37, 43]",8.0,7
"50, [90, 93]",9.0,18
"170, [27, 28]",3.0,14
"3, [83, 83]",3.0,15
"21, [98, 100]",7.0,16
"6, [26, 28]",3.0,18
"7, [19, 25]",3.0,9
"3, [52, 54]",1.0,20
"40, [41, 47]",6.0,19
"130, [87, 92]",1.0,13
"3, [18, 20]",1.0,15
"2, [44, 48]",1.0,19
"27, [10, 16]",8.0,7
"3, [40, 43]",1.0,13
"9, [28, 32]",2.0,9
"67, [46, 51]",4.0,15
"3, [29, 31]",1.0,13
"20, [22, 25]",9.0,14
"10, [19, 21]",5.0,6
"38, [22, 25]",11.0,18
"5, [61, 65]",1.0,12
"8, [33, 35]",6.0,12
"2, [18, 21]",1.0,9
"11, [38, 40]",6.0,10
"3, [17, 20]",1.0,17
"6, [46, 52]",2.0,20
"4, [69, 72]",3.0,15
"8, [1, 5]",4.0,8
