bidding_profile,contribution,demand
"13, [89, 93]",3.0,15
"2, [27, 29]",2.0,15
"1, [22, 23]",2.0,19
"165, [89, 91]",2.0,6
"1, [54, 57]",1.0,13
"9, [3, 7]",2.0,14
"140, [92, 97]",33.0,17
"8, [64, 66]",5.0,5
"6, [78, 81]",2.0,13
"11, [40, 42]",5.0,8
"73, [85, 86]",1.0,18
"7, [39, 41]",3.0,18
"5, [40, 41]",3.0,18
"7, [85, 89]",2.0,7
"14, [35, 39]",5.0,8
"8, [26, 29]",2.0,13
"4, [19, 22]",1.0,14
"126, [61, 63]",9.0,8
"47, [59, 62]",12.0,7
"4, [68, 69]",2.0,9
"1, [80, 83]",1.0,18
"2, [40, 44]",1.0,5
"4, [25, 30]",1.0,16
"5, [6, 11]",1.0,16
"16, [40, 43]",4.0,12
"20, [93, 98]",8.0,13
"29, [30, 32]",10.0,10
"49, [5, 10]",1.0,19
"4, [54, 57]",1.0,9
"1, [5, 7]",1.0,18
"47, [89, 95]",2.0,19
"11, [66, 72]",2.0,20
"16, [50, 53]",2.0,14
"142, [37, 41]",3.0,10
"10, [17, 19]",5.0,12
"1, [75, 77]",1.0,13
"4, [70, 73]",1.0,5
"104, [49, 54]",1.0,14
"48, [32, 38]",9.0,18
"6, [85, 89]",2.0,13
"82, [93, 96]",25.0,19
"28, [1, 6]",9.0,5
"127, [8, 10]",2.0,11
"15, [16, 20]",3.0,5
"4, [17, 18]",2.0,7
"18, [15, 15]",1.0,10
"195, [31, 34]",4.0,16
"8, [6, 9]",2.0,15
"2, [40, 41]",2.0,5
"19, [14, 15]",11.0,14
"4, [74, 79]",1.0,15
"124, [30, 36]",4.0,16
"14, [80, 86]",3.0,15
"2, [84, 87]",1.0,19
"2, [10, 12]",1.0,11
"4, [23, 27]",1.0,5
"142, [42, 45]",1.0,13
"8, [82, 84]",4.0,11
"33, [11, 14]",17.0,20
"13, [32, 35]",8.0,12
"5, [24, 28]",1.0,8
"179, [77, 82]",11.0,18
"5, [95, 99]",1.0,20
"9, [5, 7]",3.0,9
"1, [24, 25]",1.0,18
"28, [28, 32]",6.0,13
"9, [60, 63]",6.0,16
"60, [33, 36]",3.0,13
"11, [59, 61]",8.0,18
"8, [29, 33]",5.0,11
"1, [27, 30]",1.0,6
"13, [63, 68]",4.0,12
"1, [10, 12]",1.0,17
"6, [54, 59]",2.0,8
"25, [55, 61]",2.0,5
"3, [31, 31]",3.0,10
"121, [21, 23]",4.0,17
"4, [82, 84]",2.0,19
"1, [25, 28]",1.0,15
"5, [19, 20]",4.0,6
"19, [65, 69]",4.0,6
"16, [19, 24]",4.0,19
"8, [36, 39]",2.0,10
"5, [74, 78]",1.0,19
"6, [79, 79]",7.0,12
"24, [28, 31]",11.0,11
"39, [29, 35]",7.0,18
"15, [17, 20]",4.0,5
"27, [13, 15]",4.0,12
"6, [80, 82]",5.0,15
"1, [74, 77]",1.0,20
"4, [20, 24]",1.0,10
"6, [95, 100]",1.0,16
"1, [49, 52]",1.0,19
"4, [68, 72]",2.0,17
"195, [23, 27]",3.0,17
"4, [82, 83]",6.0,8
"1, [35, 36]",1.0,16
"4, [64, 68]",1.0,8
"2, [98, 100]",1.0,14
"5, [22, 24]",4.0,
"4, [75, 78]",1.0,
"10, [16, 19]",5.0,
"182, [82, 87]",4.0,
"2, [25, 26]",2.0,
"2, [54, 57]",1.0,
"25, [61, 63]",10.0,
"25, [32, 36]",7.0,
"4, [64, 65]",2.0,
"2, [36, 36]",3.0,
"20, [15, 20]",6.0,
"3, [19, 21]",3.0,
"25, [80, 84]",7.0,
"9, [67, 70]",3.0,
"6, [34, 35]",3.0,
"129, [10, 15]",1.0,
"11, [17, 19]",4.0,
"11, [27, 31]",3.0,
"3, [18, 21]",2.0,
"1, [96, 96]",1.0,
"17, [78, 83]",4.0,
"11, [53, 56]",4.0,
"9, [35, 40]",4.0,
"4, [48, 52]",1.0,
"1, [17, 19]",1.0,
"5, [61, 62]",7.0,
"19, [1, 3]",15.0,
"5, [33, 34]",4.0,
"5, [75, 80]",1.0,
"191, [20, 22]",3.0,
"7, [72, 74]",3.0,
"105, [81, 85]",6.0,
"3, [95, 99]",1.0,
"4, [83, 86]",2.0,
"5, [85, 87]",2.0,
"197, [18, 22]",2.0,
"18, [47, 50]",5.0,
"11, [53, 58]",2.0,
"10, [5, 10]",2.0,
"3, [24, 27]",1.0,
"4, [35, 37]",2.0,
"1, [58, 61]",1.0,
"33, [99, 100]",10.0,
"40, [92, 95]",12.0,
"4, [83, 84]",3.0,
"67, [12, 14]",5.0,
"130, [24, 29]",1.0,
"8, [29, 33]",3.0,
"31, [60, 63]",10.0,
"7, [66, 69]",3.0,
"7, [5, 8]",4.0,
"14, [16, 20]",4.0,
"8, [21, 24]",2.0,
"48, [13, 17]",10.0,
"23, [59, 63]",3.0,
"3, [10, 13]",1.0,
"14, [5, 11]",2.0,
"17, [63, 69]",7.0,
"2, [89, 92]",1.0,
"2, [71, 74]",1.0,
"12, [3, 6]",4.0,
"5, [48, 54]",2.0,
"137, [13, 15]",12.0,
"22, [77, 79]",9.0,
"4, [35, 36]",3.0,
"2, [87, 88]",4.0,
"148, [15, 17]",3.0,
"114, [26, 29]",3.0,
"13, [78, 79]",10.0,
"24, [93, 97]",5.0,
"4, [79, 84]",1.0,
"3, [34, 36]",1.0,
"3, [15, 16]",2.0,
"3, [81, 85]",2.0,
"7, [18, 24]",1.0,
"4, [85, 86]",2.0,
"21, [46, 48]",7.0,
"194, [42, 45]",1.0,
"9, [38, 42]",2.0,
"105, [75, 81]",1.0,
"26, [11, 13]",14.0,
"11, [2, 4]",4.0,
"171, [91, 95]",37.0,
"2, [92, 93]",2.0,
"14, [29, 30]",11.0,
"15, [21, 24]",4.0,
"2, [10, 12]",1.0,
"1, [24, 25]",1.0,
"3, [2, 2]",5.0,
"61, [1, 5]",13.0,
"2, [96, 98]",1.0,
"15, [47, 51]",6.0,
"3, [4, 5]",3.0,
"63, [55, 55]",1.0,
"86, [32, 36]",3.0,
"20, [92, 93]",29.0,
"6, [20, 24]",4.0,
"13, [99, 100]",9.0,
"27, [33, 38]",5.0,
"8, [4, 8]",3.0,
"65, [49, 54]",2.0,
"36, [92, 98]",29.0,
"9, [51, 54]",3.0,
"33, [31, 35]",9.0,
"58, [35, 37]",5.0,
"150, [51, 53]",2.0,
"7, [43, 46]",3.0,
"5, [42, 46]",1.0,
"40, [12, 15]",13.0,
"108, [82, 84]",2.0,
"30, [60, 66]",7.0,
"6, [17, 19]",5.0,
"14, [52, 56]",3.0,
"5, [48, 50]",3.0,
"2, [95, 96]",1.0,
"7, [76, 82]",1.0,
"133, [6, 7]",4.0,
"15, [32, 36]",7.0,
"6, [72, 74]",2.0,
"3, [4, 6]",1.0,
"1, [81, 85]",1.0,
"153, [90, 94]",1.0,
"4, [3, 5]",3.0,
"8, [87, 90]",5.0,
"4, [68, 71]",2.0,
"32, [58, 63]",7.0,
"3, [8, 12]",1.0,
"4, [29, 33]",2.0,
"5, [72, 74]",5.0,
"7, [55, 58]",2.0,
"10, [51, 52]",6.0,
"93, [14, 15]",5.0,
"4, [49, 52]",1.0,
"3, [30, 31]",5.0,
"28, [90, 93]",7.0,
"2, [97, 98]",1.0,
"37, [14, 20]",9.0,
"30, [42, 45]",1.0,
"188, [38, 44]",2.0,
"5, [35, 37]",4.0,
"12, [6, 9]",4.0,
"12, [34, 37]",5.0,
"190, [48, 52]",2.0,
"13, [39, 41]",5.0,
"9, [63, 64]",5.0,
"1, [34, 38]",1.0,
"6, [81, 81]",6.0,
"1, [84, 87]",1.0,
"1, [56, 58]",1.0,
"2, [96, 99]",1.0,
"12, [4, 10]",5.0,
"5, [74, 79]",1.0,
"16, [18, 21]",5.0,
"2, [7, 9]",2.0,
"12, [50, 56]",2.0,
"4, [17, 21]",1.0,
"2, [87, 87]",6.0,
"63, [11, 16]",12.0,
"6, [31, 33]",3.0,
"3, [25, 27]",1.0,
"3, [24, 26]",1.0,
"28, [53, 55]",6.0,
"108, [16, 22]",5.0,
"10, [39, 40]",5.0,
"5, [1, 5]",1.0,
"13, [36, 41]",3.0,
"4, [37, 40]",3.0,
"27, [70, 75]",1.0,
"5, [21, 27]",1.0,
"19, [53, 56]",6.0,
"1, [26, 26]",3.0,
"22, [39, 44]",5.0,
"135, [61, 65]",4.0,
"11, [62, 64]",6.0,
"145, [76, 80]",2.0,
"43, [62, 66]",10.0,
"9, [90, 96]",2.0,
"21, [47, 48]",5.0,
"113, [17, 23]",1.0,
"11, [22, 25]",3.0,
"1, [33, 37]",1.0,
"2, [49, 51]",1.0,
"1, [44, 44]",1.0,
"1, [44, 44]",1.0,
"27, [3, 8]",5.0,
"86, [42, 45]",1.0,
"40, [28, 33]",12.0,
"10, [29, 30]",5.0,
"121, [92, 98]",23.0,
"2, [10, 11]",1.0,
"164, [59, 60]",12.0,
"66, [60, 65]",9.0,
"40, [48, 48]",2.0,
"4, [22, 27]",2.0,
"177, [25, 30]",2.0,
"1, [76, 77]",2.0,
"3, [25, 27]",2.0,
"21, [31, 35]",6.0,
"7, [18, 21]",5.0,
"189, [66, 71]",3.0,
"15, [75, 94]",1.0,
"7, [42, 61]",1.0,
"118, [26, 45]",1.0,
"115, [63, 82]",8.0,
"61, [54, 73]",1.0,
