bidding_profile,contribution,demand
"314, [82, 82]",5.0,17
"45, [93, 96]",1.0,19
"34, [28, 29]",1.0,15
"11, [87, 90]",4.0,11
"1, [5, 5]",3.0,12
"1, [27, 28]",1.0,17
"5, [71, 75]",1.0,12
"159, [26, 31]",1.0,18
"204, [1, 4]",8.0,6
"3, [42, 45]",1.0,15
"1, [26, 28]",1.0,20
"5, [9, 12]",2.0,17
"246, [44, 48]",15.0,17
"6, [3, 6]",4.0,9
"2, [49, 51]",1.0,20
"3, [79, 82]",2.0,6
"270, [91, 91]",2.0,9
"3, [84, 87]",1.0,15
"211, [10, 11]",1.0,8
"4, [47, 52]",1.0,19
"13, [80, 83]",7.0,8
"2, [46, 49]",1.0,19
"210, [84, 86]",1.0,5
"1, [77, 79]",1.0,9
"4, [18, 24]",1.0,18
"8, [34, 37]",2.0,9
"5, [99, 100]",4.0,7
"295, [3, 8]",5.0,20
"3, [35, 36]",3.0,13
"11, [71, 74]",3.0,15
"25, [81, 87]",5.0,17
"38, [80, 84]",7.0,7
"3, [33, 35]",1.0,15
"4, [94, 99]",2.0,17
"10, [72, 77]",4.0,15
"5, [28, 32]",3.0,20
"4, [12, 12]",7.0,6
"65, [19, 23]",2.0,7
"2, [77, 80]",1.0,12
"3, [46, 51]",1.0,14
"5, [71, 71]",5.0,12
"9, [86, 90]",2.0,7
"163, [13, 18]",1.0,18
"38, [18, 21]",2.0,8
"6, [91, 94]",4.0,8
"18, [65, 67]",9.0,19
"9, [81, 83]",6.0,10
"1, [47, 48]",1.0,14
"2, [75, 80]",1.0,5
"3, [3, 5]",3.0,6
"231, [39, 40]",2.0,15
"239, [31, 31]",1.0,6
"9, [91, 94]",5.0,14
"22, [97, 99]",9.0,16
"22, [82, 86]",5.0,16
"6, [31, 35]",3.0,18
"2, [69, 72]",2.0,9
"5, [50, 55]",1.0,12
"6, [64, 67]",2.0,18
"1, [31, 32]",2.0,10
"2, [44, 45]",1.0,10
"2, [75, 76]",1.0,10
"265, [10, 11]",1.0,7
"6, [9, 11]",2.0,17
"3, [9, 12]",2.0,12
"5, [83, 87]",2.0,20
"19, [69, 73]",6.0,9
"5, [29, 35]",1.0,12
"177, [25, 25]",1.0,19
"66, [82, 87]",1.0,13
"6, [52, 58]",1.0,19
"1, [94, 94]",2.0,13
"19, [5, 10]",6.0,5
"14, [13, 15]",5.0,19
"12, [22, 26]",4.0,14
"3, [54, 57]",2.0,10
"283, [59, 60]",2.0,7
"2, [57, 57]",2.0,19
"2, [84, 84]",2.0,16
"3, [96, 98]",3.0,14
"301, [50, 56]",1.0,18
"94, [25, 28]",1.0,13
"6, [19, 22]",2.0,19
"67, [48, 53]",1.0,14
"4, [34, 40]",1.0,11
"2, [19, 22]",2.0,17
"5, [28, 28]",5.0,20
"3, [94, 96]",1.0,8
"5, [4, 8]",1.0,12
"6, [8, 9]",3.0,17
"6, [9, 10]",3.0,16
"222, [52, 53]",1.0,14
"258, [75, 75]",1.0,14
"9, [52, 56]",2.0,5
"4, [25, 28]",1.0,17
"3, [31, 35]",2.0,13
"10, [84, 89]",2.0,5
"1, [41, 41]",1.0,6
"1, [59, 59]",1.0,20
"10, [68, 71]",8.0,14
