bidding_profile,contribution,demand
"63, [25, 30]",12.0,11
"5, [3, 5]",5.0,5
"30, [51, 53]",12.0,10
"5, [85, 88]",3.0,18
"105, [2, 4]",5.0,20
"1, [47, 47]",1.0,13
"6, [53, 58]",1.0,16
"36, [97, 100]",22.0,12
"15, [64, 68]",6.0,17
"4, [92, 95]",1.0,6
"25, [54, 58]",8.0,5
"1, [73, 73]",3.0,6
"28, [83, 87]",8.0,18
"108, [77, 82]",1.0,20
"9, [34, 39]",2.0,12
"59, [61, 65]",2.0,12
"8, [9, 12]",2.0,13
"11, [85, 88]",5.0,7
"41, [89, 92]",12.0,12
"2, [91, 94]",1.0,6
"1, [54, 54]",3.0,16
"3, [90, 93]",1.0,20
"11, [75, 79]",3.0,16
"61, [95, 96]",32.0,8
"13, [67, 71]",3.0,9
"4, [66, 68]",4.0,20
"7, [17, 20]",3.0,10
"19, [41, 44]",6.0,9
"3, [64, 66]",3.0,16
"16, [22, 25]",11.0,18
"14, [40, 43]",4.0,16
"163, [6, 7]",2.0,13
"3, [73, 74]",4.0,11
"57, [7, 7]",2.0,14
"4, [11, 17]",1.0,7
"5, [44, 47]",2.0,7
"132, [15, 18]",5.0,8
"1, [38, 38]",1.0,13
"2, [60, 62]",1.0,19
"158, [4, 5]",3.0,14
"43, [24, 28]",12.0,16
"37, [83, 87]",8.0,16
"4, [43, 45]",3.0,17
"19, [56, 59]",6.0,13
"17, [41, 46]",5.0,16
"5, [5, 9]",1.0,8
"8, [58, 60]",3.0,6
"84, [75, 78]",3.0,5
"4, [35, 36]",2.0,14
"127, [65, 67]",5.0,16
"1, [45, 49]",1.0,12
"78, [96, 99]",21.0,10
"61, [79, 80]",1.0,12
"2, [67, 69]",2.0,18
"53, [36, 39]",1.0,12
"12, [99, 99]",26.0,6
"3, [15, 18]",1.0,20
"1, [38, 40]",1.0,14
"5, [37, 42]",1.0,17
"138, [15, 16]",1.0,16
"10, [8, 11]",1.0,14
"22, [80, 82]",8.0,7
"32, [32, 35]",9.0,14
"1, [66, 66]",1.0,6
"38, [75, 80]",9.0,8
"21, [25, 28]",10.0,11
"6, [58, 61]",3.0,5
"5, [45, 49]",1.0,5
"153, [46, 48]",1.0,8
"2, [93, 98]",1.0,18
"8, [3, 6]",2.0,20
"166, [59, 64]",2.0,19
"85, [1, 7]",2.0,18
"13, [24, 30]",4.0,5
"20, [1, 3]",7.0,9
"4, [65, 67]",3.0,5
"9, [34, 38]",2.0,12
"4, [71, 75]",2.0,12
"11, [98, 98]",21.0,5
"65, [95, 98]",32.0,20
"15, [23, 27]",3.0,6
"11, [57, 60]",3.0,19
"62, [16, 19]",3.0,7
"8, [2, 5]",3.0,5
"103, [23, 27]",4.0,14
"191, [58, 61]",3.0,18
"102, [46, 49]",1.0,12
"158, [67, 71]",5.0,7
"4, [36, 40]",2.0,19
"87, [64, 65]",6.0,16
"7, [39, 40]",9.0,7
"1, [12, 14]",1.0,13
"14, [100, 100]",18.0,7
"5, [71, 75]",3.0,19
"1, [78, 79]",1.0,6
"45, [13, 16]",14.0,5
"1, [90, 94]",1.0,5
"7, [20, 23]",2.0,20
"1, [67, 70]",1.0,12
"11, [82, 87]",2.0,18
"11, [60, 60]",2.0,
"16, [53, 55]",8.0,
"194, [38, 39]",1.0,
"8, [37, 42]",2.0,
"188, [64, 64]",1.0,
"9, [98, 98]",12.0,
"11, [80, 85]",2.0,
"136, [35, 36]",1.0,
"1, [95, 97]",1.0,
"5, [79, 83]",1.0,
"41, [98, 100]",28.0,
"6, [62, 67]",1.0,
"110, [46, 51]",1.0,
"2, [79, 83]",1.0,
"15, [4, 8]",4.0,
"2, [55, 56]",1.0,
"142, [30, 30]",21.0,
"4, [7, 11]",2.0,
"13, [74, 78]",9.0,
"3, [11, 14]",1.0,
"2, [4, 6]",1.0,
"10, [97, 97]",19.0,
"3, [78, 82]",1.0,
"27, [14, 17]",9.0,
"17, [70, 74]",4.0,
"1, [65, 68]",1.0,
"20, [52, 54]",8.0,
"8, [19, 22]",3.0,
"1, [35, 37]",1.0,
"7, [68, 71]",3.0,
"7, [71, 74]",2.0,
"32, [52, 57]",9.0,
"181, [55, 57]",8.0,
"6, [43, 47]",3.0,
"7, [2, 5]",3.0,
"10, [18, 21]",3.0,
"92, [62, 65]",2.0,
"6, [36, 39]",2.0,
"2, [83, 85]",1.0,
"4, [36, 39]",2.0,
"78, [22, 22]",2.0,
"8, [59, 64]",2.0,
"54, [78, 79]",1.0,
"5, [12, 17]",1.0,
"8, [83, 84]",7.0,
"8, [50, 51]",8.0,
"3, [46, 48]",1.0,
"2, [81, 82]",2.0,
"17, [50, 52]",12.0,
"9, [5, 10]",3.0,
"2, [84, 85]",3.0,
"7, [67, 72]",2.0,
"2, [10, 13]",1.0,
"3, [100, 100]",3.0,
"12, [53, 55]",5.0,
"3, [78, 82]",1.0,
"3, [91, 94]",1.0,
"79, [31, 33]",7.0,
"101, [19, 20]",3.0,
"1, [44, 46]",1.0,
"3, [88, 91]",2.0,
"11, [58, 61]",3.0,
"11, [67, 72]",2.0,
"151, [27, 30]",2.0,
"8, [70, 72]",3.0,
"5, [69, 75]",2.0,
"2, [8, 11]",2.0,
"26, [84, 89]",6.0,
"3, [93, 95]",1.0,
"7, [52, 54]",3.0,
"5, [40, 43]",2.0,
"12, [22, 26]",3.0,
"42, [82, 84]",6.0,
"3, [46, 48]",1.0,
"37, [31, 37]",12.0,
"6, [37, 40]",2.0,
"29, [96, 96]",30.0,
"124, [56, 60]",4.0,
"4, [86, 89]",1.0,
"14, [40, 44]",4.0,
"1, [55, 58]",1.0,
"38, [13, 16]",16.0,
"3, [48, 52]",1.0,
"20, [87, 90]",5.0,
"5, [36, 41]",1.0,
"1, [45, 48]",1.0,
"24, [66, 70]",5.0,
"6, [84, 85]",4.0,
"26, [3, 9]",5.0,
"22, [51, 54]",11.0,
"4, [57, 60]",2.0,
"1, [61, 62]",2.0,
"69, [23, 28]",15.0,
"13, [1, 2]",7.0,
"2, [48, 49]",1.0,
"3, [34, 37]",2.0,
"4, [62, 64]",2.0,
"5, [52, 52]",5.0,
"16, [6, 6]",1.0,
"12, [74, 77]",3.0,
"3, [54, 57]",2.0,
"31, [97, 98]",29.0,
"3, [95, 99]",19.0,
"5, [34, 38]",2.0,
"1, [37, 38]",2.0,
"89, [1, 1]",6.0,
"5, [23, 24]",6.0,
"131, [74, 75]",4.0,
"1, [7, 10]",1.0,
"2, [16, 20]",1.0,
"6, [41, 44]",2.0,
"1, [77, 78]",1.0,
"20, [3, 9]",3.0,
"1, [50, 50]",1.0,
"4, [7, 10]",1.0,
"9, [4, 8]",3.0,
"163, [82, 84]",6.0,
"117, [48, 54]",1.0,
"2, [4, 7]",1.0,
"194, [86, 86]",5.0,
"28, [82, 85]",8.0,
"11, [80, 82]",9.0,
"5, [80, 85]",1.0,
"1, [47, 51]",1.0,
"2, [12, 17]",1.0,
"20, [75, 79]",6.0,
"32, [81, 86]",9.0,
"5, [91, 95]",1.0,
"3, [14, 15]",5.0,
"2, [35, 36]",2.0,
"30, [81, 84]",2.0,
"1, [54, 58]",1.0,
"115, [54, 54]",8.0,
"63, [24, 28]",13.0,
"6, [43, 48]",2.0,
"22, [20, 23]",2.0,
"2, [38, 42]",1.0,
"58, [32, 32]",1.0,
"2, [68, 70]",1.0,
"9, [53, 53]",10.0,
"1, [91, 94]",1.0,
"1, [54, 55]",1.0,
"6, [73, 74]",9.0,
"5, [31, 34]",3.0,
"2, [44, 49]",1.0,
"15, [31, 33]",5.0,
"9, [57, 60]",4.0,
"26, [73, 77]",6.0,
"27, [63, 69]",6.0,
"2, [16, 19]",2.0,
"8, [36, 41]",2.0,
"101, [95, 98]",30.0,
"91, [12, 15]",1.0,
"2, [85, 87]",2.0,
"27, [26, 29]",9.0,
"82, [42, 45]",4.0,
"2, [9, 13]",1.0,
"6, [54, 55]",4.0,
"5, [37, 41]",1.0,
"5, [20, 21]",3.0,
"21, [66, 69]",2.0,
"6, [44, 46]",2.0,
"63, [94, 97]",42.0,
"145, [69, 69]",2.0,
"5, [56, 60]",3.0,
"1, [85, 85]",2.0,
"4, [34, 37]",2.0,
"2, [79, 81]",1.0,
"15, [23, 28]",6.0,
"142, [96, 99]",24.0,
"10, [44, 49]",3.0,
"14, [80, 82]",1.0,
"18, [52, 55]",10.0,
"4, [47, 50]",1.0,
"2, [32, 33]",3.0,
"5, [16, 17]",5.0,
"171, [58, 61]",5.0,
"31, [74, 77]",5.0,
"108, [45, 49]",1.0,
"7, [88, 92]",3.0,
"7, [71, 72]",5.0,
"50, [1, 6]",7.0,
"2, [16, 17]",3.0,
"9, [84, 88]",3.0,
"194, [45, 48]",1.0,
"8, [6, 9]",3.0,
"38, [97, 100]",13.0,
"10, [52, 53]",11.0,
"8, [57, 60]",5.0,
"2, [74, 76]",2.0,
"2, [12, 18]",1.0,
"175, [62, 62]",2.0,
"13, [95, 98]",8.0,
"70, [45, 49]",1.0,
"56, [77, 77]",1.0,
"18, [29, 33]",5.0,
"48, [38, 39]",1.0,
"23, [25, 27]",11.0,
"8, [67, 70]",2.0,
"23, [22, 25]",15.0,
"80, [1, 20]",5.0,
"48, [54, 73]",3.0,
"73, [81, 100]",9.0,
"22, [41, 60]",2.0,
"16, [11, 30]",1.0,
"33, [7, 26]",3.0,
"8, [45, 64]",1.0,
"14, [38, 57]",1.0,
"104, [50, 69]",10.0,
