bidding_profile,contribution,demand
"18, [35, 38]",8.0,17
"17, [45, 48]",5.0,13
"9, [17, 21]",2.0,17
"15, [22, 27]",3.0,11
"1, [81, 81]",3.0,19
"17, [67, 73]",4.0,11
"10, [1, 2]",6.0,7
"4, [20, 24]",1.0,16
"11, [28, 33]",4.0,8
"4, [97, 100]",2.0,8
"1, [16, 19]",1.0,16
"33, [9, 14]",7.0,8
"137, [69, 71]",2.0,14
"2, [50, 53]",1.0,11
"16, [10, 13]",4.0,17
"50, [87, 93]",9.0,14
"4, [77, 78]",5.0,16
"268, [1, 4]",1.0,8
"24, [58, 60]",8.0,14
"52, [93, 94]",1.0,20
"28, [11, 13]",2.0,6
"22, [39, 43]",5.0,14
"5, [9, 11]",3.0,20
"3, [19, 23]",1.0,10
"18, [76, 78]",7.0,17
"3, [65, 69]",1.0,18
"168, [9, 10]",7.0,18
"2, [93, 95]",1.0,6
"24, [34, 37]",7.0,6
"19, [5, 7]",10.0,11
"113, [11, 14]",2.0,20
"4, [18, 23]",1.0,14
"19, [5, 7]",13.0,13
"3, [19, 20]",2.0,14
"5, [88, 91]",2.0,17
"35, [82, 85]",11.0,5
"2, [32, 34]",1.0,9
"3, [9, 11]",3.0,17
"12, [97, 98]",6.0,20
"5, [28, 32]",1.0,6
"19, [45, 49]",4.0,6
"13, [1, 5]",3.0,7
"1, [34, 37]",1.0,7
"7, [29, 31]",3.0,16
"10, [95, 98]",3.0,20
"5, [32, 37]",1.0,11
"102, [85, 88]",12.0,10
"4, [72, 77]",1.0,9
"193, [84, 84]",11.0,14
"8, [89, 92]",3.0,9
"18, [57, 58]",17.0,14
"1, [89, 91]",1.0,16
"3, [35, 38]",2.0,16
"17, [1, 4]",7.0,6
"10, [27, 29]",4.0,12
"168, [59, 60]",4.0,19
"4, [87, 90]",2.0,13
"9, [8, 9]",8.0,20
"1, [64, 67]",1.0,10
"8, [95, 99]",2.0,17
"1, [55, 58]",1.0,8
"3, [17, 19]",2.0,18
"15, [75, 78]",4.0,18
"3, [43, 45]",1.0,9
"3, [1, 2]",4.0,16
"34, [82, 88]",6.0,16
"279, [90, 92]",1.0,15
"1, [53, 56]",1.0,15
"51, [7, 13]",8.0,9
"161, [57, 60]",3.0,5
"31, [86, 92]",9.0,6
"2, [86, 90]",1.0,11
"12, [81, 84]",7.0,9
"1, [54, 56]",1.0,9
"2, [71, 73]",1.0,12
"275, [97, 100]",6.0,17
"33, [80, 85]",12.0,19
"3, [19, 21]",1.0,9
"6, [89, 93]",2.0,17
"5, [60, 64]",2.0,20
"206, [43, 47]",1.0,5
"28, [82, 87]",5.0,17
"4, [61, 61]",7.0,19
"5, [40, 46]",1.0,17
"5, [3, 7]",1.0,11
"4, [38, 42]",2.0,13
"145, [22, 23]",1.0,15
"15, [37, 40]",4.0,12
"3, [60, 60]",3.0,15
"30, [25, 30]",13.0,10
"4, [27, 29]",2.0,12
"6, [26, 27]",4.0,11
"108, [95, 95]",1.0,12
"5, [15, 21]",2.0,9
"129, [62, 66]",3.0,14
"2, [17, 22]",1.0,18
"146, [64, 66]",1.0,9
"47, [42, 47]",1.0,9
"12, [87, 88]",7.0,8
"1, [40, 40]",1.0,5
"28, [72, 74]",1.0,
"11, [65, 69]",3.0,
"36, [49, 54]",1.0,
"3, [81, 81]",11.0,
"4, [29, 32]",1.0,
"16, [79, 84]",3.0,
"3, [96, 96]",4.0,
"8, [21, 24]",4.0,
"2, [53, 56]",1.0,
"7, [61, 63]",5.0,
"10, [21, 24]",4.0,
"2, [3, 9]",1.0,
"6, [97, 100]",5.0,
"213, [72, 77]",1.0,
"6, [46, 51]",1.0,
"17, [59, 62]",5.0,
"3, [95, 95]",3.0,
"28, [68, 68]",4.0,
