bidding_profile,contribution,demand
"10, [49, 50]",13.0,20
"3, [37, 40]",1.0,19
"29, [95, 97]",26.0,16
"20, [37, 40]",5.0,10
"23, [76, 77]",33.0,8
"31, [64, 67]",11.0,13
"31, [69, 74]",6.0,20
"269, [68, 68]",6.0,12
"126, [75, 80]",39.0,5
"1, [45, 47]",1.0,9
"41, [77, 80]",11.0,18
"8, [7, 10]",6.0,10
"22, [65, 66]",12.0,20
"261, [69, 70]",13.0,17
"65, [74, 78]",30.0,6
"78, [69, 75]",12.0,9
"13, [61, 67]",3.0,11
"62, [5, 10]",12.0,18
"19, [22, 25]",14.0,20
"18, [46, 49]",6.0,17
"94, [61, 65]",24.0,9
"13, [78, 80]",10.0,18
"71, [17, 17]",32.0,5
"200, [29, 31]",16.0,20
"52, [28, 31]",13.0,17
"37, [26, 30]",13.0,13
"26, [46, 50]",9.0,10
"37, [61, 67]",6.0,16
"12, [57, 63]",20.0,10
"200, [47, 49]",1.0,6
"62, [95, 100]",22.0,11
"16, [41, 42]",8.0,12
"17, [74, 75]",19.0,6
"57, [94, 96]",25.0,9
"37, [93, 95]",22.0,8
"8, [7, 8]",5.0,16
"37, [34, 37]",15.0,12
"26, [11, 14]",10.0,11
"40, [85, 88]",11.0,11
"66, [15, 17]",23.0,20
"27, [76, 77]",38.0,9
"16, [70, 71]",8.0,17
"16, [10, 12]",7.0,19
"17, [91, 93]",15.0,14
"8, [34, 34]",15.0,8
"35, [89, 91]",12.0,20
"53, [1, 6]",13.0,18
"152, [45, 49]",17.0,12
"83, [36, 37]",4.0,18
"3, [33, 36]",2.0,8
"31, [65, 67]",18.0,12
"232, [37, 38]",5.0,14
"80, [41, 44]",1.0,14
"53, [28, 34]",13.0,7
"174, [47, 49]",8.0,11
"76, [56, 60]",18.0,17
"230, [99, 100]",6.0,17
"37, [54, 55]",21.0,16
"6, [7, 8]",9.0,13
"34, [72, 75]",22.0,9
"27, [16, 17]",27.0,10
"54, [89, 93]",11.0,11
"9, [70, 70]",17.0,7
"151, [48, 48]",3.0,14
"21, [72, 72]",23.0,6
"21, [88, 91]",14.0,19
"20, [10, 11]",6.0,9
"111, [6, 10]",24.0,9
"17, [94, 99]",3.0,15
"45, [95, 99]",4.0,9
"15, [88, 90]",3.0,6
"28, [8, 10]",28.0,5
"63, [93, 95]",25.0,9
"210, [7, 10]",11.0,5
"21, [91, 94]",8.0,8
"145, [78, 82]",43.0,14
"45, [23, 25]",21.0,20
"14, [34, 40]",5.0,17
"8, [88, 89]",6.0,7
"39, [57, 61]",16.0,6
"21, [39, 42]",7.0,9
"19, [22, 26]",8.0,15
"8, [97, 99]",5.0,9
"158, [62, 64]",22.0,19
"54, [42, 47]",15.0,6
"82, [75, 80]",34.0,20
"61, [7, 10]",29.0,17
"100, [78, 81]",38.0,18
"12, [66, 66]",12.0,15
"50, [12, 17]",14.0,13
"75, [79, 80]",50.0,5
"34, [43, 49]",7.0,7
"7, [31, 33]",6.0,16
"71, [6, 12]",20.0,10
"15, [59, 60]",16.0,17
"26, [70, 75]",10.0,17
"6, [1, 2]",3.0,8
"25, [7, 10]",19.0,17
"5, [10, 10]",13.0,12
"16, [14, 17]",6.0,12
"106, [5, 5]",23.0,
"97, [81, 83]",25.0,
"209, [65, 71]",12.0,
"20, [70, 74]",4.0,
"16, [96, 97]",10.0,
"23, [34, 37]",6.0,
"47, [55, 57]",17.0,
"17, [92, 93]",21.0,
"60, [59, 63]",18.0,
"6, [3, 5]",3.0,
"114, [70, 75]",20.0,
"23, [42, 45]",12.0,
"13, [66, 66]",19.0,
"42, [21, 24]",13.0,
"5, [99, 100]",3.0,
"38, [37, 40]",11.0,
"52, [73, 77]",30.0,
"187, [87, 93]",8.0,
"24, [13, 17]",8.0,
"132, [46, 47]",7.0,
"2, [54, 55]",1.0,
"192, [43, 45]",4.0,
"67, [50, 54]",21.0,
"5, [3, 3]",6.0,
"39, [2, 8]",6.0,
"31, [73, 75]",16.0,
"13, [3, 4]",12.0,
"37, [74, 79]",12.0,
"233, [37, 40]",4.0,
"19, [5, 6]",15.0,
"134, [54, 60]",28.0,
"11, [61, 63]",4.0,
"70, [60, 65]",21.0,
"17, [55, 59]",8.0,
"30, [35, 39]",13.0,
"195, [86, 88]",13.0,
"56, [20, 22]",16.0,
"195, [76, 80]",6.0,
"1, [44, 44]",1.0,
"2, [12, 12]",8.0,
