bidding_profile,contribution,demand
"43, [64, 69]",8.0,5
"47, [45, 48]",15.0,5
"11, [97, 99]",4.0,9
"10, [3, 7]",3.0,7
"33, [93, 98]",6.0,15
"18, [63, 68]",5.0,11
"2, [18, 19]",1.0,15
"10, [25, 27]",10.0,5
"13, [43, 43]",17.0,6
"21, [37, 40]",6.0,20
"10, [62, 66]",2.0,9
"46, [85, 90]",9.0,10
"29, [1, 5]",3.0,9
"18, [74, 76]",8.0,18
"19, [4, 9]",6.0,7
"91, [75, 78]",3.0,6
"79, [31, 32]",7.0,15
"24, [30, 32]",12.0,12
"18, [35, 37]",9.0,15
"40, [24, 27]",14.0,11
"44, [83, 87]",19.0,13
"17, [40, 43]",11.0,20
"6, [11, 15]",2.0,11
"18, [2, 4]",7.0,11
"72, [1, 5]",1.0,12
"31, [61, 62]",3.0,19
"17, [38, 40]",8.0,9
"19, [93, 96]",5.0,9
"8, [79, 83]",5.0,18
"10, [60, 64]",2.0,19
"15, [24, 27]",8.0,20
"57, [87, 88]",3.0,17
"67, [5, 9]",6.0,8
"8, [41, 42]",4.0,8
"6, [54, 56]",5.0,17
"13, [30, 36]",3.0,10
"4, [10, 11]",5.0,13
"23, [27, 30]",11.0,14
"8, [38, 41]",5.0,8
"15, [73, 79]",6.0,6
"28, [26, 32]",5.0,11
"35, [7, 11]",3.0,10
"9, [27, 32]",3.0,5
"11, [23, 25]",4.0,18
"8, [93, 96]",6.0,10
"3, [42, 44]",10.0,10
"17, [77, 81]",4.0,9
"29, [22, 25]",4.0,10
"14, [54, 59]",4.0,16
"1, [76, 76]",4.0,16
"20, [67, 68]",13.0,6
"16, [73, 77]",10.0,14
"50, [57, 61]",6.0,17
"18, [66, 72]",3.0,13
"4, [1, 4]",1.0,6
"28, [24, 27]",11.0,13
"21, [42, 45]",13.0,20
"12, [5, 7]",4.0,14
"11, [67, 67]",6.0,10
"12, [12, 17]",5.0,12
"6, [78, 79]",4.0,7
"1, [100, 100]",5.0,6
"13, [68, 69]",12.0,13
"7, [52, 55]",2.0,16
"1, [8, 9]",2.0,20
"44, [67, 71]",14.0,18
"69, [44, 49]",14.0,18
"15, [52, 54]",7.0,10
"33, [11, 13]",12.0,6
"27, [40, 42]",10.0,12
"38, [42, 44]",16.0,20
"72, [62, 67]",6.0,6
"16, [14, 17]",10.0,20
"16, [7, 12]",3.0,13
"3, [87, 91]",2.0,6
"23, [46, 48]",12.0,7
"39, [64, 67]",2.0,14
"4, [8, 14]",2.0,17
"48, [65, 69]",10.0,10
"37, [84, 86]",15.0,14
"32, [74, 79]",10.0,6
"12, [34, 37]",3.0,8
"14, [78, 80]",5.0,19
"14, [91, 93]",5.0,11
"5, [53, 58]",2.0,7
"14, [96, 99]",6.0,18
"21, [29, 34]",6.0,13
"9, [64, 67]",5.0,15
"5, [1, 3]",3.0,5
"19, [64, 67]",7.0,16
"2, [9, 13]",1.0,16
"89, [22, 24]",1.0,20
"6, [8, 12]",2.0,5
"3, [95, 100]",1.0,14
"15, [19, 22]",6.0,18
"15, [37, 42]",5.0,17
"40, [73, 77]",11.0,14
"18, [12, 15]",9.0,8
"14, [27, 30]",4.0,10
"18, [91, 97]",5.0,13
"28, [35, 37]",10.0,
"8, [51, 54]",3.0,
"3, [2, 2]",3.0,
"47, [43, 49]",10.0,
"22, [53, 57]",5.0,
"8, [57, 61]",4.0,
"23, [27, 29]",9.0,
"22, [46, 48]",16.0,
"7, [95, 98]",3.0,
"15, [58, 61]",5.0,
"35, [92, 96]",8.0,
"18, [92, 95]",6.0,
"24, [16, 20]",14.0,
"46, [96, 100]",5.0,
"73, [85, 91]",11.0,
"19, [61, 64]",5.0,
"22, [39, 43]",5.0,
"60, [20, 23]",9.0,
"3, [61, 64]",1.0,
"2, [81, 84]",2.0,
"47, [21, 24]",10.0,
"5, [31, 35]",3.0,
"26, [25, 28]",7.0,
"87, [19, 19]",1.0,
"33, [35, 38]",10.0,
"41, [10, 14]",9.0,
"42, [67, 72]",7.0,
"28, [65, 67]",11.0,
"4, [100, 100]",11.0,
"4, [69, 69]",8.0,
"3, [34, 38]",7.0,
"1, [61, 62]",2.0,
"3, [4, 8]",2.0,
"4, [59, 64]",1.0,
"13, [95, 100]",4.0,
"8, [29, 29]",11.0,
"87, [44, 48]",18.0,
"3, [15, 15]",10.0,
"61, [89, 92]",4.0,
"7, [84, 88]",4.0,
"23, [83, 87]",18.0,
"13, [5, 7]",7.0,
"21, [76, 76]",3.0,
"6, [15, 19]",2.0,
"4, [38, 42]",1.0,
"6, [76, 78]",3.0,
"3, [56, 59]",1.0,
"1, [1, 1]",2.0,
"41, [40, 45]",10.0,
"64, [99, 100]",9.0,
"69, [9, 14]",9.0,
"8, [78, 79]",4.0,
"14, [98, 100]",6.0,
"7, [88, 89]",5.0,
"88, [73, 76]",8.0,
"23, [93, 96]",7.0,
"93, [11, 14]",9.0,
"7, [60, 66]",1.0,
"8, [96, 99]",3.0,
"21, [70, 74]",7.0,
"37, [98, 100]",5.0,
"56, [28, 33]",3.0,
"13, [40, 41]",11.0,
"14, [24, 28]",3.0,
"33, [54, 59]",7.0,
"8, [56, 57]",9.0,
"3, [15, 16]",2.0,
"6, [34, 36]",2.0,
"25, [90, 95]",6.0,
"2, [50, 50]",7.0,
"2, [2, 6]",1.0,
"16, [85, 88]",4.0,
"16, [73, 76]",9.0,
"54, [32, 38]",10.0,
"8, [14, 15]",7.0,
"7, [15, 19]",3.0,
"19, [89, 92]",5.0,
"37, [1, 4]",1.0,
"28, [46, 49]",17.0,
"59, [35, 37]",4.0,
"72, [19, 22]",6.0,
"57, [41, 45]",13.0,
"40, [26, 31]",8.0,
"94, [31, 37]",4.0,
"53, [11, 12]",3.0,
"5, [29, 33]",2.0,
"10, [40, 42]",8.0,
"53, [65, 69]",6.0,
"25, [56, 61]",8.0,
"9, [1, 4]",1.0,
"11, [95, 97]",4.0,
"2, [28, 28]",2.0,
"7, [46, 46]",11.0,
"19, [23, 27]",7.0,
"8, [29, 31]",5.0,
"18, [21, 24]",10.0,
"5, [2, 8]",1.0,
"8, [52, 57]",3.0,
"3, [75, 75]",4.0,
"8, [12, 13]",6.0,
"7, [34, 37]",2.0,
"8, [18, 21]",3.0,
"49, [42, 45]",16.0,
"93, [38, 42]",8.0,
"73, [70, 75]",8.0,
"25, [81, 85]",5.0,
"2, [19, 24]",1.0,
"10, [58, 60]",4.0,
"4, [89, 92]",1.0,
"8, [42, 42]",9.0,
"93, [92, 94]",7.0,
"11, [9, 11]",9.0,
"8, [64, 65]",7.0,
"43, [95, 98]",4.0,
"20, [61, 66]",5.0,
"39, [15, 21]",7.0,
"4, [27, 31]",1.0,
"5, [3, 5]",5.0,
"6, [99, 100]",6.0,
"16, [74, 78]",5.0,
"13, [34, 37]",5.0,
"15, [41, 45]",3.0,
"44, [83, 87]",18.0,
"19, [36, 39]",4.0,
"5, [31, 37]",2.0,
"42, [87, 88]",1.0,
"14, [51, 53]",8.0,
"52, [28, 31]",11.0,
"5, [37, 39]",2.0,
"5, [32, 36]",1.0,
"5, [88, 89]",6.0,
"10, [32, 35]",5.0,
"9, [7, 10]",3.0,
"14, [49, 52]",4.0,
"4, [95, 99]",1.0,
"10, [63, 65]",6.0,
"2, [1, 3]",2.0,
"6, [1, 3]",2.0,
"22, [84, 87]",1.0,
"3, [41, 43]",2.0,
"9, [4, 7]",5.0,
"14, [64, 67]",5.0,
"3, [66, 68]",1.0,
"10, [55, 57]",6.0,
"12, [97, 100]",4.0,
"29, [69, 71]",15.0,
"11, [39, 40]",7.0,
"20, [57, 59]",7.0,
"8, [22, 22]",11.0,
"1, [25, 27]",1.0,
"35, [46, 51]",6.0,
"6, [1, 4]",4.0,
"21, [66, 70]",11.0,
"33, [11, 16]",9.0,
"21, [51, 54]",6.0,
"14, [58, 59]",9.0,
"22, [15, 17]",11.0,
"31, [41, 43]",12.0,
"3, [87, 91]",1.0,
"6, [92, 94]",2.0,
"8, [85, 87]",6.0,
"6, [33, 36]",2.0,
"15, [68, 71]",6.0,
"17, [11, 14]",8.0,
"3, [36, 42]",1.0,
"10, [42, 44]",4.0,
"37, [29, 33]",9.0,
"20, [48, 51]",12.0,
"32, [22, 27]",7.0,
"90, [27, 29]",1.0,
"31, [23, 27]",12.0,
"9, [85, 90]",6.0,
"42, [45, 51]",11.0,
"41, [35, 37]",5.0,
"12, [3, 8]",6.0,
"88, [44, 46]",19.0,
"13, [39, 42]",10.0,
"11, [31, 33]",9.0,
"12, [87, 88]",1.0,
"70, [13, 18]",12.0,
"10, [92, 93]",9.0,
"27, [16, 19]",11.0,
"10, [33, 34]",8.0,
"22, [42, 45]",11.0,
"54, [97, 100]",8.0,
"59, [8, 13]",6.0,
"25, [47, 49]",17.0,
"32, [41, 45]",11.0,
"1, [56, 56]",1.0,
"9, [19, 22]",5.0,
"74, [8, 10]",4.0,
"57, [65, 69]",4.0,
"12, [73, 77]",4.0,
"87, [36, 36]",1.0,
"14, [53, 57]",3.0,
"12, [2, 5]",4.0,
"6, [18, 19]",3.0,
"2, [81, 84]",1.0,
"2, [60, 61]",2.0,
"34, [43, 44]",18.0,
