bidding_profile,contribution,demand
"6, [62, 66]",4.0,20
"146, [81, 85]",6.0,11
"20, [97, 99]",11.0,6
"6, [67, 70]",2.0,17
"4, [87, 88]",2.0,10
"5, [45, 47]",3.0,11
"51, [40, 42]",1.0,8
"72, [7, 12]",2.0,19
"3, [82, 82]",4.0,6
"4, [87, 92]",1.0,11
"24, [1, 3]",11.0,8
"14, [32, 35]",6.0,11
"16, [23, 28]",4.0,18
"198, [86, 90]",1.0,11
"3, [34, 35]",3.0,9
"22, [53, 56]",9.0,15
"43, [54, 58]",10.0,16
"13, [72, 74]",5.0,17
"6, [47, 48]",5.0,20
"12, [46, 49]",5.0,15
"4, [60, 62]",4.0,7
"3, [93, 94]",2.0,5
"10, [30, 34]",4.0,5
"1, [44, 44]",3.0,15
"6, [10, 13]",3.0,17
"24, [65, 71]",6.0,7
"20, [71, 77]",4.0,18
"4, [61, 64]",3.0,20
"10, [14, 16]",4.0,11
"2, [100, 100]",8.0,11
"15, [57, 59]",7.0,12
"17, [39, 44]",4.0,8
"11, [10, 13]",3.0,18
"3, [55, 56]",2.0,6
"73, [85, 85]",1.0,16
"47, [20, 21]",6.0,16
"9, [19, 21]",4.0,12
"2, [86, 88]",2.0,18
"2, [23, 24]",2.0,5
"56, [73, 75]",5.0,10
"10, [17, 23]",2.0,11
"13, [54, 57]",4.0,18
"196, [29, 31]",11.0,5
"29, [82, 87]",5.0,6
"2, [42, 43]",1.0,8
"12, [66, 71]",2.0,5
"6, [17, 19]",3.0,10
"133, [47, 49]",5.0,13
"1, [13, 13]",5.0,14
"86, [12, 17]",4.0,13
"25, [58, 62]",6.0,10
"6, [85, 88]",2.0,18
"85, [28, 30]",19.0,16
"20, [38, 39]",10.0,11
"25, [69, 73]",7.0,8
"8, [31, 33]",3.0,18
"7, [90, 93]",2.0,19
"4, [92, 94]",2.0,18
"17, [18, 22]",4.0,8
"12, [60, 63]",4.0,14
"14, [66, 71]",6.0,5
"6, [15, 17]",3.0,15
"14, [97, 100]",7.0,12
"9, [3, 5]",3.0,11
"4, [62, 67]",1.0,18
"9, [82, 83]",6.0,11
"5, [3, 5]",4.0,14
"36, [25, 26]",4.0,14
"3, [19, 22]",2.0,18
"3, [14, 19]",1.0,18
"58, [27, 30]",18.0,15
"3, [50, 50]",3.0,17
"12, [9, 14]",2.0,19
"1, [80, 80]",1.0,15
"19, [46, 51]",5.0,5
"35, [55, 58]",4.0,8
"14, [59, 63]",3.0,20
"2, [81, 81]",3.0,5
"11, [31, 32]",6.0,19
"18, [59, 63]",4.0,8
"35, [65, 71]",5.0,17
"15, [67, 69]",9.0,8
"13, [4, 8]",6.0,19
"7, [48, 52]",2.0,16
"198, [85, 89]",1.0,20
"20, [38, 42]",6.0,14
"7, [60, 61]",4.0,9
"9, [8, 13]",3.0,7
"9, [50, 53]",3.0,12
"15, [54, 56]",8.0,6
"5, [79, 84]",1.0,14
"14, [82, 84]",6.0,15
"2, [42, 44]",1.0,18
"9, [30, 32]",8.0,18
"9, [98, 100]",4.0,8
"21, [10, 16]",3.0,10
"13, [41, 46]",3.0,20
"1, [34, 38]",1.0,10
"48, [20, 26]",3.0,7
"40, [96, 100]",2.0,11
"4, [34, 39]",1.0,
"108, [84, 87]",2.0,
"6, [43, 44]",3.0,
"33, [4, 9]",6.0,
"8, [6, 11]",4.0,
"36, [21, 26]",7.0,
"16, [62, 65]",4.0,
"12, [2, 4]",4.0,
"4, [83, 85]",4.0,
"145, [91, 95]",3.0,
"78, [6, 8]",7.0,
"148, [1, 2]",9.0,
"10, [73, 78]",2.0,
"12, [90, 91]",1.0,
"5, [61, 65]",1.0,
"5, [69, 71]",5.0,
"1, [37, 37]",1.0,
"43, [30, 36]",10.0,
"81, [64, 68]",4.0,
"194, [3, 5]",4.0,
"15, [36, 40]",3.0,
"14, [46, 50]",3.0,
"7, [77, 83]",3.0,
"170, [27, 32]",30.0,
"6, [49, 52]",2.0,
"19, [94, 98]",4.0,
"87, [66, 69]",8.0,
"13, [12, 15]",6.0,
"146, [70, 72]",8.0,
"9, [11, 17]",2.0,
"17, [30, 32]",8.0,
"8, [41, 43]",3.0,
"15, [63, 65]",5.0,
"5, [99, 99]",9.0,
"117, [32, 32]",7.0,
"12, [66, 71]",3.0,
"54, [69, 72]",10.0,
"25, [1, 3]",9.0,
"5, [94, 97]",3.0,
"3, [56, 56]",3.0,
"68, [36, 42]",3.0,
"1, [90, 94]",1.0,
"4, [51, 54]",3.0,
"6, [44, 46]",3.0,
"12, [82, 87]",3.0,
"6, [70, 73]",5.0,
"2, [91, 92]",3.0,
"13, [19, 23]",3.0,
"168, [75, 78]",3.0,
"11, [75, 78]",5.0,
"2, [92, 93]",2.0,
"5, [68, 73]",1.0,
"17, [61, 66]",4.0,
"16, [77, 83]",3.0,
"25, [55, 58]",10.0,
"163, [60, 63]",3.0,
"24, [8, 9]",3.0,
"79, [11, 13]",5.0,
"14, [87, 91]",3.0,
"15, [60, 64]",3.0,
"118, [67, 73]",6.0,
"17, [16, 19]",5.0,
"4, [88, 89]",3.0,
"13, [20, 26]",5.0,
"60, [83, 87]",3.0,
"197, [98, 100]",12.0,
"10, [33, 38]",4.0,
"5, [92, 95]",3.0,
"41, [30, 36]",10.0,
"37, [70, 73]",11.0,
"10, [32, 36]",3.0,
"26, [43, 47]",2.0,
"5, [16, 19]",1.0,
"9, [64, 66]",4.0,
"3, [42, 43]",4.0,
"3, [51, 51]",4.0,
"9, [54, 55]",9.0,
"18, [74, 77]",5.0,
"5, [57, 59]",2.0,
"12, [76, 80]",4.0,
