bidding_profile,contribution,demand
"8, [73, 75]",3.0,15
"6, [33, 37]",2.0,5
"59, [82, 87]",6.0,16
"3, [55, 57]",2.0,18
"24, [36, 41]",6.0,19
"1, [64, 67]",1.0,10
"41, [93, 98]",9.0,11
"20, [40, 41]",7.0,20
"11, [6, 10]",6.0,15
"14, [28, 30]",5.0,18
"3, [14, 17]",1.0,12
"4, [64, 68]",2.0,13
"6, [1, 3]",3.0,13
"23, [69, 75]",9.0,11
"2, [24, 24]",2.0,13
"3, [47, 47]",3.0,11
"3, [20, 20]",3.0,19
"1, [41, 41]",1.0,9
"43, [51, 55]",9.0,15
"36, [25, 29]",1.0,5
"64, [56, 61]",1.0,11
"6, [73, 78]",1.0,16
"2, [63, 63]",2.0,17
"11, [59, 65]",2.0,15
"1, [96, 98]",1.0,7
"53, [85, 86]",5.0,13
"13, [67, 72]",5.0,7
"15, [89, 93]",3.0,9
"31, [91, 94]",8.0,12
"7, [89, 91]",3.0,7
"6, [58, 63]",2.0,10
"24, [62, 67]",4.0,9
"6, [58, 64]",2.0,20
"7, [1, 5]",2.0,16
"4, [41, 42]",7.0,20
"92, [22, 26]",3.0,15
"13, [79, 82]",5.0,14
"18, [52, 57]",3.0,15
"8, [81, 83]",3.0,20
"2, [96, 97]",4.0,16
"27, [62, 64]",5.0,12
"2, [75, 75]",4.0,11
"1, [25, 27]",1.0,5
"15, [78, 78]",2.0,7
"6, [88, 91]",3.0,20
"29, [66, 68]",15.0,14
"6, [17, 20]",4.0,6
"92, [11, 15]",1.0,19
"2, [6, 7]",2.0,15
"81, [71, 72]",8.0,6
"44, [41, 43]",1.0,14
"43, [92, 97]",16.0,17
"4, [4, 4]",11.0,5
"65, [62, 66]",1.0,16
"10, [41, 44]",3.0,20
"19, [11, 16]",6.0,6
"27, [61, 66]",5.0,8
"7, [26, 27]",4.0,12
"69, [15, 17]",1.0,7
"27, [20, 24]",3.0,13
"2, [15, 21]",1.0,5
"35, [57, 60]",2.0,9
"2, [1, 1]",5.0,19
"6, [10, 13]",4.0,12
"20, [22, 26]",4.0,16
"57, [29, 31]",6.0,16
"20, [61, 67]",4.0,13
"12, [72, 76]",5.0,12
"11, [29, 31]",6.0,16
"15, [18, 21]",6.0,9
"12, [45, 45]",14.0,9
"6, [22, 27]",1.0,14
"3, [28, 31]",1.0,16
"6, [30, 32]",2.0,14
"11, [50, 53]",1.0,12
"18, [24, 28]",1.0,7
"57, [89, 93]",5.0,18
"63, [91, 96]",15.0,13
"10, [78, 82]",2.0,14
"32, [73, 79]",5.0,15
"65, [54, 57]",1.0,17
"25, [45, 49]",9.0,8
"16, [35, 36]",8.0,14
"2, [13, 15]",1.0,12
"3, [48, 53]",1.0,9
"18, [20, 24]",5.0,15
"10, [97, 98]",1.0,13
"4, [15, 19]",1.0,11
"19, [73, 76]",7.0,12
"11, [10, 16]",2.0,15
"12, [1, 4]",5.0,15
"4, [63, 66]",1.0,16
"3, [21, 26]",1.0,17
"11, [74, 78]",3.0,18
"49, [52, 54]",3.0,18
"1, [38, 42]",1.0,8
"12, [39, 41]",8.0,12
"1, [38, 41]",1.0,14
"3, [58, 59]",2.0,9
"19, [30, 35]",4.0,6
"8, [45, 46]",8.0,
"6, [1, 6]",1.0,
"9, [30, 34]",4.0,
"12, [82, 86]",4.0,
"2, [2, 4]",1.0,
"2, [23, 24]",1.0,
"21, [90, 92]",16.0,
"16, [52, 56]",4.0,
"3, [11, 16]",1.0,
"1, [31, 34]",1.0,
"11, [8, 11]",3.0,
"3, [95, 97]",1.0,
"6, [56, 58]",2.0,
"3, [39, 44]",1.0,
"64, [92, 96]",14.0,
"13, [17, 20]",9.0,
"16, [91, 95]",8.0,
"71, [46, 50]",1.0,
"21, [95, 99]",6.0,
"2, [42, 44]",1.0,
"7, [21, 24]",3.0,
"43, [67, 70]",11.0,
"27, [17, 21]",12.0,
"6, [52, 54]",4.0,
"7, [79, 82]",4.0,
"5, [55, 59]",2.0,
"74, [98, 98]",1.0,
"25, [78, 80]",5.0,
"5, [42, 46]",1.0,
"1, [59, 62]",1.0,
"6, [35, 36]",3.0,
"34, [15, 15]",1.0,
"79, [21, 25]",2.0,
"8, [70, 73]",3.0,
"2, [78, 79]",1.0,
"54, [93, 99]",13.0,
"10, [2, 4]",5.0,
"2, [58, 59]",2.0,
"16, [19, 23]",5.0,
"93, [92, 96]",10.0,
"84, [45, 47]",3.0,
"3, [26, 28]",1.0,
"3, [13, 16]",1.0,
"1, [18, 18]",4.0,
"18, [26, 30]",4.0,
"76, [95, 100]",3.0,
"55, [8, 12]",3.0,
"6, [47, 49]",2.0,
"7, [8, 11]",3.0,
"20, [18, 21]",7.0,
"3, [98, 99]",3.0,
"4, [14, 19]",1.0,
"2, [18, 18]",7.0,
"33, [1, 7]",5.0,
"11, [42, 46]",4.0,
"10, [47, 50]",4.0,
"3, [65, 67]",1.0,
"2, [48, 49]",1.0,
"5, [1, 5]",2.0,
"14, [3, 7]",3.0,
"93, [52, 58]",4.0,
"4, [33, 36]",1.0,
"6, [23, 29]",2.0,
"14, [48, 51]",1.0,
"7, [6, 9]",3.0,
"8, [41, 46]",4.0,
"4, [78, 80]",2.0,
"60, [38, 42]",1.0,
"5, [47, 49]",4.0,
"4, [95, 97]",2.0,
"1, [50, 52]",1.0,
"10, [68, 69]",9.0,
"18, [69, 72]",8.0,
"2, [83, 86]",2.0,
"7, [21, 24]",4.0,
"9, [74, 79]",2.0,
"11, [78, 82]",4.0,
"31, [48, 48]",1.0,
"3, [57, 60]",1.0,
"5, [7, 10]",2.0,
"19, [84, 88]",8.0,
"4, [74, 76]",3.0,
"7, [80, 83]",5.0,
