bidding_profile,contribution,demand
"55, [71, 73]",11.0,5
"1, [75, 77]",1.0,13
"50, [64, 69]",9.0,14
"3, [54, 54]",3.0,20
"5, [11, 15]",1.0,19
"269, [45, 48]",4.0,16
"1, [40, 44]",1.0,16
"8, [57, 59]",4.0,13
"14, [53, 57]",4.0,8
"4, [67, 72]",1.0,20
"9, [35, 39]",3.0,20
"4, [60, 63]",1.0,8
"20, [36, 42]",3.0,8
"8, [80, 82]",8.0,14
"3, [16, 19]",1.0,15
"15, [44, 47]",4.0,14
"13, [18, 24]",3.0,11
"5, [58, 61]",3.0,17
"4, [41, 44]",2.0,13
"16, [2, 5]",4.0,6
"37, [53, 57]",10.0,8
"7, [18, 20]",4.0,13
"1, [7, 9]",1.0,5
"81, [16, 16]",1.0,7
"3, [5, 6]",3.0,10
"168, [20, 25]",5.0,18
"1, [30, 30]",2.0,6
"2, [23, 28]",1.0,12
"169, [2, 4]",2.0,14
"1, [14, 15]",2.0,10
"21, [80, 84]",11.0,13
"2, [25, 27]",1.0,10
"226, [42, 43]",1.0,19
"17, [80, 82]",11.0,7
"7, [40, 44]",2.0,20
"15, [6, 11]",3.0,17
"4, [37, 40]",2.0,18
"15, [53, 56]",9.0,10
"12, [4, 10]",4.0,10
"130, [64, 66]",11.0,19
"3, [49, 51]",1.0,5
"7, [20, 25]",2.0,20
"2, [52, 54]",1.0,16
"3, [23, 26]",1.0,19
"2, [56, 58]",1.0,7
"8, [57, 60]",2.0,12
"10, [21, 22]",5.0,19
"41, [79, 82]",12.0,5
"9, [78, 83]",3.0,15
"1, [7, 9]",1.0,19
"14, [28, 31]",6.0,11
"5, [14, 16]",4.0,6
"10, [26, 28]",10.0,18
"6, [39, 41]",2.0,13
"6, [18, 21]",2.0,6
"151, [27, 31]",9.0,17
"32, [80, 84]",9.0,20
"10, [68, 72]",3.0,5
"20, [48, 53]",4.0,17
"4, [27, 28]",5.0,9
"160, [76, 78]",1.0,18
"17, [10, 11]",16.0,8
"6, [26, 27]",7.0,19
"40, [34, 38]",8.0,7
"3, [7, 9]",1.0,12
"56, [80, 85]",11.0,13
"186, [47, 49]",1.0,5
"3, [37, 39]",3.0,15
"2, [16, 17]",2.0,13
"130, [56, 59]",1.0,11
"2, [25, 29]",1.0,18
"269, [25, 31]",1.0,14
"5, [49, 50]",3.0,5
"4, [29, 34]",2.0,6
"89, [39, 42]",1.0,10
"83, [32, 34]",3.0,14
"14, [26, 28]",10.0,9
