bidding_profile,contribution,demand
"4, [66, 68]",2.0,16
"2, [30, 33]",2.0,8
"203, [47, 50]",2.0,10
"17, [38, 40]",6.0,19
"229, [74, 75]",5.0,7
"1, [34, 36]",1.0,6
"192, [20, 20]",1.0,8
"9, [46, 48]",8.0,20
"8, [49, 52]",2.0,18
"35, [35, 40]",1.0,6
"3, [27, 31]",1.0,8
"92, [68, 70]",1.0,8
"5, [71, 77]",1.0,11
"1, [30, 31]",2.0,14
"2, [75, 78]",2.0,11
"2, [33, 36]",1.0,7
"142, [73, 76]",6.0,6
"5, [20, 25]",1.0,16
"10, [58, 61]",4.0,8
"70, [51, 56]",2.0,17
"171, [14, 19]",2.0,12
"207, [17, 19]",1.0,12
"217, [36, 38]",2.0,12
"14, [39, 41]",5.0,11
"155, [52, 56]",1.0,17
"24, [38, 43]",1.0,5
"222, [9, 9]",1.0,13
"7, [41, 46]",2.0,13
"10, [22, 26]",1.0,10
"109, [41, 46]",2.0,19
"94, [83, 85]",5.0,12
"3, [77, 79]",2.0,5
"4, [19, 21]",3.0,8
"10, [63, 65]",4.0,5
"28, [68, 72]",10.0,16
"3, [32, 36]",2.0,11
"3, [22, 27]",1.0,16
"20, [19, 22]",10.0,8
"4, [41, 43]",4.0,9
"5, [32, 38]",1.0,10
"9, [1, 6]",7.0,13
"12, [77, 83]",3.0,9
"65, [21, 22]",1.0,13
"187, [48, 53]",4.0,12
"6, [19, 25]",1.0,14
"17, [25, 30]",3.0,20
"2, [55, 57]",1.0,9
"7, [30, 33]",2.0,13
"3, [13, 15]",2.0,6
"3, [13, 19]",1.0,14
"14, [62, 65]",4.0,8
"2, [67, 69]",2.0,5
"4, [42, 46]",1.0,5
"14, [46, 48]",8.0,5
"29, [39, 43]",6.0,5
"18, [62, 65]",5.0,13
"132, [2, 2]",3.0,14
"4, [71, 74]",3.0,5
"16, [71, 76]",6.0,19
"2, [78, 79]",1.0,13
"125, [55, 58]",1.0,20
"4, [79, 84]",1.0,7
"179, [24, 25]",1.0,19
"11, [65, 70]",2.0,18
"216, [26, 28]",5.0,12
"40, [56, 60]",8.0,12
"4, [28, 29]",4.0,9
"4, [71, 72]",4.0,19
