bidding_profile,contribution,demand
"17, [62, 66]",7.0,19
"14, [81, 85]",3.0,13
"4, [43, 45]",4.0,17
"45, [29, 30]",3.0,16
"3, [45, 47]",2.0,13
"87, [40, 42]",4.0,10
"18, [7, 12]",4.0,13
"96, [82, 82]",1.0,5
"11, [76, 81]",2.0,20
"64, [1, 3]",7.0,9
"15, [32, 35]",5.0,13
"3, [23, 28]",1.0,16
"99, [72, 76]",6.0,6
"101, [34, 35]",2.0,7
"96, [53, 56]",1.0,6
"13, [54, 58]",4.0,10
"10, [72, 74]",5.0,19
"2, [47, 48]",1.0,15
"3, [46, 49]",1.0,10
"72, [60, 62]",3.0,12
"2, [74, 75]",3.0,10
"9, [30, 34]",2.0,11
"3, [44, 44]",3.0,15
"12, [10, 13]",3.0,17
"12, [65, 71]",2.0,17
"17, [71, 77]",3.0,9
"3, [61, 64]",1.0,10
"3, [14, 16]",2.0,20
"41, [3, 6]",1.0,20
"2, [82, 84]",1.0,17
"36, [39, 44]",6.0,20
"21, [10, 13]",6.0,5
"10, [55, 56]",5.0,14
"49, [85, 85]",49.0,16
"2, [20, 21]",2.0,14
"5, [19, 21]",2.0,8
"2, [46, 47]",1.0,10
"1, [65, 66]",1.0,17
"9, [73, 75]",3.0,6
"30, [17, 23]",6.0,13
"5, [54, 57]",3.0,9
"9, [29, 31]",1.0,12
"68, [82, 85]",1.0,7
"6, [42, 43]",4.0,8
"11, [66, 71]",2.0,11
"43, [17, 19]",6.0,7
"3, [47, 49]",2.0,7
"1, [13, 13]",1.0,16
"10, [12, 17]",3.0,11
"8, [58, 62]",2.0,17
"3, [78, 81]",1.0,8
"27, [28, 30]",11.0,9
"9, [38, 39]",10.0,10
"60, [69, 73]",10.0,16
"68, [31, 33]",14.0,6
"88, [49, 51]",7.0,17
"7, [72, 73]",5.0,6
"91, [55, 59]",1.0,12
"17, [51, 53]",6.0,12
"2, [64, 65]",1.0,20
"11, [20, 23]",5.0,15
"2, [3, 5]",1.0,11
"26, [62, 67]",5.0,9
"1, [82, 83]",1.0,18
"1, [3, 5]",1.0,13
"50, [25, 26]",42.0,18
"107, [19, 22]",5.0,6
"6, [14, 19]",1.0,9
"14, [27, 30]",5.0,20
"2, [50, 50]",7.0,15
"40, [9, 14]",14.0,20
"2, [80, 80]",4.0,14
"12, [46, 51]",2.0,18
"2, [55, 58]",1.0,13
"9, [59, 63]",3.0,6
"71, [81, 81]",4.0,9
"5, [31, 32]",4.0,13
"8, [59, 63]",3.0,18
"11, [65, 71]",2.0,11
"2, [67, 69]",2.0,15
"24, [4, 8]",6.0,5
"24, [48, 52]",10.0,14
"7, [46, 50]",2.0,14
"6, [43, 48]",1.0,9
"3, [20, 20]",4.0,18
"3, [83, 85]",1.0,
"11, [50, 53]",5.0,
"3, [54, 56]",1.0,
"3, [79, 84]",1.0,
"1, [82, 84]",1.0,
"2, [42, 44]",1.0,
"6, [30, 32]",2.0,
"93, [47, 48]",1.0,
"20, [62, 68]",3.0,
"17, [41, 46]",5.0,
"9, [34, 38]",2.0,
"2, [20, 26]",1.0,
"3, [57, 61]",2.0,
"3, [45, 48]",1.0,
"9, [51, 54]",5.0,
"2, [13, 15]",1.0,
"11, [76, 79]",3.0,
"17, [42, 46]",5.0,
"25, [32, 38]",1.0,
"53, [33, 34]",6.0,
"38, [40, 42]",5.0,
"5, [8, 12]",2.0,
"4, [6, 8]",2.0,
"18, [1, 2]",13.0,
"73, [73, 78]",4.0,
"76, [14, 18]",2.0,
"9, [53, 55]",4.0,
"17, [28, 30]",6.0,
"6, [5, 10]",1.0,
"15, [52, 56]",5.0,
"57, [3, 5]",1.0,
"3, [36, 40]",1.0,
"4, [46, 50]",2.0,
"7, [77, 83]",3.0,
"18, [27, 32]",3.0,
"22, [49, 52]",8.0,
"6, [21, 26]",1.0,
"34, [76, 77]",2.0,
"6, [17, 19]",4.0,
"8, [36, 39]",2.0,
"5, [64, 68]",1.0,
"6, [37, 39]",2.0,
"84, [14, 19]",2.0,
"57, [20, 21]",1.0,
"27, [4, 5]",4.0,
"31, [8, 13]",6.0,
"9, [69, 72]",3.0,
"17, [1, 3]",9.0,
"95, [70, 73]",9.0,
"1, [56, 56]",3.0,
"5, [36, 42]",2.0,
"21, [49, 53]",10.0,
"3, [13, 18]",2.0,
"3, [7, 12]",1.0,
"16, [44, 47]",4.0,
"1, [14, 16]",1.0,
"36, [79, 83]",1.0,
"3, [75, 78]",3.0,
"7, [75, 78]",2.0,
"2, [68, 69]",2.0,
"2, [68, 73]",1.0,
"33, [61, 66]",7.0,
"91, [77, 83]",3.0,
"38, [55, 58]",1.0,
"16, [60, 63]",5.0,
"2, [8, 9]",1.0,
"3, [11, 13]",3.0,
"13, [62, 66]",4.0,
"7, [67, 71]",2.0,
"7, [67, 73]",2.0,
"3, [16, 19]",1.0,
"3, [73, 74]",2.0,
"6, [20, 26]",1.0,
"3, [83, 85]",1.0,
"17, [38, 41]",7.0,
"12, [67, 72]",2.0,
"12, [62, 64]",4.0,
"8, [56, 62]",3.0,
"10, [8, 13]",2.0,
"1, [74, 77]",1.0,
"34, [27, 31]",7.0,
"3, [39, 43]",1.0,
"26, [1, 5]",8.0,
"4, [81, 82]",4.0,
"77, [51, 51]",6.0,
"8, [54, 55]",5.0,
"7, [74, 77]",3.0,
"44, [57, 59]",2.0,
"14, [76, 80]",3.0,
"5, [79, 83]",1.0,
"6, [65, 67]",2.0,
"4, [6, 9]",2.0,
"70, [16, 16]",1.0,
"2, [47, 50]",1.0,
"8, [34, 39]",4.0,
"26, [17, 21]",7.0,
"2, [64, 67]",1.0,
"6, [68, 70]",2.0,
"3, [36, 37]",2.0,
"13, [11, 15]",4.0,
"4, [64, 67]",1.0,
"12, [4, 9]",2.0,
"2, [22, 23]",1.0,
"16, [53, 57]",5.0,
"3, [54, 56]",2.0,
"4, [6, 9]",1.0,
"1, [36, 36]",2.0,
"10, [7, 8]",6.0,
"21, [20, 23]",6.0,
"20, [52, 56]",4.0,
"9, [19, 21]",5.0,
"57, [74, 77]",1.0,
"51, [72, 78]",2.0,
"2, [67, 68]",1.0,
"8, [11, 15]",4.0,
"14, [80, 84]",3.0,
"1, [64, 66]",1.0,
"10, [46, 50]",2.0,
"2, [68, 69]",1.0,
"12, [77, 80]",3.0,
"3, [53, 55]",1.0,
"16, [38, 40]",8.0,
"2, [41, 47]",1.0,
"47, [54, 59]",1.0,
"7, [39, 44]",2.0,
"62, [46, 51]",1.0,
"85, [22, 23]",1.0,
"31, [19, 24]",6.0,
"5, [76, 81]",1.0,
"6, [54, 60]",1.0,
"6, [9, 10]",7.0,
"2, [53, 53]",3.0,
"4, [68, 72]",1.0,
"12, [49, 52]",7.0,
"39, [72, 76]",6.0,
"18, [72, 78]",3.0,
"89, [55, 55]",1.0,
"18, [71, 72]",9.0,
"19, [52, 55]",6.0,
"3, [64, 67]",2.0,
"4, [16, 22]",1.0,
"5, [59, 60]",3.0,
"11, [18, 24]",5.0,
"28, [1, 4]",10.0,
"12, [53, 57]",3.0,
"25, [60, 63]",10.0,
"44, [32, 35]",6.0,
"9, [81, 85]",3.0,
"37, [58, 63]",8.0,
