bidding_profile,contribution,demand
"33, [82, 82]",1.0,14
"5, [35, 37]",2.0,17
"7, [18, 18]",3.0,13
"83, [73, 76]",3.0,20
"62, [4, 5]",2.0,19
"1, [30, 31]",2.0,7
"4, [81, 85]",1.0,6
"1, [56, 58]",1.0,18
"48, [18, 23]",3.0,15
"71, [35, 37]",2.0,13
"1, [44, 44]",1.0,5
"3, [49, 51]",3.0,7
"14, [43, 45]",1.0,12
"41, [59, 62]",11.0,5
"8, [9, 13]",2.0,13
"4, [73, 74]",2.0,6
"15, [5, 8]",5.0,10
"5, [10, 11]",4.0,20
"5, [47, 52]",1.0,19
"3, [80, 83]",1.0,13
"2, [46, 49]",2.0,10
"4, [35, 36]",2.0,18
"4, [68, 70]",4.0,20
"4, [57, 62]",1.0,7
"2, [81, 84]",1.0,20
"8, [7, 8]",4.0,16
"33, [38, 43]",7.0,18
"11, [8, 11]",3.0,15
"20, [25, 31]",4.0,15
"1, [80, 84]",1.0,8
"92, [33, 35]",1.0,10
"5, [70, 75]",1.0,15
"2, [72, 77]",1.0,18
"17, [28, 32]",6.0,20
"1, [12, 12]",2.0,14
"9, [19, 23]",2.0,17
"6, [77, 80]",2.0,6
"25, [46, 51]",10.0,19
"1, [71, 71]",2.0,7
"7, [67, 71]",2.0,15
"67, [13, 18]",9.0,13
"17, [18, 21]",5.0,15
"4, [33, 34]",4.0,8
"2, [79, 82]",1.0,17
"18, [18, 21]",6.0,5
"9, [70, 72]",3.0,19
"3, [63, 63]",6.0,18
"1, [45, 48]",1.0,6
"6, [7, 8]",3.0,11
"16, [8, 11]",2.0,16
"5, [68, 70]",4.0,20
"2, [82, 85]",1.0,19
"37, [31, 35]",2.0,6
"10, [69, 72]",4.0,11
"19, [50, 55]",4.0,13
"6, [64, 67]",3.0,9
"11, [31, 32]",1.0,14
"98, [44, 45]",1.0,19
"21, [75, 76]",1.0,20
"35, [10, 11]",4.0,8
"58, [9, 11]",4.0,5
"66, [9, 12]",1.0,12
"10, [62, 64]",6.0,10
"8, [71, 75]",3.0,14
"29, [58, 62]",11.0,5
"32, [13, 16]",10.0,18
"19, [43, 49]",1.0,7
"56, [60, 60]",2.0,12
"30, [5, 10]",5.0,8
"7, [13, 15]",6.0,19
"27, [22, 26]",10.0,8
"8, [54, 57]",2.0,9
"10, [59, 60]",5.0,20
"2, [57, 57]",3.0,14
"12, [84, 84]",1.0,13
"5, [30, 34]",1.0,18
"55, [60, 64]",11.0,20
"4, [52, 53]",2.0,20
"3, [49, 52]",1.0,12
"9, [31, 36]",2.0,19
"7, [52, 56]",3.0,9
"29, [23, 26]",1.0,17
"5, [8, 10]",2.0,11
"6, [8, 11]",4.0,9
"11, [64, 65]",6.0,7
"58, [66, 67]",3.0,
"5, [9, 10]",3.0,
"7, [52, 53]",4.0,
"1, [75, 75]",1.0,
"9, [52, 56]",3.0,
"1, [25, 28]",1.0,
"45, [31, 35]",1.0,
"3, [81, 85]",1.0,
"1, [41, 41]",4.0,
"7, [59, 59]",10.0,
"11, [68, 71]",3.0,
"22, [15, 17]",8.0,
"1, [30, 34]",1.0,
"4, [18, 23]",4.0,
"1, [79, 81]",1.0,
"1, [85, 85]",2.0,
"1, [34, 34]",2.0,
"2, [70, 73]",2.0,
"54, [36, 39]",3.0,
"7, [25, 30]",1.0,
"3, [33, 33]",3.0,
"2, [79, 84]",1.0,
"51, [6, 8]",4.0,
"4, [15, 18]",1.0,
"4, [54, 57]",1.0,
"6, [15, 16]",3.0,
"12, [70, 72]",4.0,
"65, [74, 78]",1.0,
"3, [17, 19]",1.0,
"5, [47, 49]",5.0,
"1, [26, 27]",1.0,
"5, [43, 47]",1.0,
"3, [30, 32]",1.0,
"3, [53, 54]",3.0,
"48, [40, 44]",5.0,
"31, [34, 35]",3.0,
"3, [49, 52]",1.0,
"29, [28, 32]",6.0,
"4, [43, 46]",1.0,
"2, [29, 30]",2.0,
"3, [50, 54]",2.0,
