bidding_profile,contribution,demand
"71, [7, 12]",1.0,13
"3, [13, 15]",2.0,20
"10, [4, 7]",5.0,13
"8, [59, 60]",4.0,18
"18, [76, 80]",5.0,15
"16, [52, 53]",9.0,14
"5, [18, 21]",3.0,17
"114, [47, 51]",1.0,11
"12, [32, 35]",3.0,11
"3, [82, 85]",1.0,15
"3, [84, 85]",2.0,5
"3, [68, 71]",1.0,7
"2, [62, 65]",1.0,5
"35, [30, 36]",5.0,17
"5, [61, 66]",2.0,7
"19, [71, 72]",15.0,12
"3, [1, 2]",5.0,10
"1, [39, 39]",1.0,6
"31, [48, 51]",13.0,8
"18, [42, 45]",7.0,12
"4, [22, 27]",2.0,9
"7, [61, 64]",2.0,15
"3, [55, 57]",2.0,5
"10, [11, 17]",2.0,16
"1, [59, 59]",4.0,11
"29, [82, 84]",1.0,16
"14, [51, 53]",9.0,20
"83, [21, 25]",1.0,7
"3, [14, 15]",3.0,6
"39, [74, 79]",9.0,18
"14, [9, 13]",4.0,18
"7, [66, 70]",3.0,16
"53, [13, 17]",4.0,7
"8, [82, 85]",2.0,10
"9, [33, 35]",3.0,6
"20, [75, 80]",7.0,18
"102, [83, 84]",2.0,14
"4, [29, 31]",3.0,13
"25, [7, 13]",4.0,9
"18, [34, 37]",5.0,12
"3, [65, 67]",2.0,17
"1, [56, 57]",2.0,9
"3, [61, 64]",2.0,20
"28, [51, 54]",7.0,7
"28, [74, 76]",10.0,18
"7, [27, 31]",2.0,5
"5, [28, 28]",5.0,6
"3, [55, 55]",1.0,18
"105, [12, 15]",4.0,5
"10, [24, 28]",2.0,6
"6, [22, 28]",1.0,16
"8, [81, 85]",2.0,15
"16, [1, 3]",7.0,18
"10, [15, 18]",4.0,15
"2, [15, 15]",4.0,15
"128, [44, 47]",1.0,16
"2, [80, 81]",2.0,5
"5, [28, 32]",2.0,13
"6, [10, 13]",2.0,13
"4, [72, 73]",7.0,9
"21, [9, 9]",4.0,5
"4, [61, 62]",2.0,14
"88, [29, 34]",1.0,7
"15, [58, 62]",3.0,20
"7, [24, 26]",4.0,6
"12, [20, 25]",2.0,14
"2, [57, 57]",3.0,9
"5, [58, 62]",1.0,20
"85, [82, 83]",1.0,7
"3, [81, 81]",3.0,13
"9, [36, 40]",4.0,19
"4, [15, 17]",4.0,14
"3, [42, 43]",3.0,10
"5, [46, 51]",2.0,10
"8, [4, 7]",2.0,8
"16, [76, 81]",6.0,17
"10, [5, 9]",2.0,19
"5, [77, 80]",4.0,8
"7, [20, 25]",2.0,20
"5, [57, 60]",3.0,6
"5, [72, 73]",3.0,14
"137, [47, 50]",1.0,15
"5, [7, 9]",2.0,18
"29, [3, 4]",1.0,6
"13, [8, 12]",4.0,5
"197, [67, 68]",2.0,
"32, [74, 77]",11.0,
"111, [63, 65]",3.0,
"1, [69, 73]",1.0,
"7, [51, 54]",3.0,
"18, [78, 84]",6.0,
"131, [65, 69]",1.0,
"2, [32, 34]",2.0,
"4, [28, 30]",3.0,
"15, [34, 38]",3.0,
"5, [2, 4]",2.0,
"8, [25, 26]",4.0,
"40, [1, 5]",4.0,
"2, [39, 40]",1.0,
"5, [43, 49]",2.0,
"28, [57, 59]",1.0,
"8, [65, 68]",2.0,
"182, [26, 28]",4.0,
"1, [69, 70]",1.0,
"3, [83, 85]",1.0,
