bidding_profile,contribution,demand
"1, [17, 18]",2.0,15
"5, [76, 80]",1.0,19
"1, [14, 16]",1.0,6
"4, [28, 30]",2.0,14
"17, [40, 44]",6.0,12
"4, [7, 9]",3.0,20
"9, [37, 41]",2.0,11
"4, [24, 24]",12.0,15
"12, [40, 44]",3.0,6
"18, [21, 26]",3.0,10
"31, [83, 85]",29.0,10
"12, [34, 38]",4.0,6
"11, [5, 7]",4.0,12
"1, [52, 56]",1.0,17
"95, [64, 70]",6.0,7
"19, [84, 85]",21.0,7
"2, [71, 76]",1.0,17
"1, [75, 77]",1.0,13
"167, [71, 77]",1.0,5
"1, [12, 15]",1.0,18
"219, [46, 49]",1.0,16
"4, [52, 53]",4.0,20
"14, [65, 69]",3.0,16
"1, [1, 4]",1.0,17
"24, [24, 25]",12.0,14
"15, [67, 72]",5.0,6
"8, [21, 25]",2.0,18
"2, [80, 84]",1.0,10
"1, [5, 6]",1.0,10
"2, [82, 83]",1.0,13
"20, [6, 10]",6.0,15
"11, [15, 19]",3.0,16
"6, [6, 9]",4.0,9
"8, [67, 70]",2.0,19
"10, [58, 61]",6.0,5
"1, [81, 83]",1.0,8
"3, [76, 78]",1.0,19
"21, [2, 5]",10.0,17
"3, [82, 84]",1.0,13
"215, [12, 16]",2.0,20
"2, [34, 35]",2.0,8
"84, [9, 12]",2.0,11
"32, [15, 18]",5.0,20
"8, [63, 64]",4.0,11
"3, [1, 3]",3.0,6
"3, [72, 76]",1.0,9
"12, [50, 52]",4.0,10
"3, [67, 68]",4.0,10
"3, [28, 31]",1.0,5
"27, [26, 30]",6.0,13
"198, [79, 82]",1.0,16
"65, [51, 56]",1.0,5
"4, [31, 32]",2.0,16
"200, [35, 36]",2.0,5
"71, [21, 23]",2.0,16
"58, [1, 5]",5.0,8
"50, [76, 78]",1.0,6
"7, [63, 65]",6.0,12
"3, [1, 4]",1.0,19
"16, [84, 85]",8.0,11
"8, [66, 70]",4.0,17
"9, [44, 48]",2.0,7
"179, [1, 2]",6.0,9
"159, [21, 25]",2.0,13
"18, [64, 67]",6.0,8
"31, [32, 35]",8.0,14
"166, [42, 48]",6.0,5
"12, [17, 21]",3.0,8
"10, [50, 52]",4.0,7
"1, [49, 51]",1.0,12
"209, [11, 14]",2.0,12
"1, [43, 44]",1.0,17
"13, [66, 68]",6.0,7
"2, [70, 72]",1.0,10
"10, [66, 68]",4.0,9
"1, [15, 15]",1.0,15
"1, [13, 14]",1.0,20
"11, [31, 35]",3.0,8
"7, [51, 55]",3.0,7
"30, [6, 9]",8.0,5
"2, [37, 38]",1.0,5
"5, [32, 32]",8.0,5
"118, [39, 41]",8.0,20
"7, [41, 41]",8.0,14
"18, [55, 58]",6.0,9
"11, [18, 23]",3.0,
"14, [51, 56]",3.0,
"30, [15, 20]",1.0,
"1, [30, 33]",1.0,
"10, [3, 8]",5.0,
"11, [65, 66]",6.0,
"11, [16, 19]",4.0,
"178, [71, 75]",1.0,
"17, [5, 8]",7.0,
"8, [20, 23]",3.0,
"4, [41, 45]",2.0,
"11, [7, 10]",3.0,
"1, [48, 52]",1.0,
"6, [56, 59]",5.0,
"25, [56, 61]",5.0,
"22, [25, 27]",9.0,
"111, [11, 12]",2.0,
"6, [59, 60]",6.0,
"4, [70, 75]",1.0,
"233, [80, 81]",1.0,
"1, [19, 22]",1.0,
"1, [75, 78]",1.0,
"4, [48, 52]",1.0,
"3, [49, 55]",1.0,
"8, [33, 35]",5.0,
"12, [27, 31]",6.0,
"2, [74, 75]",1.0,
"1, [78, 81]",1.0,
"8, [57, 59]",6.0,
"1, [74, 77]",1.0,
"5, [52, 55]",2.0,
"4, [18, 20]",4.0,
"1, [84, 85]",1.0,
"19, [65, 69]",6.0,
"3, [17, 19]",1.0,
"12, [63, 65]",5.0,
"3, [1, 5]",1.0,
"4, [42, 46]",1.0,
"6, [20, 21]",4.0,
"5, [32, 34]",3.0,
"7, [60, 62]",3.0,
"4, [9, 14]",1.0,
"11, [66, 71]",3.0,
"3, [72, 75]",1.0,
"210, [24, 24]",3.0,
"107, [47, 47]",1.0,
"6, [65, 70]",1.0,
"8, [56, 57]",6.0,
"9, [51, 53]",4.0,
"98, [71, 75]",1.0,
"6, [17, 22]",3.0,
"1, [66, 66]",1.0,
"4, [45, 46]",2.0,
"18, [57, 60]",6.0,
"4, [82, 85]",1.0,
"3, [8, 10]",2.0,
"229, [59, 63]",5.0,
"1, [37, 38]",1.0,
"48, [37, 37]",3.0,
"2, [59, 62]",1.0,
"88, [51, 55]",1.0,
"2, [30, 31]",1.0,
"7, [3, 4]",8.0,
"211, [31, 37]",2.0,
"5, [79, 83]",1.0,
"4, [76, 80]",1.0,
"1, [46, 48]",1.0,
"9, [69, 73]",2.0,
"6, [18, 22]",2.0,
"2, [49, 50]",1.0,
"13, [34, 36]",5.0,
"149, [56, 60]",4.0,
"24, [3, 5]",11.0,
"22, [40, 40]",8.0,
"143, [64, 66]",3.0,
"1, [29, 30]",1.0,
"11, [43, 47]",4.0,
"4, [18, 21]",1.0,
"2, [76, 82]",1.0,
"82, [13, 16]",1.0,
"8, [32, 33]",5.0,
"4, [37, 40]",1.0,
"13, [43, 45]",7.0,
"117, [37, 41]",3.0,
"4, [25, 27]",2.0,
"3, [18, 22]",1.0,
"7, [17, 18]",4.0,
"39, [4, 9]",10.0,
"27, [15, 18]",4.0,
"161, [12, 12]",1.0,
"4, [79, 85]",1.0,
"4, [52, 54]",4.0,
"19, [21, 25]",6.0,
"4, [4, 7]",1.0,
"145, [11, 14]",1.0,
"2, [29, 32]",1.0,
"10, [15, 19]",2.0,
"1, [6, 6]",1.0,
"29, [2, 7]",12.0,
"106, [50, 52]",4.0,
"156, [54, 56]",1.0,
"3, [12, 17]",1.0,
"2, [49, 51]",1.0,
"35, [76, 77]",1.0,
"1, [38, 41]",1.0,
"6, [40, 44]",3.0,
"9, [14, 18]",4.0,
"43, [45, 47]",2.0,
"9, [34, 38]",2.0,
"14, [34, 38]",6.0,
"60, [10, 14]",2.0,
"2, [30, 32]",1.0,
"4, [56, 58]",2.0,
"8, [57, 63]",2.0,
"15, [65, 68]",5.0,
"17, [43, 46]",8.0,
"173, [62, 66]",6.0,
"2, [16, 21]",1.0,
"6, [54, 60]",1.0,
"209, [53, 57]",4.0,
"7, [45, 48]",2.0,
"4, [60, 62]",2.0,
"2, [47, 49]",1.0,
"10, [2, 7]",5.0,
"3, [50, 51]",2.0,
"10, [50, 55]",3.0,
"3, [28, 31]",1.0,
"11, [23, 26]",3.0,
"2, [28, 30]",1.0,
"23, [5, 7]",8.0,
"127, [4, 7]",1.0,
"172, [76, 78]",1.0,
"4, [66, 66]",4.0,
"9, [68, 70]",5.0,
"1, [49, 52]",1.0,
"2, [12, 12]",2.0,
"10, [25, 27]",9.0,
"80, [12, 15]",2.0,
"2, [36, 39]",2.0,
"3, [56, 58]",1.0,
"4, [68, 73]",2.0,
"1, [48, 51]",1.0,
"32, [43, 48]",6.0,
"2, [30, 33]",1.0,
"32, [5, 9]",10.0,
"118, [9, 11]",2.0,
"3, [50, 54]",2.0,
"16, [68, 71]",4.0,
"13, [14, 18]",5.0,
"36, [38, 39]",2.0,
"2, [65, 65]",4.0,
"3, [73, 76]",1.0,
"2, [12, 15]",1.0,
"10, [38, 43]",2.0,
"160, [13, 16]",1.0,
"194, [55, 57]",1.0,
"11, [42, 45]",8.0,
"3, [81, 84]",1.0,
"18, [36, 39]",2.0,
"2, [10, 13]",2.0,
"50, [41, 44]",7.0,
"3, [80, 82]",1.0,
"106, [77, 81]",1.0,
"53, [3, 9]",8.0,
"2, [11, 17]",1.0,
"16, [20, 22]",6.0,
"14, [26, 32]",5.0,
"1, [36, 40]",1.0,
"4, [79, 82]",1.0,
"4, [52, 56]",1.0,
"11, [8, 25]",1.0,
"16, [47, 64]",1.0,
"86, [55, 72]",2.0,
"8, [68, 85]",1.0,
"39, [68, 85]",5.0,
"47, [68, 85]",3.0,
"112, [5, 22]",6.0,
"25, [68, 85]",4.0,
"39, [34, 51]",4.0,
"15, [43, 60]",1.0,
"169, [68, 85]",4.0,
"118, [61, 78]",13.0,
