bidding_profile,contribution,demand
"11, [46, 49]",7.0,13
"110, [68, 73]",1.0,19
"5, [30, 36]",2.0,13
"9, [79, 82]",4.0,15
"42, [85, 85]",1.0,8
"11, [1, 4]",3.0,12
"6, [70, 72]",3.0,13
"7, [70, 74]",3.0,12
"15, [29, 34]",3.0,6
"2, [31, 33]",2.0,9
"1, [44, 47]",1.0,12
"3, [31, 32]",2.0,19
"2, [43, 45]",1.0,7
"6, [72, 77]",1.0,15
"116, [12, 15]",1.0,11
"2, [25, 28]",2.0,15
"3, [52, 56]",1.0,8
"13, [29, 33]",1.0,13
"4, [69, 72]",2.0,10
"21, [37, 42]",5.0,13
"4, [66, 67]",4.0,16
"75, [80, 84]",2.0,9
"2, [61, 64]",1.0,10
"5, [57, 58]",6.0,7
"1, [71, 71]",1.0,10
"2, [32, 38]",1.0,6
"11, [47, 49]",4.0,10
"12, [80, 85]",2.0,8
"48, [2, 4]",1.0,14
"5, [42, 46]",1.0,6
"59, [20, 24]",18.0,15
"2, [17, 18]",1.0,10
"11, [71, 76]",3.0,7
"31, [12, 17]",6.0,19
"4, [1, 4]",1.0,13
"1, [7, 9]",1.0,8
"4, [34, 35]",4.0,14
"4, [21, 25]",2.0,11
"4, [61, 64]",1.0,20
"2, [9, 11]",1.0,9
"7, [68, 70]",3.0,9
"113, [79, 80]",2.0,12
"3, [49, 49]",5.0,12
"1, [10, 12]",1.0,14
"7, [69, 72]",3.0,13
"5, [78, 81]",4.0,19
"3, [80, 83]",2.0,5
"104, [44, 44]",1.0,14
"19, [50, 55]",5.0,11
"4, [36, 40]",1.0,5
"4, [9, 12]",1.0,18
"71, [81, 84]",2.0,10
"4, [56, 58]",3.0,13
"85, [63, 64]",1.0,20
"1, [44, 47]",1.0,11
"1, [60, 60]",1.0,19
"99, [56, 61]",1.0,5
"18, [82, 83]",9.0,16
"16, [37, 39]",7.0,12
"13, [67, 73]",2.0,17
"29, [9, 12]",1.0,10
"6, [67, 71]",2.0,10
"1, [52, 53]",2.0,10
"93, [12, 17]",4.0,6
"117, [41, 43]",1.0,11
"27, [9, 14]",2.0,15
"4, [5, 7]",2.0,17
"21, [49, 53]",8.0,14
"6, [25, 28]",3.0,13
"79, [58, 63]",3.0,7
"59, [55, 57]",1.0,14
"4, [17, 20]",1.0,12
"57, [1, 7]",6.0,6
"2, [64, 69]",1.0,20
"2, [38, 40]",2.0,14
"112, [15, 19]",2.0,12
"3, [41, 47]",1.0,14
"5, [29, 33]",1.0,19
"24, [72, 75]",1.0,10
"39, [74, 78]",17.0,10
"6, [49, 50]",6.0,14
"6, [78, 79]",4.0,19
"1, [60, 63]",1.0,14
"4, [26, 30]",1.0,14
"45, [74, 77]",19.0,6
"4, [79, 80]",3.0,
"2, [69, 72]",2.0,
"29, [47, 53]",8.0,
"6, [79, 81]",2.0,
"102, [63, 66]",1.0,
"84, [9, 15]",1.0,
"2, [71, 72]",1.0,
"36, [61, 67]",1.0,
"4, [77, 80]",2.0,
"35, [66, 71]",6.0,
"6, [24, 29]",2.0,
"3, [9, 13]",2.0,
"4, [43, 45]",7.0,
"3, [63, 65]",1.0,
"3, [1, 4]",1.0,
"15, [76, 78]",6.0,
"3, [63, 67]",1.0,
"1, [65, 65]",1.0,
"8, [36, 40]",2.0,
