bidding_profile,contribution,demand
"8, [64, 69]",2.0,12
"3, [45, 48]",1.0,12
"16, [68, 70]",6.0,14
"5, [3, 7]",1.0,13
"9, [52, 56]",5.0,17
"1, [79, 83]",1.0,14
"1, [71, 72]",1.0,10
"7, [25, 27]",3.0,11
"1, [43, 43]",2.0,17
"1, [37, 40]",1.0,15
"5, [62, 66]",2.0,12
"8, [51, 53]",4.0,13
"9, [54, 56]",4.0,5
"22, [46, 49]",6.0,11
"11, [48, 51]",4.0,15
"157, [31, 32]",2.0,16
"1, [30, 32]",1.0,14
"2, [35, 37]",2.0,19
"2, [24, 27]",2.0,16
"165, [83, 85]",1.0,17
"18, [40, 43]",5.0,17
"3, [11, 15]",2.0,13
"9, [2, 4]",3.0,10
"10, [1, 5]",2.0,11
"2, [61, 62]",2.0,6
"5, [38, 40]",4.0,13
"6, [63, 64]",6.0,18
"13, [49, 55]",4.0,16
"23, [23, 26]",7.0,12
"2, [20, 21]",2.0,10
"33, [5, 9]",10.0,15
"64, [41, 42]",1.0,20
"6, [54, 56]",2.0,6
"105, [30, 36]",2.0,12
"1, [10, 11]",1.0,10
"6, [27, 30]",3.0,11
"5, [38, 41]",3.0,11
"44, [73, 79]",10.0,8
"69, [26, 32]",1.0,8
"17, [7, 11]",6.0,18
"5, [27, 32]",1.0,15
"3, [23, 25]",2.0,6
"3, [71, 74]",1.0,12
"6, [42, 44]",2.0,9
"28, [77, 81]",1.0,9
"20, [22, 25]",1.0,16
"86, [54, 59]",4.0,13
"1, [76, 76]",1.0,5
"4, [67, 68]",2.0,11
"39, [73, 77]",8.0,16
"4, [57, 61]",1.0,18
"14, [66, 72]",2.0,7
"16, [1, 4]",5.0,13
"22, [24, 27]",7.0,15
"7, [42, 45]",2.0,7
"147, [5, 7]",3.0,18
"25, [67, 67]",1.0,16
"6, [12, 17]",1.0,16
"37, [78, 79]",1.0,12
"3, [1, 5]",1.0,11
"13, [84, 85]",7.0,15
"1, [13, 16]",1.0,9
"2, [70, 71]",2.0,20
"112, [67, 71]",1.0,18
"10, [44, 49]",2.0,6
"8, [52, 54]",3.0,6
"5, [11, 13]",2.0,10
"18, [40, 42]",7.0,18
"53, [42, 44]",4.0,6
"4, [62, 67]",1.0,6
"4, [14, 17]",3.0,7
"7, [7, 12]",2.0,15
"32, [23, 28]",7.0,18
"12, [16, 18]",4.0,10
"7, [38, 41]",3.0,16
"6, [54, 58]",3.0,16
"10, [84, 85]",8.0,13
"53, [74, 79]",9.0,6
"6, [34, 37]",2.0,5
"3, [78, 80]",1.0,18
"18, [19, 23]",4.0,20
"22, [69, 74]",4.0,10
"71, [64, 67]",2.0,5
"10, [29, 34]",2.0,15
"15, [64, 67]",1.0,12
"3, [1, 3]",2.0,
"8, [64, 67]",2.0,
"137, [9, 13]",1.0,
"55, [22, 24]",7.0,
"8, [8, 12]",3.0,
"2, [58, 61]",1.0,
"89, [18, 22]",16.0,
"4, [48, 51]",1.0,
"2, [56, 58]",1.0,
"5, [30, 32]",2.0,
"20, [68, 73]",4.0,
"69, [47, 49]",4.0,
"2, [37, 41]",1.0,
"1, [41, 41]",2.0,
"10, [73, 75]",5.0,
"6, [81, 85]",2.0,
"10, [53, 57]",4.0,
"1, [57, 61]",1.0,
"7, [27, 29]",3.0,
"72, [46, 48]",9.0,
"4, [79, 82]",1.0,
"2, [58, 61]",2.0,
"5, [64, 68]",1.0,
"40, [57, 58]",1.0,
"8, [28, 34]",2.0,
"20, [27, 33]",4.0,
"12, [61, 64]",3.0,
"8, [39, 43]",3.0,
"38, [20, 23]",11.0,
"6, [61, 64]",2.0,
"3, [81, 84]",1.0,
"81, [21, 24]",3.0,
"63, [31, 35]",2.0,
"61, [25, 28]",3.0,
"6, [19, 19]",13.0,
"4, [35, 38]",1.0,
"10, [10, 14]",4.0,
"10, [67, 72]",2.0,
"2, [65, 67]",1.0,
"3, [83, 85]",1.0,
"125, [69, 69]",2.0,
"132, [34, 38]",2.0,
"4, [61, 62]",2.0,
"1, [4, 8]",1.0,
"6, [59, 64]",1.0,
"7, [62, 65]",4.0,
"1, [2, 4]",1.0,
"4, [66, 70]",1.0,
"7, [15, 15]",2.0,
"1, [51, 54]",4.0,
"29, [18, 22]",13.0,
"29, [5, 7]",10.0,
"155, [76, 76]",1.0,
"3, [15, 19]",2.0,
"89, [38, 42]",1.0,
"120, [76, 78]",1.0,
"4, [56, 59]",1.0,
"140, [1, 1]",5.0,
"14, [40, 45]",7.0,
"4, [5, 8]",2.0,
"108, [66, 71]",1.0,
"1, [78, 79]",1.0,
"15, [8, 10]",5.0,
"17, [19, 22]",6.0,
"4, [54, 54]",4.0,
"3, [49, 52]",1.0,
"15, [63, 69]",3.0,
"9, [33, 37]",2.0,
"3, [77, 79]",1.0,
"8, [42, 45]",5.0,
"7, [59, 62]",2.0,
"57, [80, 81]",32.0,
"5, [65, 69]",2.0,
"6, [54, 59]",3.0,
"1, [56, 57]",1.0,
"4, [15, 16]",2.0,
"3, [34, 36]",1.0,
"3, [44, 50]",1.0,
"5, [6, 6]",6.0,
"4, [79, 83]",1.0,
"38, [21, 25]",9.0,
"3, [76, 79]",1.0,
"20, [71, 77]",3.0,
"4, [14, 15]",2.0,
"7, [15, 19]",4.0,
"102, [57, 57]",1.0,
"3, [20, 26]",1.0,
"6, [82, 85]",3.0,
"18, [35, 37]",2.0,
"30, [19, 22]",9.0,
"6, [41, 45]",3.0,
"10, [26, 31]",3.0,
"6, [31, 37]",1.0,
"7, [11, 12]",4.0,
"1, [29, 33]",1.0,
"7, [40, 42]",5.0,
"141, [65, 69]",2.0,
"75, [56, 61]",1.0,
"59, [1, 4]",1.0,
"11, [20, 22]",4.0,
"9, [14, 16]",3.0,
"178, [15, 16]",2.0,
"1, [44, 47]",1.0,
"10, [26, 28]",4.0,
"20, [74, 77]",7.0,
"12, [2, 8]",2.0,
"51, [52, 57]",6.0,
"154, [75, 75]",1.0,
"4, [12, 13]",3.0,
"166, [34, 37]",1.0,
"12, [18, 21]",4.0,
"150, [42, 45]",3.0,
"9, [38, 42]",3.0,
"17, [70, 75]",3.0,
"155, [81, 85]",1.0,
"23, [19, 24]",10.0,
"179, [58, 60]",2.0,
"8, [66, 69]",2.0,
"1, [42, 42]",2.0,
"3, [39, 39]",4.0,
"20, [47, 48]",4.0,
"20, [10, 13]",5.0,
"165, [61, 66]",4.0,
"5, [15, 21]",2.0,
"10, [27, 31]",3.0,
"117, [3, 5]",1.0,
"4, [68, 71]",3.0,
"32, [74, 78]",7.0,
"122, [34, 37]",2.0,
"14, [41, 45]",6.0,
"4, [83, 85]",2.0,
"4, [36, 39]",1.0,
"4, [31, 37]",1.0,
"20, [1, 5]",4.0,
"2, [44, 45]",2.0,
"2, [84, 85]",2.0,
"1, [37, 39]",1.0,
"23, [32, 36]",8.0,
"1, [30, 31]",2.0,
"16, [1, 4]",4.0,
"2, [55, 58]",1.0,
"3, [82, 85]",1.0,
"2, [76, 80]",1.0,
"50, [63, 65]",5.0,
"8, [1, 3]",5.0,
"6, [1, 3]",2.0,
"157, [58, 60]",1.0,
"10, [10, 12]",2.0,
"32, [24, 28]",7.0,
"3, [71, 72]",2.0,
"27, [45, 48]",1.0,
"40, [32, 37]",16.0,
"5, [69, 71]",3.0,
"138, [39, 40]",1.0,
"3, [57, 59]",1.0,
"3, [22, 22]",3.0,
"12, [25, 27]",7.0,
"11, [46, 51]",5.0,
"3, [1, 4]",1.0,
"6, [66, 70]",2.0,
"4, [11, 16]",1.0,
"28, [51, 54]",7.0,
"3, [58, 59]",2.0,
"11, [15, 17]",4.0,
"11, [41, 43]",5.0,
"17, [73, 77]",4.0,
"14, [14, 17]",4.0,
"4, [24, 27]",2.0,
"25, [46, 49]",7.0,
"10, [11, 14]",5.0,
"178, [68, 85]",1.0,
"122, [46, 63]",10.0,
"9, [35, 52]",1.0,
"7, [58, 75]",1.0,
