bidding_profile,contribution,demand
"9, [79, 85]",2.0,10
"4, [14, 16]",2.0,19
"2, [58, 60]",1.0,13
"10, [77, 80]",5.0,7
"13, [40, 44]",5.0,14
"5, [78, 83]",1.0,7
"4, [72, 76]",1.0,14
"13, [79, 82]",4.0,15
"4, [16, 20]",2.0,8
"4, [1, 4]",1.0,16
"11, [69, 70]",6.0,11
"3, [61, 63]",1.0,19
"14, [14, 18]",3.0,19
"8, [12, 15]",6.0,8
"11, [37, 40]",7.0,14
"62, [56, 62]",10.0,5
"2, [35, 38]",1.0,11
"58, [54, 57]",2.0,10
"30, [48, 49]",1.0,6
"15, [66, 69]",3.0,17
"29, [3, 7]",3.0,15
"25, [29, 31]",4.0,11
"6, [2, 4]",4.0,8
"6, [26, 30]",3.0,7
"7, [57, 58]",8.0,10
"3, [77, 80]",1.0,19
"6, [1, 4]",2.0,11
"8, [16, 19]",3.0,18
"8, [3, 7]",3.0,12
"83, [83, 83]",2.0,13
"4, [59, 62]",1.0,5
"13, [33, 37]",3.0,9
"6, [24, 26]",2.0,9
"76, [28, 31]",4.0,14
"5, [13, 16]",3.0,19
"15, [76, 81]",3.0,13
"13, [83, 85]",7.0,15
"5, [31, 37]",1.0,20
"1, [55, 58]",1.0,10
"3, [25, 28]",1.0,5
"1, [73, 77]",1.0,9
"1, [22, 23]",1.0,20
"9, [26, 28]",4.0,5
"2, [23, 25]",2.0,8
"8, [4, 10]",3.0,9
"14, [5, 11]",2.0,19
"9, [80, 82]",4.0,19
"6, [27, 31]",3.0,10
"40, [13, 16]",3.0,15
"2, [44, 44]",2.0,5
"59, [5, 10]",1.0,19
"18, [31, 35]",4.0,8
"12, [79, 82]",4.0,17
"65, [51, 57]",2.0,20
"4, [72, 76]",1.0,14
"15, [22, 25]",4.0,20
"50, [57, 61]",9.0,13
"38, [35, 39]",8.0,20
"6, [15, 17]",2.0,15
"5, [61, 65]",1.0,8
"1, [72, 75]",1.0,20
"1, [1, 1]",3.0,19
"48, [30, 34]",4.0,14
"82, [15, 19]",3.0,9
"8, [4, 6]",3.0,13
"5, [6, 10]",1.0,16
"1, [54, 55]",1.0,8
"16, [21, 24]",4.0,18
"9, [80, 84]",2.0,18
"4, [15, 18]",1.0,19
"8, [56, 59]",2.0,9
"5, [65, 68]",2.0,15
"7, [64, 67]",2.0,14
"1, [1, 5]",1.0,9
"2, [1, 1]",2.0,6
"2, [33, 35]",1.0,12
"5, [1, 2]",3.0,20
"10, [7, 13]",1.0,16
"3, [16, 19]",2.0,17
"11, [37, 39]",5.0,9
"2, [72, 75]",1.0,13
"10, [64, 68]",2.0,11
"55, [76, 76]",8.0,15
"3, [8, 12]",1.0,14
"7, [49, 51]",3.0,8
"28, [83, 85]",2.0,
"15, [40, 42]",5.0,
"3, [34, 37]",2.0,
"1, [14, 14]",1.0,
"6, [43, 45]",2.0,
"3, [6, 10]",1.0,
"3, [3, 5]",1.0,
"19, [26, 27]",2.0,
"12, [49, 51]",5.0,
"10, [1, 4]",3.0,
"4, [30, 34]",1.0,
"1, [61, 62]",1.0,
"11, [62, 67]",2.0,
"11, [22, 25]",4.0,
"3, [48, 50]",1.0,
"11, [83, 85]",4.0,
"30, [79, 80]",2.0,
"1, [6, 6]",1.0,
"77, [20, 23]",21.0,
"46, [77, 82]",2.0,
"9, [61, 64]",1.0,
"17, [52, 56]",4.0,
"3, [85, 85]",1.0,
"41, [32, 33]",2.0,
"7, [53, 56]",2.0,
"8, [4, 9]",2.0,
"51, [31, 34]",4.0,
"83, [12, 14]",8.0,
"4, [52, 56]",1.0,
"7, [3, 7]",3.0,
"5, [41, 44]",3.0,
"35, [1, 5]",3.0,
"8, [1, 4]",3.0,
"63, [8, 13]",4.0,
"48, [42, 44]",1.0,
"5, [63, 67]",1.0,
"21, [32, 37]",4.0,
"3, [16, 18]",1.0,
"4, [24, 25]",2.0,
"9, [84, 85]",5.0,
"13, [38, 42]",3.0,
"1, [48, 50]",1.0,
"1, [47, 47]",1.0,
"8, [51, 52]",5.0,
"73, [75, 75]",1.0,
"3, [3, 9]",1.0,
"41, [11, 16]",10.0,
"8, [44, 48]",2.0,
"11, [56, 60]",4.0,
"3, [74, 78]",1.0,
"6, [83, 85]",4.0,
"7, [46, 50]",2.0,
"12, [2, 5]",3.0,
"2, [48, 53]",1.0,
"19, [52, 55]",2.0,
"3, [21, 21]",4.0,
"7, [3, 7]",2.0,
"2, [24, 29]",1.0,
"59, [56, 61]",10.0,
"60, [76, 80]",8.0,
"24, [76, 78]",9.0,
"4, [23, 27]",1.0,
"6, [33, 35]",3.0,
"75, [54, 55]",2.0,
"65, [69, 75]",10.0,
"1, [41, 44]",1.0,
"46, [28, 33]",9.0,
"8, [82, 85]",2.0,
"1, [39, 42]",1.0,
"8, [64, 68]",2.0,
"77, [6, 10]",2.0,
"6, [40, 44]",2.0,
"2, [75, 80]",1.0,
"56, [48, 48]",1.0,
"39, [14, 17]",1.0,
"3, [44, 49]",1.0,
"55, [57, 62]",8.0,
"1, [5, 5]",1.0,
"68, [39, 40]",1.0,
"76, [65, 65]",2.0,
"2, [63, 64]",1.0,
"24, [28, 32]",8.0,
"12, [24, 29]",2.0,
"20, [52, 56]",4.0,
"2, [4, 7]",1.0,
"11, [51, 54]",6.0,
"10, [15, 18]",3.0,
"24, [36, 39]",7.0,
"34, [47, 51]",1.0,
"10, [46, 50]",2.0,
"11, [22, 26]",4.0,
"75, [69, 71]",5.0,
"4, [2, 2]",4.0,
"4, [24, 26]",2.0,
"6, [1, 3]",3.0,
"14, [39, 42]",5.0,
"6, [1, 4]",3.0,
"71, [81, 85]",2.0,
"2, [51, 55]",1.0,
"1, [41, 44]",1.0,
"5, [26, 29]",2.0,
"4, [13, 14]",2.0,
"15, [63, 66]",5.0,
"8, [62, 66]",2.0,
"2, [71, 74]",1.0,
"11, [39, 43]",6.0,
"1, [57, 62]",5.0,
"76, [49, 51]",5.0,
"23, [70, 72]",10.0,
"45, [9, 11]",1.0,
"10, [7, 12]",2.0,
"19, [36, 40]",6.0,
"43, [18, 21]",1.0,
"40, [74, 74]",1.0,
"7, [56, 56]",8.0,
"1, [9, 9]",2.0,
"10, [26, 30]",2.0,
"48, [10, 14]",12.0,
"1, [24, 26]",1.0,
"23, [68, 72]",10.0,
"15, [67, 72]",3.0,
"2, [18, 20]",1.0,
"11, [66, 69]",3.0,
"5, [35, 40]",1.0,
"4, [50, 51]",4.0,
"5, [37, 41]",3.0,
"7, [8, 8]",3.0,
"61, [77, 81]",1.0,
"3, [47, 50]",1.0,
"15, [37, 40]",4.0,
"23, [51, 55]",6.0,
"3, [44, 48]",1.0,
"4, [15, 20]",2.0,
"4, [46, 50]",2.0,
"1, [61, 61]",1.0,
"2, [15, 19]",1.0,
"16, [70, 72]",10.0,
"35, [77, 82]",2.0,
"4, [29, 32]",3.0,
"8, [70, 73]",2.0,
"2, [7, 10]",2.0,
"3, [58, 59]",5.0,
"46, [68, 73]",8.0,
"9, [46, 48]",3.0,
"14, [70, 73]",5.0,
"11, [52, 54]",4.0,
"23, [11, 17]",5.0,
"3, [44, 48]",1.0,
"3, [1, 3]",1.0,
"3, [72, 77]",1.0,
"9, [39, 42]",3.0,
"41, [2, 7]",4.0,
"11, [52, 55]",4.0,
"13, [62, 68]",2.0,
"2, [77, 80]",1.0,
"81, [46, 49]",4.0,
"12, [77, 82]",2.0,
"2, [15, 16]",2.0,
"16, [38, 40]",6.0,
"9, [46, 48]",8.0,
"8, [24, 27]",2.0,
"8, [59, 63]",4.0,
"74, [57, 63]",3.0,
"14, [1, 7]",3.0,
"17, [67, 72]",3.0,
"66, [42, 48]",2.0,
"54, [50, 53]",1.0,
"11, [3, 7]",4.0,
"36, [68, 71]",8.0,
"2, [59, 59]",2.0,
"46, [2, 19]",3.0,
"53, [30, 47]",4.0,
"35, [15, 32]",2.0,
"26, [1, 18]",2.0,
"18, [36, 53]",2.0,
"15, [45, 62]",1.0,
"29, [32, 49]",2.0,
