bidding_profile,contribution,demand
"100, [49, 51]",2.0,13
"5, [21, 23]",2.0,17
"2, [11, 14]",1.0,20
"103, [1, 5]",5.0,13
"72, [82, 82]",2.0,16
"27, [66, 70]",16.0,20
"2, [55, 60]",1.0,12
"9, [9, 12]",4.0,11
"5, [40, 42]",2.0,13
"40, [68, 70]",14.0,13
"5, [26, 30]",1.0,18
"27, [7, 9]",10.0,12
"3, [31, 35]",2.0,20
"6, [35, 39]",2.0,18
"2, [26, 29]",1.0,16
"5, [19, 22]",2.0,11
"3, [61, 63]",3.0,7
"4, [59, 62]",1.0,9
"59, [68, 69]",11.0,18
"2, [80, 83]",1.0,20
"15, [40, 44]",4.0,10
"8, [25, 30]",2.0,6
"56, [6, 11]",10.0,17
"7, [40, 43]",2.0,13
"64, [71, 76]",1.0,14
"9, [30, 32]",4.0,16
"11, [5, 10]",2.0,17
"4, [54, 57]",3.0,5
"2, [5, 7]",2.0,14
"2, [50, 56]",1.0,15
"5, [71, 77]",1.0,8
"9, [27, 31]",2.0,5
"1, [46, 49]",1.0,15
"2, [44, 44]",3.0,6
"9, [34, 37]",3.0,6
"4, [49, 54]",1.0,6
"10, [32, 38]",2.0,20
"2, [46, 48]",1.0,13
"4, [51, 54]",2.0,16
"55, [60, 61]",2.0,19
"3, [29, 31]",2.0,7
"7, [57, 59]",3.0,12
"26, [7, 7]",9.0,19
"33, [6, 7]",1.0,13
"20, [69, 72]",13.0,12
"3, [22, 26]",1.0,11
"54, [13, 14]",6.0,7
"95, [19, 22]",1.0,20
"4, [65, 69]",2.0,19
"5, [81, 85]",1.0,7
"73, [80, 85]",3.0,12
"8, [84, 85]",5.0,6
"12, [10, 12]",4.0,19
"1, [23, 27]",1.0,10
"8, [42, 45]",2.0,7
"2, [82, 84]",1.0,20
"4, [11, 14]",1.0,13
"12, [32, 35]",3.0,19
"8, [24, 28]",2.0,16
"28, [77, 82]",8.0,7
"89, [58, 59]",4.0,5
"3, [22, 24]",2.0,10
"8, [29, 30]",4.0,14
"6, [34, 39]",1.0,17
"6, [79, 82]",3.0,11
"9, [33, 36]",1.0,20
"6, [59, 61]",2.0,16
"79, [29, 33]",4.0,8
"56, [27, 30]",1.0,11
"30, [63, 68]",1.0,11
"57, [10, 12]",1.0,5
"16, [54, 59]",3.0,14
"4, [55, 61]",2.0,12
"48, [31, 31]",2.0,12
"4, [21, 23]",2.0,19
"3, [82, 84]",2.0,10
"55, [25, 28]",6.0,20
"2, [19, 20]",1.0,5
"4, [65, 69]",1.0,16
"8, [19, 24]",2.0,17
"1, [36, 39]",1.0,10
"11, [74, 78]",5.0,17
"56, [79, 79]",2.0,17
"4, [28, 31]",1.0,19
"18, [29, 35]",3.0,7
"1, [17, 20]",1.0,
"6, [13, 15]",3.0,
"2, [80, 82]",2.0,
"4, [74, 77]",2.0,
"10, [20, 24]",3.0,
"11, [30, 36]",2.0,
"4, [72, 75]",1.0,
"51, [68, 72]",12.0,
"75, [23, 27]",3.0,
"6, [82, 83]",3.0,
"4, [35, 36]",3.0,
"5, [64, 68]",2.0,
"1, [79, 82]",1.0,
"27, [22, 24]",3.0,
"94, [75, 78]",4.0,
"4, [16, 19]",2.0,
"50, [82, 85]",2.0,
"4, [25, 26]",4.0,
"3, [54, 57]",1.0,
"6, [61, 63]",3.0,
"11, [32, 36]",4.0,
"4, [64, 65]",3.0,
"2, [36, 36]",3.0,
"108, [15, 20]",2.0,
"3, [19, 21]",3.0,
"14, [80, 84]",3.0,
"30, [67, 70]",14.0,
"2, [34, 35]",1.0,
"6, [10, 15]",1.0,
"1, [17, 19]",1.0,
"6, [27, 31]",2.0,
"3, [18, 21]",2.0,
"2, [5, 7]",1.0,
"22, [51, 57]",2.0,
"4, [11, 15]",2.0,
"20, [74, 80]",3.0,
"3, [49, 51]",2.0,
"7, [39, 42]",2.0,
"12, [1, 2]",8.0,
"81, [71, 74]",1.0,
"5, [33, 34]",3.0,
"7, [75, 80]",3.0,
"6, [20, 22]",2.0,
"3, [72, 74]",1.0,
"8, [81, 85]",3.0,
"13, [31, 35]",4.0,
"4, [18, 20]",2.0,
"60, [18, 22]",2.0,
"1, [47, 50]",1.0,
"11, [53, 58]",3.0,
"4, [5, 10]",2.0,
"4, [24, 27]",1.0,
"7, [35, 37]",3.0,
"32, [58, 61]",6.0,
"106, [82, 83]",1.0,
"5, [20, 22]",3.0,
"5, [22, 23]",3.0,
"108, [29, 32]",1.0,
"30, [63, 67]",1.0,
"8, [78, 82]",3.0,
"4, [60, 63]",1.0,
"42, [66, 69]",13.0,
"5, [5, 8]",2.0,
"10, [16, 20]",2.0,
"9, [21, 24]",3.0,
"8, [13, 17]",2.0,
"19, [59, 63]",4.0,
"12, [10, 13]",3.0,
"4, [5, 11]",2.0,
"51, [63, 69]",1.0,
"3, [40, 42]",1.0,
"13, [38, 41]",6.0,
"89, [7, 13]",5.0,
"5, [55, 56]",3.0,
"1, [31, 33]",1.0,
"3, [35, 36]",2.0,
"4, [20, 21]",3.0,
"1, [38, 39]",1.0,
"11, [8, 11]",7.0,
"3, [80, 84]",1.0,
"8, [19, 24]",3.0,
"3, [34, 36]",2.0,
"4, [15, 16]",3.0,
"10, [81, 85]",3.0,
"6, [18, 24]",2.0,
"1, [19, 21]",1.0,
"1, [34, 36]",1.0,
"5, [20, 24]",2.0,
"8, [59, 63]",3.0,
"1, [51, 53]",1.0,
"5, [2, 4]",3.0,
"37, [7, 11]",2.0,
"59, [26, 27]",1.0,
"6, [77, 78]",7.0,
"4, [21, 24]",1.0,
"4, [10, 12]",3.0,
"90, [24, 25]",1.0,
"5, [2, 2]",8.0,
"23, [1, 5]",5.0,
"94, [47, 49]",1.0,
"4, [18, 21]",1.0,
"15, [13, 17]",3.0,
"23, [2, 4]",8.0,
"13, [41, 44]",4.0,
"11, [11, 15]",4.0,
"4, [24, 26]",2.0,
"6, [33, 38]",1.0,
"4, [4, 8]",1.0,
"32, [49, 54]",1.0,
"41, [75, 81]",9.0,
"6, [51, 54]",2.0,
"6, [31, 35]",2.0,
"6, [35, 37]",2.0,
"6, [51, 53]",2.0,
"13, [43, 46]",7.0,
"12, [42, 46]",4.0,
"5, [12, 15]",3.0,
"64, [82, 84]",2.0,
"15, [60, 66]",3.0,
"6, [17, 19]",2.0,
"3, [52, 56]",1.0,
"38, [48, 50]",12.0,
"2, [75, 76]",3.0,
"108, [76, 82]",9.0,
"11, [6, 7]",9.0,
"13, [32, 36]",4.0,
"23, [72, 74]",1.0,
"1, [4, 6]",1.0,
"4, [81, 85]",1.0,
"3, [61, 62]",2.0,
"18, [75, 77]",6.0,
"11, [20, 24]",3.0,
"14, [20, 26]",2.0,
"3, [83, 85]",2.0,
"7, [80, 84]",2.0,
"14, [29, 33]",1.0,
"2, [72, 74]",1.0,
"89, [55, 58]",2.0,
"2, [51, 52]",1.0,
"90, [14, 15]",1.0,
"2, [49, 52]",2.0,
"76, [30, 31]",4.0,
"67, [27, 30]",4.0,
"40, [1, 5]",10.0,
"6, [52, 57]",1.0,
"6, [14, 19]",1.0,
"99, [69, 74]",8.0,
"18, [9, 11]",6.0,
"37, [64, 66]",3.0,
"4, [27, 32]",1.0,
"5, [81, 85]",3.0,
"9, [39, 41]",5.0,
"2, [63, 64]",1.0,
"3, [34, 38]",2.0,
"74, [81, 81]",1.0,
"3, [84, 85]",5.0,
"1, [56, 58]",1.0,
"1, [51, 51]",1.0,
"5, [54, 60]",2.0,
"92, [40, 41]",2.0,
"3, [56, 56]",3.0,
"2, [44, 50]",1.0,
"1, [50, 54]",1.0,
"13, [17, 17]",1.0,
"6, [11, 16]",1.0,
"96, [31, 33]",3.0,
"2, [25, 27]",3.0,
"6, [24, 26]",2.0,
"15, [53, 55]",2.0,
"10, [16, 22]",2.0,
"91, [32, 49]",4.0,
"32, [13, 30]",2.0,
"68, [40, 57]",4.0,
"36, [56, 73]",3.0,
"9, [68, 85]",1.0,
"69, [48, 65]",5.0,
"24, [55, 72]",2.0,
"36, [31, 48]",4.0,
"31, [54, 71]",2.0,
"16, [42, 59]",1.0,
"26, [54, 71]",2.0,
"69, [1, 18]",6.0,
"31, [33, 50]",3.0,
