bidding_profile,contribution,demand
"103, [73, 75]",1.0,8
"12, [33, 37]",3.0,15
"7, [82, 85]",2.0,17
"4, [55, 57]",4.0,18
"67, [36, 41]",2.0,5
"116, [64, 67]",2.0,11
"6, [75, 80]",1.0,8
"3, [40, 41]",4.0,10
"22, [6, 10]",5.0,11
"10, [28, 30]",5.0,16
"24, [14, 17]",2.0,11
"10, [64, 68]",2.0,6
"5, [1, 3]",2.0,9
"14, [69, 75]",4.0,14
"2, [24, 24]",4.0,13
"10, [47, 47]",1.0,10
"92, [20, 20]",1.0,8
"7, [41, 41]",1.0,18
"1, [51, 55]",1.0,20
"53, [25, 29]",1.0,7
"44, [56, 61]",8.0,8
"116, [73, 78]",22.0,18
"4, [63, 63]",4.0,12
"9, [59, 65]",2.0,17
"11, [47, 48]",6.0,16
"7, [1, 4]",3.0,15
"21, [18, 24]",4.0,19
"1, [5, 7]",1.0,16
"12, [58, 63]",2.0,19
"23, [62, 67]",5.0,17
"9, [58, 64]",2.0,8
"11, [1, 5]",3.0,17
"4, [41, 42]",2.0,13
"4, [22, 26]",1.0,10
"5, [79, 82]",2.0,18
"50, [52, 57]",1.0,20
"5, [81, 83]",2.0,13
"4, [81, 82]",2.0,20
"2, [62, 64]",1.0,7
"6, [75, 75]",12.0,12
"98, [25, 27]",2.0,16
"1, [78, 78]",2.0,5
"8, [1, 4]",2.0,14
"12, [1, 4]",3.0,20
"1, [3, 4]",1.0,8
"1, [59, 59]",2.0,13
"18, [75, 77]",3.0,19
"8, [13, 17]",3.0,5
"4, [9, 14]",1.0,16
"2, [4, 4]",3.0,12
"6, [62, 66]",3.0,10
"7, [41, 44]",3.0,20
"15, [11, 16]",3.0,18
"13, [61, 66]",5.0,14
"6, [26, 27]",5.0,20
"93, [15, 17]",2.0,9
"29, [20, 24]",9.0,10
"9, [15, 21]",2.0,10
"8, [57, 60]",2.0,14
"13, [1, 1]",3.0,14
"8, [10, 13]",5.0,18
"38, [22, 26]",9.0,19
"3, [29, 31]",3.0,15
"21, [61, 67]",5.0,14
"8, [72, 76]",4.0,7
"3, [29, 31]",3.0,8
"39, [18, 21]",10.0,17
"1, [45, 45]",1.0,20
"19, [22, 27]",6.0,10
"11, [28, 31]",5.0,5
"9, [30, 32]",3.0,15
"2, [50, 53]",2.0,12
"148, [24, 28]",2.0,5
"9, [35, 40]",3.0,16
"14, [37, 41]",3.0,16
"57, [73, 79]",23.0,9
"2, [54, 57]",1.0,14
"83, [45, 49]",4.0,13
"1, [35, 36]",1.0,5
"9, [13, 15]",3.0,5
"32, [48, 53]",1.0,9
"40, [20, 24]",10.0,5
"122, [31, 32]",1.0,15
"1, [64, 68]",1.0,5
"63, [73, 76]",18.0,16
