bidding_profile,contribution,demand
"47, [8, 10]",17.0,20
"23, [1, 3]",9.0,16
"4, [3, 4]",2.0,18
"2, [6, 9]",6.0,14
"5, [3, 4]",6.0,17
"2, [1, 1]",3.0,17
"11, [1, 1]",12.0,14
"12, [8, 10]",5.0,20
"3, [4, 6]",1.0,16
"2, [7, 7]",4.0,14
"6, [8, 10]",5.0,
"44, [5, 7]",1.0,
"22, [3, 7]",9.0,
"5, [1, 3]",3.0,
"12, [5, 6]",8.0,
"24, [4, 7]",9.0,
"44, [2, 2]",1.0,
"37, [6, 6]",5.0,
"2, [5, 9]",1.0,
"4, [5, 7]",3.0,
"46, [2, 5]",12.0,
"11, [4, 7]",5.0,
"12, [4, 7]",7.0,
"5, [2, 4]",4.0,
"49, [1, 3]",5.0,
"21, [4, 6]",9.0,
"11, [9, 10]",13.0,
"14, [1, 3]",9.0,
"13, [1, 4]",6.0,
"24, [5, 7]",8.0,
