bidding_profile,contribution,demand
"16, [10, 10]",18.0,16
"41, [9, 10]",32.0,5
"1, [5, 8]",1.0,8
"6, [1, 3]",3.0,9
"24, [9, 10]",23.0,7
"22, [6, 7]",5.0,10
"3, [1, 2]",5.0,12
"8, [1, 3]",3.0,14
"3, [4, 8]",1.0,20
"4, [5, 9]",1.0,5
"5, [4, 8]",1.0,
"3, [10, 10]",3.0,
"5, [10, 10]",13.0,
"14, [7, 7]",4.0,
"11, [1, 3]",4.0,
"3, [6, 8]",1.0,
"8, [10, 10]",20.0,
"2, [5, 8]",1.0,
"3, [3, 5]",1.0,
"4, [1, 3]",2.0,
"3, [3, 5]",1.0,
"36, [7, 10]",4.0,
"62, [10, 10]",1.0,
"1, [3, 5]",1.0,
"14, [8, 8]",29.0,
"2, [3, 7]",1.0,
"3, [1, 2]",3.0,
"19, [1, 4]",7.0,
"29, [1, 3]",1.0,
"13, [4, 5]",1.0,
"12, [1, 5]",6.0,
"3, [4, 8]",1.0,
