bidding_profile,contribution,demand
"19, [10, 10]",2.0,12
"12, [3, 5]",5.0,5
"7, [7, 9]",7.0,19
"19, [8, 10]",7.0,15
"40, [8, 10]",6.0,10
"13, [3, 7]",8.0,20
"33, [1, 3]",15.0,20
"22, [3, 6]",8.0,6
"15, [1, 3]",9.0,7
"21, [6, 8]",1.0,14
"19, [7, 9]",7.0,
"14, [2, 3]",9.0,
"34, [5, 5]",2.0,
"1, [6, 8]",1.0,
"9, [6, 8]",2.0,
"14, [4, 5]",7.0,
"13, [4, 8]",6.0,
"19, [3, 6]",7.0,
"11, [7, 9]",6.0,
"5, [2, 3]",7.0,
"1, [9, 9]",1.0,
"1, [3, 3]",1.0,
"22, [6, 6]",2.0,
"7, [6, 8]",1.0,
"18, [4, 6]",6.0,
"7, [6, 9]",2.0,
"8, [7, 10]",6.0,
"18, [8, 10]",6.0,
"2, [8, 8]",6.0,
"2, [7, 9]",1.0,
"22, [1, 5]",14.0,
