bidding_profile,contribution,demand
"15, [8, 9]",9.0,10
"1, [7, 10]",1.0,12
"2, [3, 5]",1.0,9
"2, [7, 7]",2.0,10
"12, [1, 4]",9.0,13
"3, [4, 6]",1.0,18
"2, [7, 9]",1.0,17
"43, [8, 8]",1.0,18
"30, [1, 2]",5.0,5
"1, [2, 5]",1.0,19
"27, [3, 3]",1.0,
"15, [8, 10]",11.0,
"38, [6, 6]",2.0,
"20, [4, 7]",1.0,
"8, [1, 2]",1.0,
"13, [2, 5]",1.0,
"3, [7, 7]",2.0,
"10, [5, 8]",3.0,
"2, [1, 1]",2.0,
"4, [3, 6]",1.0,
"13, [9, 10]",7.0,
"1, [2, 2]",1.0,
"6, [2, 4]",3.0,
"5, [7, 10]",2.0,
"1, [7, 7]",1.0,
"34, [5, 7]",16.0,
"12, [6, 8]",2.0,
"2, [6, 8]",1.0,
"13, [9, 10]",11.0,
"5, [6, 7]",5.0,
"5, [2, 6]",3.0,
"26, [6, 10]",2.0,
