bidding_profile,contribution,demand
"3, [9, 10]",3.0,5
"13, [8, 10]",6.0,6
"1, [1, 3]",1.0,6
"12, [6, 7]",8.0,5
"15, [1, 2]",2.0,9
"8, [3, 4]",1.0,10
"2, [7, 10]",1.0,19
"11, [8, 10]",4.0,16
"13, [3, 4]",1.0,12
"3, [3, 5]",2.0,7
"20, [8, 10]",7.0,
"45, [7, 10]",10.0,
"3, [4, 7]",1.0,
"1, [3, 5]",1.0,
"3, [9, 10]",4.0,
"1, [3, 7]",1.0,
"39, [7, 10]",2.0,
"11, [1, 3]",3.0,
"4, [2, 3]",2.0,
"12, [6, 8]",11.0,
"16, [7, 8]",10.0,
"22, [6, 8]",8.0,
"3, [8, 10]",1.0,
"46, [4, 8]",3.0,
"3, [2, 5]",1.0,
"2, [1, 2]",4.0,
"24, [5, 7]",18.0,
"7, [7, 8]",5.0,
"1, [1, 3]",1.0,
"3, [1, 2]",2.0,
