bidding_profile,contribution,demand
"12, [6, 10]",7.0,5
"6, [1, 2]",3.0,18
"12, [4, 5]",4.0,20
"13, [3, 6]",4.0,12
"14, [1, 3]",6.0,12
"7, [3, 5]",3.0,19
"19, [2, 6]",3.0,11
"2, [8, 8]",4.0,10
"1, [9, 10]",2.0,10
"4, [4, 5]",4.0,14
"6, [7, 10]",5.0,
"31, [1, 2]",1.0,
"17, [4, 7]",7.0,
"7, [2, 4]",6.0,
"7, [5, 7]",6.0,
"2, [3, 6]",1.0,
"1, [8, 10]",1.0,
"27, [3, 5]",9.0,
"3, [9, 9]",3.0,
"1, [10, 10]",3.0,
"1, [10, 10]",4.0,
"21, [6, 9]",8.0,
"1, [2, 2]",3.0,
"4, [7, 8]",4.0,
"20, [6, 9]",5.0,
"2, [9, 10]",1.0,
"16, [7, 9]",1.0,
"29, [2, 2]",4.0,
"5, [9, 10]",3.0,
"5, [8, 10]",2.0,
"1, [2, 6]",1.0,
