bidding_profile,contribution,demand
"15, [6, 9]",5.0,19
"17, [2, 3]",12.0,7
"22, [7, 8]",1.0,10
"4, [8, 10]",3.0,6
"2, [9, 10]",1.0,19
"23, [3, 6]",12.0,5
"4, [8, 10]",2.0,9
"7, [6, 9]",3.0,17
"1, [2, 4]",1.0,9
"5, [8, 9]",4.0,13
"14, [5, 7]",7.0,
"2, [1, 2]",4.0,
"14, [7, 10]",5.0,
"4, [9, 9]",4.0,
"1, [8, 9]",1.0,
"2, [1, 2]",1.0,
"43, [8, 8]",1.0,
"3, [6, 9]",7.0,
"3, [2, 4]",2.0,
"4, [6, 8]",3.0,
"16, [5, 6]",10.0,
"21, [3, 7]",9.0,
"15, [1, 4]",6.0,
"41, [2, 4]",8.0,
"8, [10, 10]",10.0,
"16, [1, 2]",12.0,
"33, [3, 4]",11.0,
"6, [1, 3]",5.0,
"3, [9, 10]",4.0,
"15, [1, 2]",11.0,
