bidding_profile,contribution,demand
"17, [2, 4]",8.0,12
"35, [5, 5]",1.0,15
"14, [1, 3]",10.0,6
"21, [9, 10]",15.0,12
"9, [7, 7]",1.0,6
"3, [2, 2]",3.0,15
"9, [7, 9]",4.0,17
"31, [9, 10]",17.0,13
"37, [8, 9]",20.0,7
"1, [6, 9]",1.0,11
"15, [1, 3]",6.0,
"2, [6, 8]",1.0,
"36, [3, 4]",4.0,
"10, [2, 3]",5.0,
"4, [1, 3]",4.0,
"11, [9, 10]",9.0,
"17, [6, 8]",1.0,
"5, [7, 9]",4.0,
"34, [3, 7]",5.0,
"39, [4, 6]",2.0,
"5, [2, 4]",3.0,
"8, [3, 4]",7.0,
"2, [4, 5]",2.0,
"6, [4, 7]",5.0,
"28, [6, 7]",1.0,
"6, [6, 8]",2.0,
"13, [3, 7]",7.0,
"12, [1, 4]",8.0,
"34, [1, 5]",7.0,
"5, [4, 5]",4.0,
"12, [3, 7]",6.0,
