bidding_profile,contribution,demand
"7, [2, 2]",9.0,20
"45, [3, 5]",11.0,5
"4, [8, 10]",2.0,15
"10, [1, 2]",7.0,16
"3, [8, 9]",3.0,20
"1, [7, 10]",1.0,20
"22, [4, 6]",10.0,12
"11, [9, 10]",4.0,15
"12, [1, 3]",7.0,12
"7, [3, 4]",6.0,12
"16, [8, 9]",4.0,
"8, [2, 4]",3.0,
"8, [1, 2]",10.0,
"2, [8, 9]",2.0,
"31, [1, 3]",12.0,
"5, [6, 6]",7.0,
"28, [7, 10]",19.0,
"11, [8, 10]",4.0,
"15, [3, 7]",3.0,
"65, [10, 10]",3.0,
"29, [9, 10]",1.0,
"44, [4, 5]",4.0,
"13, [2, 5]",10.0,
"4, [4, 7]",1.0,
"10, [1, 2]",6.0,
"15, [2, 3]",11.0,
"2, [2, 2]",6.0,
"3, [5, 7]",1.0,
"40, [5, 6]",1.0,
"6, [1, 3]",4.0,
