bidding_profile,contribution,demand
"7, [1, 1]",8.0,19
"2, [9, 10]",1.0,19
"7, [4, 7]",2.0,14
"15, [10, 10]",18.0,14
"2, [5, 6]",1.0,6
"8, [6, 8]",4.0,7
"6, [1, 3]",2.0,11
"28, [1, 3]",8.0,14
"4, [4, 4]",4.0,18
"24, [1, 3]",9.0,8
"1, [5, 7]",1.0,
"8, [1, 2]",8.0,
"2, [1, 4]",1.0,
"2, [6, 8]",2.0,
"4, [3, 7]",1.0,
"27, [1, 4]",3.0,
"4, [2, 6]",2.0,
"11, [2, 3]",2.0,
"3, [4, 4]",3.0,
"7, [8, 10]",3.0,
"1, [8, 9]",2.0,
"2, [6, 8]",1.0,
"24, [8, 10]",3.0,
"4, [7, 9]",7.0,
"10, [9, 9]",10.0,
"4, [4, 4]",4.0,
"20, [7, 9]",10.0,
"19, [1, 4]",7.0,
"1, [5, 6]",1.0,
"21, [4, 6]",1.0,
"13, [1, 5]",5.0,
