bidding_profile,contribution,demand
"31, [2, 2]",33.0,7
"12, [5, 7]",4.0,20
"13, [2, 3]",17.0,13
"37, [4, 8]",11.0,16
"11, [6, 9]",4.0,8
"14, [5, 8]",5.0,13
"65, [4, 7]",11.0,12
"35, [7, 9]",10.0,17
"2, [5, 5]",4.0,18
"9, [7, 9]",8.0,20
"2, [9, 10]",1.0,
"2, [1, 1]",8.0,
"4, [1, 4]",1.0,
"4, [7, 7]",10.0,
"1, [3, 4]",2.0,
"51, [4, 5]",7.0,
"2, [1, 3]",1.0,
"25, [5, 8]",9.0,
"61, [4, 5]",2.0,
"1, [3, 3]",4.0,
"3, [3, 5]",2.0,
"8, [8, 9]",4.0,
"9, [1, 5]",2.0,
"26, [6, 9]",8.0,
"21, [8, 10]",7.0,
"3, [5, 7]",1.0,
"19, [5, 7]",12.0,
"11, [4, 6]",7.0,
"5, [5, 5]",11.0,
"6, [9, 10]",6.0,
"57, [6, 10]",13.0,
