bidding_profile,contribution,demand
"2, [8, 10]",2.0,16
"4, [1, 1]",7.0,19
"10, [6, 7]",6.0,7
"9, [6, 8]",6.0,7
"20, [1, 4]",6.0,6
"2, [3, 4]",1.0,15
"4, [4, 6]",2.0,18
"13, [1, 3]",8.0,15
"12, [1, 2]",6.0,10
"13, [7, 9]",6.0,10
"6, [7, 9]",3.0,
"1, [4, 6]",1.0,
"4, [6, 6]",7.0,
"3, [6, 8]",2.0,
"5, [10, 10]",8.0,
"6, [5, 8]",2.0,
"15, [4, 6]",3.0,
"17, [1, 4]",5.0,
"2, [1, 3]",1.0,
"13, [7, 9]",6.0,
"1, [5, 5]",1.0,
"12, [6, 8]",4.0,
"15, [1, 4]",5.0,
"5, [7, 9]",4.0,
"2, [6, 7]",2.0,
"16, [5, 5]",2.0,
"16, [2, 4]",3.0,
"18, [1, 4]",1.0,
"12, [1, 4]",3.0,
"4, [4, 5]",3.0,
"15, [3, 7]",3.0,
