bidding_profile,contribution,demand
"8, [8, 9]",4.0,9
"2, [6, 7]",4.0,20
"23, [6, 9]",5.0,5
"33, [1, 3]",4.0,19
"8, [3, 6]",2.0,10
"4, [10, 10]",4.0,14
"1, [1, 1]",1.0,19
"4, [1, 3]",4.0,17
"20, [4, 6]",9.0,6
"19, [4, 7]",8.0,17
"36, [1, 1]",3.0,
"3, [6, 6]",4.0,
"39, [6, 8]",7.0,
"4, [1, 3]",4.0,
"5, [1, 2]",5.0,
"7, [10, 10]",15.0,
"4, [1, 5]",1.0,
"11, [7, 9]",4.0,
"6, [5, 8]",4.0,
"4, [1, 3]",2.0,
"36, [6, 10]",8.0,
"10, [1, 3]",5.0,
"12, [4, 7]",4.0,
"10, [2, 3]",6.0,
"3, [7, 8]",3.0,
"8, [5, 7]",7.0,
"15, [3, 7]",9.0,
"7, [4, 6]",3.0,
"12, [3, 5]",4.0,
"14, [2, 2]",9.0,
"1, [1, 5]",1.0,
"8, [1, 5]",4.0,
