bidding_profile,contribution,demand
"18, [1, 3]",6.0,13
"8, [1, 4]",2.0,19
"23, [9, 10]",2.0,15
"1, [1, 2]",2.0,8
"10, [2, 5]",3.0,8
"12, [1, 3]",4.0,18
"14, [9, 10]",3.0,20
"4, [3, 6]",2.0,19
"4, [7, 7]",11.0,7
"1, [3, 4]",1.0,7
"8, [6, 8]",5.0,
"3, [3, 6]",1.0,
"9, [8, 10]",3.0,
"1, [5, 9]",1.0,
"1, [10, 10]",2.0,
"7, [1, 3]",3.0,
"44, [7, 10]",11.0,
"8, [6, 7]",13.0,
"1, [3, 5]",1.0,
"1, [9, 10]",1.0,
"28, [6, 10]",6.0,
"21, [7, 9]",9.0,
"3, [9, 10]",3.0,
"1, [3, 3]",2.0,
"3, [1, 2]",5.0,
"45, [1, 3]",5.0,
"29, [4, 8]",7.0,
"8, [1, 2]",1.0,
"6, [1, 2]",6.0,
"30, [6, 9]",12.0,
"7, [1, 5]",2.0,
